time,1day_active_users,1day_imap_users,1day_pop_users,1day_webmail_users,30day_active_users,30day_imap_users,30day_pop_users,30day_webmail_users,7day_active_users,7day_imap_users,7day_pop_users,7day_webmail_users,emails_exchanged,emails_received,emails_sent,inbound_delivered_emails,inbound_encrypted_emails,inbound_non_spam_emails,inbound_rejected_emails,inbound_rerouted_emails,inbound_spam_emails,inbound_unencrypted_emails,outbound_delivered_emails,outbound_encrypted_emails,outbound_rejected_emails,outbound_rerouted_emails,outbound_unencrypted_emails
2015-03-23 00:00:00-04:00,19687.0,10463.0,214.0,12300.0,23980.0,12339.0,265.0,21780.0,22329.0,11508.0,234.0,18220.0,527020.0,474483.0,52537.0,209035.0,77262.0,177446.0,2.0,7064.0,31718.0,131902.0,0.0,26144.0,667.0,26072.0,22.0
2015-03-24 00:00:00-04:00,19437.0,10510.0,214.0,12247.0,24025.0,12336.0,264.0,21834.0,22364.0,11519.0,236.0,18324.0,427165.0,378195.0,48970.0,213585.0,85855.0,163005.0,6.0,6143.0,50873.0,128023.0,0.0,23205.0,1330.0,23136.0,15.0
2015-03-25 00:00:00-04:00,19520.0,10453.0,212.0,12158.0,24045.0,12357.0,262.0,21862.0,22383.0,11527.0,236.0,18397.0,472306.0,423666.0,48640.0,204875.0,74257.0,155603.0,6.0,6610.0,49373.0,130719.0,0.0,23037.0,847.0,22959.0,229.0
2015-03-26 00:00:00-04:00,19335.0,10496.0,213.0,11713.0,24074.0,12365.0,263.0,21897.0,22370.0,11546.0,224.0,18412.0,451496.0,405663.0,45833.0,202810.0,84637.0,158907.0,790.0,7267.0,46494.0,120764.0,0.0,22764.0,863.0,22672.0,33.0
2015-03-27 00:00:00-04:00,18768.0,10419.0,204.0,10102.0,24079.0,12340.0,262.0,21890.0,22395.0,11558.0,222.0,18414.0,379394.0,342226.0,37168.0,171479.0,66572.0,137505.0,13.0,5983.0,34066.0,104999.0,0.0,18333.0,487.0,18242.0,7.0
2015-03-28 00:00:00-04:00,16261.0,10257.0,201.0,6754.0,24091.0,12331.0,262.0,21875.0,22421.0,11565.0,222.0,18441.0,165700.0,154766.0,10934.0,119534.0,43423.0,97453.0,6.0,3794.0,22205.0,76235.0,0.0,8040.0,230.0,7948.0,9.0
2015-03-29 00:00:00-04:00,16400.0,10312.0,205.0,8833.0,24046.0,12318.0,264.0,21790.0,22407.0,11567.0,225.0,18442.0,179508.0,162389.0,17119.0,110181.0,48237.0,87480.0,9.0,3665.0,22798.0,62041.0,0.0,9507.0,366.0,9417.0,51.0
2015-03-30 00:00:00-04:00,19500.0,10506.0,213.0,12713.0,24083.0,12325.0,264.0,21856.0,22408.0,11563.0,226.0,18531.0,461750.0,407661.0,54089.0,218850.0,82467.0,171697.0,10.0,6666.0,47344.0,136574.0,0.0,25350.0,863.0,25262.0,39.0
2015-03-31 00:00:00-04:00,19332.0,10496.0,214.0,12483.0,24102.0,12330.0,264.0,21891.0,22410.0,11567.0,228.0,18494.0,516636.0,465110.0,51526.0,279860.0,94731.0,183266.0,6.0,6922.0,97464.0,185999.0,0.0,24014.0,793.0,23914.0,18.0
2015-04-01 00:00:00-04:00,19151.0,10489.0,215.0,12051.0,24112.0,12319.0,263.0,21850.0,22383.0,11565.0,230.0,18470.0,507490.0,458547.0,48943.0,287110.0,90893.0,200740.0,1.0,8539.0,86834.0,196681.0,0.0,24417.0,1093.0,24331.0,13.0
2015-04-02 00:00:00-04:00,18900.0,10457.0,213.0,10976.0,24110.0,12313.0,265.0,21825.0,22386.0,11568.0,232.0,18359.0,457755.0,416215.0,41540.0,256862.0,89618.0,175475.0,26.0,6946.0,81486.0,167343.0,0.0,21035.0,1152.0,20964.0,8.0
2015-04-03 00:00:00-04:00,15367.0,10240.0,204.0,6902.0,24097.0,12320.0,263.0,21756.0,22272.0,11573.0,231.0,18125.0,242570.0,229770.0,12800.0,165980.0,52248.0,104476.0,2.0,4270.0,61570.0,113798.0,0.0,10155.0,344.0,10095.0,3.0
2015-04-04 00:00:00-04:00,14051.0,10088.0,203.0,5879.0,24081.0,12312.0,264.0,21682.0,22183.0,11567.0,232.0,18075.0,186787.0,179073.0,7714.0,131781.0,46899.0,81546.0,1.0,2834.0,50293.0,84940.0,0.0,6136.0,249.0,6088.0,2.0
2015-04-05 00:00:00-04:00,15354.0,10166.0,206.0,7670.0,24053.0,12311.0,261.0,21662.0,22177.0,11567.0,232.0,18048.0,181808.0,170281.0,11527.0,125631.0,40323.0,82669.0,1.0,2834.0,43026.0,85372.0,0.0,6897.0,286.0,6847.0,0.0
2015-04-06 00:00:00-04:00,19189.0,10492.0,212.0,12088.0,24115.0,12319.0,261.0,21750.0,22190.0,11574.0,230.0,18049.0,483293.0,432057.0,51236.0,255522.0,90365.0,179560.0,1.0,7475.0,76113.0,165308.0,0.0,24328.0,638.0,24285.0,18.0
2015-04-07 00:00:00-04:00,19222.0,10499.0,217.0,12208.0,24160.0,12334.0,262.0,21828.0,22178.0,11572.0,232.0,17988.0,538767.0,487580.0,51187.0,274543.0,99745.0,185036.0,8.0,7518.0,89607.0,174898.0,0.0,24867.0,875.0,24806.0,17.0
2015-04-08 00:00:00-04:00,19220.0,10558.0,220.0,12082.0,24203.0,12348.0,263.0,21875.0,22201.0,11586.0,234.0,17957.0,513870.0,464652.0,49218.0,240868.0,91691.0,160120.0,69.0,6312.0,81119.0,149548.0,0.0,23727.0,715.0,23648.0,31.0
2015-04-09 00:00:00-04:00,19134.0,10534.0,213.0,11846.0,24244.0,12357.0,263.0,21936.0,22216.0,11593.0,232.0,18050.0,497572.0,451389.0,46183.0,242260.0,96412.0,166550.0,4.0,6702.0,75769.0,145907.0,0.0,22788.0,703.0,22706.0,7.0
2015-04-10 00:00:00-04:00,22623.0,11572.0,231.0,18709.0,24577.0,12481.0,268.0,22442.0,23301.0,11886.0,239.0,20245.0,421496.0,387202.0,34294.0,211867.0,75459.0,138161.0,17.0,6355.0,73784.0,136486.0,0.0,19933.0,746.0,19854.0,4.0
2015-04-11 00:00:00-04:00,22478.0,11504.0,230.0,18369.0,24554.0,12461.0,267.0,22400.0,23281.0,11847.0,238.0,20191.0,188451.0,179285.0,9166.0,134636.0,47010.0,82246.0,2.0,4115.0,52432.0,87668.0,0.0,8319.0,337.0,8234.0,6.0
2015-04-12 00:00:00-04:00,17375.0,10356.0,212.0,9120.0,24191.0,12322.0,262.0,21858.0,22149.0,11491.0,232.0,17867.0,312702.0,296503.0,16199.0,236300.0,51870.0,194784.0,3.0,8274.0,41575.0,184489.0,0.0,15771.0,427.0,15682.0,2.0
2015-04-13 00:00:00-04:00,21861.0,11246.0,227.0,17014.0,24496.0,12401.0,264.0,22293.0,23008.0,11725.0,236.0,19581.0,566350.0,516051.0,50299.0,299055.0,91059.0,220427.0,5.0,8778.0,78788.0,208156.0,0.0,28689.0,790.0,28574.0,7.0
2015-04-14 00:00:00-04:00,21189.0,11032.0,225.0,15518.0,24492.0,12385.0,263.0,22259.0,22799.0,11656.0,234.0,19105.0,512061.0,463036.0,49025.0,308981.0,91644.0,189127.0,18.0,7165.0,120077.0,217560.0,0.0,24712.0,647.0,24599.0,24.0
2015-04-15 00:00:00-04:00,19934.0,10588.0,220.0,12734.0,24415.0,12346.0,261.0,22124.0,22446.0,11515.0,231.0,18278.0,607054.0,560284.0,46770.0,274925.0,89594.0,183165.0,3.0,6912.0,91898.0,185469.0,0.0,24843.0,771.0,24781.0,33.0
2015-04-16 00:00:00-04:00,19514.0,10528.0,216.0,12181.0,24498.0,12365.0,262.0,22251.0,22760.0,11588.0,231.0,18832.0,480897.0,438346.0,42551.0,257934.0,86987.0,162912.0,8.0,6170.0,95096.0,171021.0,0.0,21620.0,635.0,21541.0,19.0
2015-04-17 00:00:00-04:00,18331.0,10402.0,215.0,10157.0,24479.0,12363.0,265.0,22232.0,22770.0,11575.0,234.0,18840.0,404308.0,371755.0,32553.0,219837.0,71895.0,142922.0,6.0,5352.0,76990.0,148017.0,0.0,18660.0,500.0,18613.0,21.0
2015-04-18 00:00:00-04:00,15256.0,10187.0,206.0,6786.0,24459.0,12364.0,255.0,22208.0,22765.0,11578.0,234.0,18846.0,200889.0,191030.0,9859.0,136834.0,49641.0,82809.0,1.0,2953.0,54211.0,87379.0,0.0,7172.0,385.0,7140.0,21.0
2015-04-19 00:00:00-04:00,16589.0,10405.0,212.0,9412.0,24472.0,12380.0,256.0,22212.0,22781.0,11593.0,234.0,18903.0,229692.0,212021.0,17671.0,146269.0,53638.0,95146.0,0.0,3355.0,51669.0,93177.0,0.0,9596.0,443.0,9539.0,19.0
2015-04-20 00:00:00-04:00,19624.0,10595.0,219.0,13169.0,24523.0,12396.0,258.0,22282.0,22782.0,11584.0,235.0,18928.0,502538.0,449091.0,53447.0,236084.0,93186.0,158302.0,5.0,6036.0,77891.0,143007.0,0.0,24834.0,725.0,24783.0,15.0
2015-04-21 00:00:00-04:00,19914.0,10598.0,216.0,13109.0,24583.0,12411.0,258.0,22342.0,22818.0,11594.0,233.0,18973.0,533020.0,483740.0,49280.0,262953.0,92677.0,180870.0,7.0,7104.0,82209.0,170402.0,0.0,24328.0,710.0,24298.0,15.0
2015-04-22 00:00:00-04:00,19687.0,10575.0,217.0,13113.0,24611.0,12416.0,258.0,22363.0,22800.0,11596.0,230.0,19029.0,496514.0,448627.0,47887.0,244802.0,221090.0,172252.0,20.0,2498.0,72745.0,23907.0,9788.0,21847.0,363.0,6242.0,1359.0
2015-04-23 00:00:00-04:00,20952.0,10956.0,224.0,14503.0,24679.0,12434.0,263.0,22422.0,22967.0,11654.0,235.0,19376.0,446533.0,402551.0,43982.0,247674.0,247194.0,176179.0,2.0,76.0,71660.0,645.0,11844.0,19329.0,386.0,26.0,1765.0
2015-04-24 00:00:00-04:00,19086.0,10433.0,218.0,10343.0,24615.0,12413.0,263.0,22326.0,22780.0,11586.0,232.0,19012.0,474393.0,440238.0,34155.0,285397.0,89347.0,175479.0,18.0,53.0,110033.0,196165.0,10313.0,17820.0,249.0,16.0,1795.0
2015-04-25 00:00:00-04:00,15811.0,10276.0,213.0,7324.0,24600.0,12414.0,263.0,22284.0,22835.0,11623.0,231.0,19088.0,226469.0,215006.0,11463.0,163470.0,51364.0,83635.0,2.0,18.0,80143.0,112414.0,3348.0,6823.0,124.0,4.0,689.0
2015-04-26 00:00:00-04:00,16824.0,10356.0,213.0,9687.0,24579.0,12413.0,262.0,22260.0,22877.0,11601.0,230.0,19138.0,240974.0,222972.0,18002.0,152399.0,54704.0,94539.0,3.0,17.0,57932.0,97767.0,4536.0,8458.0,173.0,4.0,727.0
2015-04-27 00:00:00-04:00,20158.0,10546.0,223.0,13288.0,24646.0,12415.0,264.0,22374.0,22925.0,11592.0,230.0,19250.0,527356.0,477165.0,50191.0,260746.0,98049.0,164128.0,9.0,91.0,97394.0,163473.0,13617.0,21988.0,339.0,36.0,2016.0
2015-04-28 00:00:00-04:00,20068.0,10514.0,224.0,12767.0,24710.0,12409.0,266.0,22475.0,22988.0,11583.0,233.0,19306.0,586810.0,542098.0,44712.0,328171.0,98921.0,221400.0,3.0,83.0,107130.0,229609.0,12983.0,22141.0,323.0,38.0,2176.0
2015-04-29 00:00:00-04:00,19649.0,10531.0,219.0,12317.0,24756.0,12413.0,266.0,22514.0,23022.0,11582.0,235.0,19259.0,465133.0,424910.0,40223.0,266830.0,90088.0,164774.0,37.0,56.0,102255.0,176941.0,12121.0,19191.0,313.0,23.0,1898.0
2015-04-30 00:00:00-04:00,19416.0,10577.0,215.0,11913.0,24812.0,12412.0,264.0,22547.0,23041.0,11574.0,234.0,19167.0,494686.0,455645.0,39041.0,322704.0,94025.0,206409.0,112.0,68.0,116598.0,228982.0,11902.0,20818.0,277.0,22.0,1878.0
2015-05-01 00:00:00-04:00,18480.0,10476.0,217.0,10571.0,24850.0,12406.0,264.0,22580.0,23100.0,11589.0,237.0,19190.0,409178.0,378025.0,31153.0,273660.0,78098.0,146498.0,170.0,64.0,127402.0,195802.0,9720.0,15920.0,238.0,30.0,1671.0
2015-05-02 00:00:00-04:00,15110.0,10218.0,210.0,6889.0,24842.0,12407.0,262.0,22546.0,23104.0,11590.0,239.0,19189.0,195306.0,185623.0,9683.0,152860.0,48630.0,85455.0,93.0,7.0,67524.0,104349.0,2840.0,6027.0,122.0,2.0,592.0
2015-05-03 00:00:00-04:00,16582.0,10425.0,217.0,9107.0,24889.0,12411.0,263.0,22610.0,23192.0,11606.0,241.0,19233.0,208565.0,195763.0,12802.0,156104.0,48094.0,86473.0,68.0,26.0,69745.0,108124.0,3414.0,6611.0,114.0,6.0,629.0
2015-05-04 00:00:00-04:00,20028.0,10557.0,224.0,11765.0,24994.0,12422.0,262.0,22710.0,23257.0,11603.0,241.0,19013.0,514654.0,472850.0,41804.0,339043.0,99455.0,214643.0,1219.0,65.0,125676.0,240864.0,12525.0,21116.0,248.0,29.0,2142.0
2015-05-05 00:00:00-04:00,19421.0,10505.0,225.0,10908.0,25066.0,12428.0,264.0,22787.0,23263.0,11594.0,237.0,18807.0,459161.0,422743.0,36418.0,292581.0,91829.0,202178.0,17726.0,60.0,107828.0,218177.0,11463.0,19045.0,230.0,25.0,1963.0
2015-05-06 00:00:00-04:00,19607.0,10509.0,217.0,10113.0,25131.0,12428.0,263.0,22848.0,23257.0,11606.0,236.0,18603.0,444627.0,409237.0,35390.0,231936.0,88519.0,231764.0,46213.0,74.0,45895.0,189140.0,11455.0,19544.0,390.0,39.0,1965.0
2015-05-07 00:00:00-04:00,18399.0,10388.0,211.0,8713.0,25175.0,12432.0,261.0,22879.0,23253.0,11605.0,235.0,18179.0,309114.0,280535.0,28579.0,186411.0,85171.0,189294.0,38195.0,42.0,34711.0,138834.0,9957.0,16575.0,316.0,22.0,1795.0
2015-05-08 00:00:00-04:00,18185.0,10380.0,206.0,7409.0,25180.0,12423.0,259.0,22862.0,23203.0,11602.0,234.0,17781.0,264841.0,243377.0,21464.0,158729.0,65661.0,164862.0,39795.0,23.0,32630.0,131831.0,7945.0,12358.0,175.0,8.0,1594.0
2015-05-09 00:00:00-04:00,13715.0,10168.0,207.0,4802.0,25169.0,12428.0,257.0,22827.0,23207.0,11605.0,234.0,17603.0,125465.0,119909.0,5556.0,107264.0,45859.0,100467.0,21913.0,6.0,28468.0,83076.0,2417.0,5177.0,87.0,1.0,687.0
2015-05-10 00:00:00-04:00,13241.0,10235.0,204.0,5113.0,25169.0,12433.0,258.0,22797.0,23145.0,11599.0,235.0,17224.0,119918.0,114018.0,5900.0,100246.0,37891.0,96063.0,18432.0,6.0,22402.0,80574.0,2782.0,5473.0,163.0,4.0,683.0
2015-05-11 00:00:00-04:00,17232.0,10393.0,211.0,8256.0,25234.0,12448.0,259.0,22871.0,23106.0,11601.0,233.0,16536.0,286707.0,259651.0,27056.0,167443.0,74163.0,176598.0,43921.0,61.0,34051.0,136486.0,11096.0,16610.0,248.0,16.0,1960.0
2015-05-12 00:00:00-04:00,17868.0,10366.0,209.0,8223.0,25297.0,12457.0,260.0,22931.0,23073.0,11607.0,233.0,15846.0,293157.0,266578.0,26579.0,181205.0,83142.0,180713.0,36539.0,30.0,36791.0,134362.0,10664.0,16733.0,369.0,14.0,2390.0
2015-05-13 00:00:00-04:00,16126.0,10253.0,212.0,7745.0,25343.0,12454.0,260.0,22943.0,22972.0,11601.0,230.0,15176.0,268560.0,244049.0,24511.0,180461.0,70273.0,175428.0,39761.0,39.0,44658.0,149813.0,10594.0,16723.0,305.0,18.0,2151.0
2015-05-14 00:00:00-04:00,15782.0,10169.0,208.0,7684.0,25394.0,12475.0,258.0,22965.0,22893.0,11607.0,230.0,14914.0,275403.0,251441.0,23962.0,189293.0,76027.0,182266.0,42946.0,54.0,51927.0,158166.0,10667.0,17305.0,625.0,25.0,2126.0
2015-05-15 00:00:00-04:00,21338.0,11475.0,216.0,13133.0,25662.0,12604.0,258.0,23269.0,23618.0,11879.0,230.0,16711.0,230354.0,209909.0,20445.0,153162.0,63902.0,157439.0,36788.0,11.0,31984.0,125521.0,8994.0,13203.0,186.0,13.0,1982.0
2015-05-16 00:00:00-04:00,19128.0,11172.0,210.0,10386.0,25540.0,12554.0,258.0,23096.0,23192.0,11771.0,230.0,15762.0,108077.0,103340.0,4737.0,90526.0,38892.0,101078.0,26712.0,1.0,16089.0,78275.0,2494.0,5156.0,101.0,3.0,855.0
2015-05-17 00:00:00-04:00,12683.0,10164.0,200.0,5104.0,25329.0,12472.0,256.0,22822.0,22187.0,11497.0,228.0,13837.0,109694.0,103859.0,5835.0,91043.0,37177.0,94342.0,19722.0,3.0,16483.0,73648.0,2914.0,5810.0,165.0,1.0,841.0
2015-05-18 00:00:00-04:00,21134.0,11286.0,214.0,12456.0,25659.0,12576.0,256.0,23232.0,23337.0,11782.0,230.0,16176.0,308469.0,282862.0,25607.0,201804.0,78319.0,182621.0,32269.0,24.0,50188.0,154490.0,11351.0,17986.0,499.0,18.0,2181.0
2015-05-19 00:00:00-04:00,18773.0,10930.0,202.0,10158.0,25603.0,12521.0,255.0,23097.0,22518.0,11637.0,225.0,14846.0,312259.0,287727.0,24532.0,208277.0,82352.0,192850.0,47722.0,14.0,63223.0,173721.0,11269.0,16513.0,270.0,30.0,2256.0
2015-05-20 00:00:00-04:00,16527.0,10480.0,201.0,8301.0,25609.0,12497.0,254.0,23047.0,22484.0,11619.0,222.0,14672.0,269399.0,245951.0,23448.0,173541.0,74677.0,167093.0,31834.0,30.0,37890.0,130306.0,10398.0,15798.0,284.0,35.0,2182.0
2015-05-21 00:00:00-04:00,16906.0,10365.0,208.0,7606.0,25607.0,12503.0,255.0,23008.0,22447.0,11625.0,219.0,14476.0,315455.0,293526.0,21929.0,177832.0,67529.0,166702.0,33398.0,17.0,43637.0,142810.0,9704.0,14767.0,220.0,20.0,2128.0
2015-05-22 00:00:00-04:00,16298.0,10236.0,183.0,6543.0,25597.0,12501.0,255.0,22912.0,22390.0,11622.0,218.0,14289.0,253360.0,237056.0,16304.0,165449.0,60153.0,158912.0,29939.0,11.0,35899.0,134658.0,7694.0,12434.0,192.0,22.0,1786.0
2015-05-23 00:00:00-04:00,11584.0,9980.0,182.0,3996.0,25565.0,12486.0,256.0,22803.0,22344.0,11611.0,220.0,14126.0,103406.0,99305.0,4101.0,87846.0,38785.0,84143.0,14640.0,1.0,17909.0,63267.0,2184.0,4734.0,85.0,2.0,719.0
2015-05-24 00:00:00-04:00,11071.0,10002.0,182.0,4087.0,25547.0,12483.0,256.0,22722.0,22250.0,11598.0,220.0,13961.0,99710.0,95633.0,4077.0,85998.0,33922.0,80767.0,15061.0,1.0,19589.0,66434.0,2183.0,4532.0,87.0,0.0,703.0
2015-05-25 00:00:00-04:00,12614.0,10188.0,186.0,5147.0,25556.0,12480.0,256.0,22745.0,21960.0,11604.0,217.0,13518.0,162337.0,156101.0,6236.0,130099.0,47902.0,130017.0,37125.0,24.0,36776.0,118891.0,3516.0,6660.0,133.0,3.0,953.0
2015-05-26 00:00:00-04:00,16269.0,10311.0,188.0,7327.0,25600.0,12498.0,256.0,22755.0,21917.0,11616.0,218.0,13411.0,230700.0,213140.0,17560.0,186156.0,75571.0,200826.0,51665.0,24.0,35155.0,160410.0,10967.0,16601.0,215.0,8.0,2123.0
2015-05-27 00:00:00-04:00,16473.0,10387.0,186.0,7870.0,25643.0,12513.0,255.0,22622.0,21988.0,11631.0,217.0,13412.0,276407.0,252986.0,23421.0,185811.0,81876.0,174143.0,34039.0,20.0,43433.0,135700.0,10729.0,16103.0,199.0,16.0,2136.0
2015-05-28 00:00:00-04:00,15800.0,10391.0,180.0,7585.0,25668.0,12516.0,251.0,22487.0,21985.0,11616.0,201.0,13408.0,258147.0,232696.0,25451.0,173965.0,70866.0,171518.0,34578.0,10.0,34985.0,135637.0,10080.0,14941.0,187.0,12.0,2042.0
2015-05-29 00:00:00-04:00,16747.0,10336.0,185.0,6823.0,25683.0,12515.0,250.0,22350.0,22081.0,11620.0,201.0,13423.0,250478.0,228725.0,21753.0,178584.0,65408.0,181808.0,35297.0,100.0,32878.0,149278.0,8643.0,13514.0,221.0,19.0,1956.0
2015-05-30 00:00:00-04:00,12193.0,10082.0,180.0,4401.0,25660.0,12508.0,249.0,22087.0,22123.0,11613.0,201.0,13418.0,116480.0,111589.0,4891.0,97511.0,41442.0,97232.0,24703.0,3.0,24224.0,80014.0,2353.0,4971.0,97.0,0.0,752.0
2015-05-31 00:00:00-04:00,13058.0,10096.0,180.0,5163.0,25665.0,12506.0,247.0,21913.0,22249.0,11612.0,201.0,13645.0,136848.0,130241.0,6607.0,98749.0,41382.0,102670.0,25276.0,4.0,21096.0,82384.0,2962.0,5883.0,80.0,1.0,777.0
2015-06-01 00:00:00-04:00,16066.0,10345.0,184.0,7823.0,25707.0,12532.0,248.0,21893.0,22421.0,11638.0,199.0,13965.0,275110.0,246206.0,28904.0,170851.0,75566.0,167674.0,32791.0,30.0,35351.0,127459.0,10718.0,15745.0,330.0,20.0,2160.0
2015-06-02 00:00:00-04:00,16684.0,10364.0,188.0,7956.0,25725.0,12531.0,250.0,21807.0,22456.0,11626.0,200.0,14099.0,287765.0,259058.0,28707.0,193289.0,89482.0,180582.0,38841.0,24.0,44979.0,136079.0,10811.0,16208.0,227.0,7.0,2300.0
2015-06-03 00:00:00-04:00,15880.0,10346.0,183.0,7710.0,25684.0,12532.0,247.0,21449.0,22414.0,11615.0,199.0,14081.0,265705.0,237324.0,28381.0,169873.0,70190.0,158094.0,29763.0,36.0,40605.0,128509.0,10194.0,15248.0,210.0,16.0,2046.0
2015-06-04 00:00:00-04:00,15452.0,10339.0,182.0,7414.0,25654.0,12537.0,245.0,21066.0,22434.0,11621.0,199.0,14001.0,255298.0,229820.0,25478.0,170032.0,73494.0,161334.0,27551.0,10.0,35514.0,123354.0,9791.0,14820.0,233.0,11.0,2078.0
2015-06-05 00:00:00-04:00,15604.0,10290.0,179.0,6589.0,25592.0,12537.0,242.0,20740.0,22264.0,11605.0,198.0,13925.0,235235.0,214744.0,20491.0,163389.0,63743.0,155853.0,25948.0,16.0,32921.0,125031.0,8258.0,12834.0,205.0,9.0,1774.0
2015-06-06 00:00:00-04:00,11689.0,10032.0,174.0,4281.0,25513.0,12537.0,241.0,20487.0,22168.0,11613.0,195.0,13861.0,122602.0,118117.0,4485.0,105195.0,43034.0,93762.0,26680.0,13.0,33836.0,84564.0,2347.0,4751.0,85.0,4.0,722.0
2015-06-07 00:00:00-04:00,12520.0,10165.0,180.0,4825.0,25471.0,12538.0,240.0,20343.0,22100.0,11603.0,195.0,13765.0,139276.0,133557.0,5719.0,122643.0,42406.0,117969.0,38868.0,2.0,43462.0,119025.0,2817.0,5482.0,115.0,0.0,780.0
2015-06-08 00:00:00-04:00,16455.0,10362.0,184.0,7652.0,25518.0,12544.0,240.0,20415.0,22114.0,11622.0,198.0,13821.0,308635.0,281044.0,27591.0,204564.0,68369.0,183658.0,44602.0,10.0,63834.0,179123.0,10325.0,15541.0,243.0,7.0,2106.0
2015-06-09 00:00:00-04:00,15886.0,10339.0,177.0,7555.0,25533.0,12549.0,241.0,20471.0,22092.0,11614.0,196.0,13754.0,272264.0,245049.0,27215.0,181385.0,79296.0,169851.0,29704.0,53.0,37958.0,128513.0,10151.0,15375.0,186.0,25.0,2103.0
2015-06-10 00:00:00-04:00,16552.0,10398.0,176.0,7445.0,25494.0,12549.0,241.0,20369.0,22115.0,11624.0,196.0,13653.0,297621.0,271003.0,26618.0,184741.0,72914.0,207474.0,65275.0,45.0,39393.0,173953.0,9763.0,15945.0,200.0,15.0,2081.0
2015-06-11 00:00:00-04:00,15464.0,10052.0,170.0,6642.0,25459.0,12538.0,239.0,20248.0,22049.0,11596.0,195.0,13479.0,259294.0,235530.0,23764.0,188584.0,73250.0,183107.0,40563.0,18.0,44621.0,154478.0,9246.0,14641.0,213.0,11.0,2075.0
2015-06-12 00:00:00-04:00,14490.0,10299.0,169.0,6395.0,25416.0,12556.0,237.0,20147.0,22005.0,11620.0,196.0,13411.0,224825.0,204542.0,20283.0,149776.0,61684.0,156583.0,40963.0,28.0,33491.0,128390.0,7423.0,11780.0,185.0,13.0,1577.0
2015-06-13 00:00:00-04:00,11473.0,10070.0,167.0,4210.0,25346.0,12538.0,234.0,19970.0,22027.0,11622.0,195.0,13377.0,111546.0,106838.0,4708.0,94259.0,40280.0,86286.0,16175.0,3.0,23778.0,69784.0,2519.0,5263.0,92.0,0.0,745.0
2015-06-14 00:00:00-04:00,12103.0,10177.0,167.0,4950.0,25330.0,12544.0,234.0,19874.0,22080.0,11618.0,196.0,13427.0,119766.0,113430.0,6336.0,99298.0,43576.0,96406.0,17882.0,2.0,20379.0,73209.0,3021.0,6065.0,131.0,2.0,756.0
2015-06-15 00:00:00-04:00,17214.0,10321.0,173.0,7580.0,25396.0,12575.0,234.0,19965.0,22188.0,11643.0,192.0,13470.0,300962.0,273378.0,27584.0,185641.0,78203.0,175512.0,29374.0,13.0,38371.0,135680.0,10649.0,15897.0,222.0,13.0,2186.0
2015-06-16 00:00:00-04:00,15874.0,10330.0,170.0,7521.0,25438.0,12583.0,233.0,20044.0,22237.0,11646.0,188.0,13502.0,285803.0,259020.0,26783.0,199769.0,83802.0,182677.0,37345.0,80.0,52095.0,150970.0,9912.0,15605.0,181.0,13.0,2114.0
2015-06-17 00:00:00-04:00,15841.0,10338.0,175.0,7576.0,25431.0,12606.0,231.0,19984.0,22203.0,11661.0,187.0,13603.0,297351.0,271533.0,25818.0,208427.0,77569.0,191123.0,61797.0,42.0,73341.0,186895.0,9700.0,14955.0,184.0,10.0,2054.0
2015-06-18 00:00:00-04:00,15927.0,10383.0,168.0,7063.0,25441.0,12624.0,231.0,19935.0,22262.0,11700.0,187.0,13690.0,275519.0,251813.0,23706.0,188125.0,72967.0,184450.0,45066.0,32.0,47660.0,159143.0,9235.0,14036.0,191.0,14.0,1984.0
2015-06-19 00:00:00-04:00,15123.0,10276.0,165.0,6366.0,25419.0,12620.0,232.0,19870.0,22286.0,11695.0,188.0,13647.0,225796.0,205995.0,19801.0,152248.0,59413.0,154636.0,39734.0,12.0,36498.0,131721.0,7898.0,12415.0,211.0,8.0,1784.0
2015-06-20 00:00:00-04:00,11545.0,10017.0,161.0,4018.0,25380.0,12617.0,217.0,19777.0,22317.0,11706.0,189.0,13602.0,110034.0,105773.0,4261.0,94685.0,39367.0,87629.0,18066.0,2.0,24783.0,73045.0,2426.0,4886.0,96.0,1.0,799.0
2015-06-21 00:00:00-04:00,11539.0,10004.0,161.0,4362.0,25382.0,12611.0,216.0,19745.0,22377.0,11722.0,189.0,13600.0,113116.0,108415.0,4701.0,98450.0,36269.0,92317.0,19014.0,37.0,24867.0,80915.0,2628.0,5138.0,87.0,1.0,789.0
2015-06-22 00:00:00-04:00,15441.0,10220.0,163.0,7177.0,25436.0,12623.0,215.0,19864.0,22300.0,11725.0,189.0,13621.0,270172.0,244282.0,25890.0,167604.0,65892.0,169461.0,47629.0,23.0,44599.0,148168.0,10101.0,14642.0,255.0,9.0,2162.0
2015-06-23 00:00:00-04:00,16669.0,10342.0,166.0,7325.0,25529.0,12650.0,217.0,20014.0,22387.0,11733.0,191.0,13621.0,291280.0,265811.0,25469.0,211847.0,91722.0,195589.0,40381.0,23.0,53373.0,157240.0,10199.0,15721.0,278.0,10.0,2226.0
2015-06-24 00:00:00-04:00,15738.0,10330.0,165.0,7153.0,25570.0,12667.0,216.0,20088.0,22317.0,11738.0,187.0,13445.0,275911.0,251599.0,24312.0,190314.0,71487.0,167689.0,33600.0,91.0,55266.0,151468.0,9539.0,14782.0,166.0,13.0,2057.0
