time,1day_active_users,1day_imap_users,1day_pop_users,1day_webmail_users,30day_active_users,30day_imap_users,30day_pop_users,30day_webmail_users,7day_active_users,7day_imap_users,7day_pop_users,7day_webmail_users,emails_exchanged,emails_received,emails_sent
2016-04-29 00:00:00-04:00,19191.0,10251.0,59.0,10424.0,25844.0,11699.0,75.0,23133.0,23967.0,11160.0,65.0,19318.0,340887.0,306762.0,34125.0
2016-04-30 00:00:00-04:00,16144.0,10071.0,56.0,7148.0,25842.0,11698.0,75.0,23109.0,23988.0,11177.0,65.0,19373.0,160131.0,150501.0,9630.0
2016-05-01 00:00:00-04:00,16666.0,10204.0,58.0,8600.0,25886.0,11705.0,75.0,23162.0,24047.0,11187.0,65.0,19393.0,159280.0,146346.0,12934.0
2016-05-02 00:00:00-04:00,20256.0,10389.0,63.0,11761.0,25968.0,11728.0,75.0,23282.0,24103.0,11189.0,65.0,19302.0,387456.0,341763.0,45693.0
2016-05-03 00:00:00-04:00,19717.0,10406.0,61.0,10965.0,26040.0,11742.0,76.0,23345.0,24108.0,11192.0,65.0,19108.0,394558.0,351864.0,42694.0
2016-05-04 00:00:00-04:00,19216.0,10325.0,61.0,9929.0,26060.0,11738.0,77.0,23343.0,24134.0,11195.0,66.0,18834.0,368631.0,328711.0,39920.0
2016-05-05 00:00:00-04:00,18959.0,10268.0,59.0,8608.0,26083.0,11752.0,76.0,23357.0,24077.0,11199.0,66.0,18390.0,369479.0,336027.0,33452.0
2016-05-06 00:00:00-04:00,17597.0,10151.0,60.0,7325.0,26099.0,11758.0,76.0,23360.0,24012.0,11194.0,65.0,17960.0,273764.0,250383.0,23381.0
2016-05-07 00:00:00-04:00,13604.0,9912.0,55.0,4646.0,26098.0,11755.0,76.0,23320.0,24003.0,11179.0,66.0,17755.0,118853.0,113894.0,4959.0
2016-05-08 00:00:00-04:00,12999.0,10028.0,57.0,4933.0,26080.0,11756.0,76.0,23291.0,23932.0,11170.0,66.0,17290.0,116028.0,110450.0,5578.0
2016-05-09 00:00:00-04:00,18384.0,10145.0,60.0,8348.0,26199.0,11774.0,76.0,23417.0,23944.0,11173.0,65.0,16571.0,295279.0,263155.0,32124.0
2016-05-10 00:00:00-04:00,16857.0,10181.0,58.0,8062.0,26266.0,11788.0,76.0,23487.0,23895.0,11175.0,64.0,15828.0,284320.0,253926.0,30394.0
2016-05-11 00:00:00-04:00,18018.0,10188.0,60.0,8072.0,26323.0,11795.0,78.0,23511.0,23927.0,11157.0,65.0,15270.0,294570.0,264309.0,30261.0
2016-05-12 00:00:00-04:00,17163.0,10180.0,57.0,8033.0,26376.0,11805.0,78.0,23529.0,23884.0,11154.0,65.0,15134.0,281635.0,252419.0,29216.0
2016-05-13 00:00:00-04:00,15855.0,10105.0,54.0,7030.0,26389.0,11811.0,78.0,23475.0,23768.0,11152.0,66.0,14958.0,229462.0,206359.0,23103.0
2016-05-14 00:00:00-04:00,11736.0,9869.0,56.0,4465.0,26388.0,11805.0,76.0,23400.0,23730.0,11158.0,66.0,14855.0,105881.0,101140.0,4741.0
2016-05-15 00:00:00-04:00,12291.0,9915.0,56.0,5124.0,26384.0,11814.0,75.0,23376.0,23737.0,11159.0,65.0,14846.0,116760.0,110922.0,5838.0
2016-05-16 00:00:00-04:00,17498.0,10159.0,57.0,8102.0,26460.0,11827.0,74.0,23464.0,23544.0,11169.0,63.0,14722.0,306595.0,277026.0,29569.0
2016-05-17 00:00:00-04:00,17801.0,10227.0,57.0,8116.0,26527.0,11854.0,75.0,23540.0,23598.0,11191.0,64.0,14734.0,304927.0,274696.0,30231.0
2016-05-18 00:00:00-04:00,18047.0,10193.0,60.0,8052.0,26543.0,11865.0,75.0,23509.0,23547.0,11188.0,62.0,14667.0,326681.0,298311.0,28370.0
2016-05-19 00:00:00-04:00,16380.0,10201.0,55.0,7574.0,26576.0,11880.0,74.0,23452.0,23397.0,11192.0,62.0,14480.0,282241.0,255056.0,27185.0
2016-05-20 00:00:00-04:00,15173.0,10158.0,54.0,6737.0,26568.0,11882.0,73.0,23363.0,23332.0,11190.0,63.0,14325.0,234219.0,211877.0,22342.0
2016-05-21 00:00:00-04:00,11802.0,9926.0,51.0,4331.0,26526.0,11870.0,73.0,23220.0,23311.0,11186.0,63.0,14248.0,111312.0,106719.0,4593.0
2016-05-22 00:00:00-04:00,13190.0,9981.0,54.0,4908.0,26500.0,11869.0,71.0,23146.0,23285.0,11181.0,62.0,14155.0,131239.0,125253.0,5986.0
2016-05-23 00:00:00-04:00,17062.0,10159.0,55.0,7654.0,26574.0,11881.0,71.0,23204.0,23233.0,11181.0,62.0,14023.0,296625.0,268819.0,27806.0
2016-05-24 00:00:00-04:00,16764.0,10202.0,58.0,7736.0,26634.0,11895.0,71.0,23211.0,23124.0,11183.0,63.0,13911.0,286275.0,257889.0,28386.0
2016-05-25 00:00:00-04:00,16515.0,10032.0,52.0,7593.0,26663.0,11905.0,72.0,23066.0,23050.0,11191.0,63.0,13819.0,297374.0,270820.0,26554.0
2016-05-26 00:00:00-04:00,16276.0,9980.0,51.0,7147.0,26664.0,11904.0,72.0,22870.0,23025.0,11193.0,63.0,13740.0,289283.0,263723.0,25560.0
2016-05-27 00:00:00-04:00,15075.0,9917.0,46.0,6294.0,26669.0,11912.0,72.0,22666.0,23003.0,11200.0,63.0,13665.0,235958.0,217609.0,18349.0
2016-05-28 00:00:00-04:00,11730.0,9647.0,44.0,3620.0,26626.0,11899.0,72.0,22393.0,22982.0,11187.0,62.0,13612.0,109820.0,106102.0,3718.0
2016-05-29 00:00:00-04:00,12343.0,9690.0,48.0,3935.0,26596.0,11888.0,71.0,22156.0,22975.0,11174.0,63.0,13513.0,124249.0,120304.0,3945.0
2016-05-30 00:00:00-04:00,12897.0,9871.0,49.0,4762.0,26600.0,11887.0,71.0,22085.0,22562.0,11136.0,63.0,13127.0,148165.0,142284.0,5881.0
2016-05-31 00:00:00-04:00,16858.0,10004.0,56.0,7751.0,26656.0,11898.0,71.0,21995.0,22524.0,10947.0,59.0,13206.0,299394.0,270595.0,28799.0
2016-06-01 00:00:00-04:00,17847.0,9983.0,52.0,7569.0,26645.0,11906.0,70.0,21688.0,22766.0,10959.0,58.0,13246.0,315653.0,286978.0,28675.0
2016-06-02 00:00:00-04:00,17469.0,10082.0,50.0,7421.0,26622.0,11918.0,69.0,21345.0,22813.0,10980.0,59.0,13273.0,306375.0,279716.0,26659.0
2016-06-03 00:00:00-04:00,14793.0,9951.0,52.0,6538.0,26556.0,11911.0,70.0,20998.0,22801.0,10972.0,59.0,13248.0,219340.0,197491.0,21849.0
2016-06-04 00:00:00-04:00,11633.0,9747.0,49.0,4129.0,26464.0,11895.0,70.0,20746.0,22858.0,10983.0,59.0,13265.0,113614.0,109105.0,4509.0
2016-06-05 00:00:00-04:00,11921.0,9856.0,50.0,4697.0,26418.0,11898.0,71.0,20598.0,22884.0,10996.0,60.0,13366.0,116920.0,111396.0,5524.0
2016-06-06 00:00:00-04:00,16190.0,10051.0,53.0,7440.0,26478.0,11913.0,72.0,20665.0,23066.0,11009.0,61.0,13694.0,260520.0,232061.0,28459.0
2016-06-07 00:00:00-04:00,16294.0,9989.0,51.0,7408.0,26532.0,11923.0,72.0,20708.0,23033.0,11010.0,60.0,13581.0,287120.0,259774.0,27346.0
2016-06-08 00:00:00-04:00,15920.0,10039.0,52.0,7372.0,26463.0,11930.0,71.0,20590.0,22917.0,11035.0,61.0,13499.0,277814.0,250359.0,27455.0
2016-06-09 00:00:00-04:00,15798.0,10005.0,52.0,6984.0,26450.0,11924.0,71.0,20523.0,22727.0,11035.0,60.0,13378.0,270216.0,244968.0,25248.0
2016-06-10 00:00:00-04:00,14180.0,9913.0,49.0,6245.0,26416.0,11914.0,70.0,20365.0,22655.0,11024.0,59.0,13245.0,212389.0,192414.0,19975.0
2016-06-11 00:00:00-04:00,11338.0,9738.0,48.0,4185.0,26336.0,11908.0,69.0,20180.0,22661.0,11020.0,59.0,13277.0,110836.0,106513.0,4323.0
2016-06-12 00:00:00-04:00,12557.0,9850.0,48.0,4717.0,26302.0,11899.0,69.0,20089.0,22638.0,11026.0,59.0,13250.0,153738.0,148288.0,5450.0
2016-06-13 00:00:00-04:00,17563.0,10029.0,52.0,7523.0,26365.0,11907.0,69.0,20192.0,22843.0,11033.0,58.0,13350.0,293978.0,265871.0,28107.0
2016-06-14 00:00:00-04:00,16272.0,10047.0,52.0,7408.0,26402.0,11924.0,69.0,20245.0,22837.0,11037.0,57.0,13341.0,276362.0,249373.0,26989.0
2016-06-15 00:00:00-04:00,17205.0,10107.0,50.0,7717.0,26425.0,11940.0,69.0,20237.0,22958.0,11050.0,57.0,13490.0,294128.0,266918.0,27210.0
2016-06-16 00:00:00-04:00,15993.0,10036.0,48.0,7086.0,26414.0,11943.0,69.0,20150.0,23017.0,11058.0,56.0,13535.0,271163.0,245937.0,25226.0
2016-06-17 00:00:00-04:00,14659.0,10013.0,50.0,6223.0,26400.0,11943.0,68.0,20076.0,23053.0,11067.0,56.0,13538.0,221634.0,202367.0,19267.0
2016-06-18 00:00:00-04:00,11518.0,9838.0,50.0,3955.0,26349.0,11946.0,69.0,19954.0,23104.0,11090.0,57.0,13519.0,111990.0,107897.0,4093.0
2016-06-19 00:00:00-04:00,12409.0,9884.0,47.0,4297.0,26323.0,11944.0,69.0,19894.0,23122.0,11098.0,56.0,13507.0,130493.0,125868.0,4625.0
2016-06-20 00:00:00-04:00,15212.0,10057.0,48.0,6960.0,26361.0,11962.0,69.0,20017.0,22934.0,11113.0,57.0,13476.0,237784.0,213666.0,24118.0
2016-06-21 00:00:00-04:00,16107.0,10089.0,55.0,7044.0,26389.0,11963.0,69.0,20112.0,22906.0,11130.0,57.0,13430.0,304075.0,279363.0,24712.0
2016-06-22 00:00:00-04:00,16487.0,10102.0,51.0,6985.0,26341.0,11960.0,69.0,20081.0,22761.0,11137.0,57.0,13150.0,286237.0,262768.0,23469.0
2016-06-23 00:00:00-04:00,15745.0,10090.0,53.0,6648.0,26198.0,11776.0,65.0,19984.0,22686.0,11140.0,56.0,12966.0,267889.0,245150.0,22739.0
2016-06-24 00:00:00-04:00,14879.0,10016.0,50.0,5978.0,26201.0,11780.0,65.0,19904.0,22653.0,11149.0,57.0,12802.0,225945.0,208157.0,17788.0
2016-06-25 00:00:00-04:00,11364.0,9870.0,50.0,3710.0,26172.0,11778.0,65.0,19790.0,22643.0,11162.0,58.0,12788.0,120655.0,116342.0,4313.0
2016-06-26 00:00:00-04:00,12491.0,9917.0,51.0,4110.0,26162.0,11771.0,66.0,19709.0,22673.0,11164.0,60.0,12814.0,132869.0,128021.0,4848.0
2016-06-27 00:00:00-04:00,15559.0,9903.0,44.0,6869.0,26223.0,11794.0,66.0,19839.0,22704.0,11179.0,60.0,12843.0,270466.0,246256.0,24210.0
2016-06-28 00:00:00-04:00,16152.0,9953.0,43.0,6987.0,26295.0,11808.0,66.0,19947.0,22722.0,11204.0,57.0,12896.0,282556.0,258256.0,24300.0
2016-06-29 00:00:00-04:00,15066.0,9874.0,46.0,6964.0,26333.0,11824.0,67.0,20002.0,22588.0,11199.0,59.0,12885.0,260456.0,237019.0,23437.0
2016-06-30 00:00:00-04:00,14768.0,9879.0,46.0,6645.0,26307.0,11828.0,66.0,19946.0,22461.0,11177.0,58.0,12870.0,255406.0,233244.0,22162.0
2016-07-01 00:00:00-04:00,14749.0,9876.0,45.0,5849.0,26268.0,11844.0,66.0,19844.0,22503.0,11189.0,58.0,12781.0,221519.0,205018.0,16501.0
2016-07-02 00:00:00-04:00,11131.0,9640.0,43.0,3673.0,26207.0,11849.0,66.0,19694.0,22494.0,11180.0,58.0,12716.0,114979.0,111300.0,3679.0
2016-07-03 00:00:00-04:00,11598.0,9596.0,46.0,3536.0,26189.0,11850.0,65.0,19606.0,22317.0,10999.0,50.0,12577.0,118571.0,115077.0,3494.0
2016-07-04 00:00:00-04:00,11936.0,9626.0,44.0,3811.0,26192.0,11838.0,65.0,19596.0,22071.0,10974.0,50.0,12138.0,138549.0,134332.0,4217.0
2016-07-05 00:00:00-04:00,15718.0,9814.0,46.0,6667.0,26231.0,11848.0,64.0,19684.0,22063.0,10960.0,50.0,12242.0,261841.0,239302.0,22539.0
2016-07-07 00:00:00-04:00,15741.0,9892.0,46.0,6978.0,26302.0,11854.0,62.0,19754.0,22455.0,10980.0,51.0,12531.0,257737.0,233747.0,23990.0
2016-07-08 00:00:00-04:00,14224.0,9855.0,44.0,6178.0,26287.0,11859.0,62.0,19702.0,22472.0,10992.0,50.0,12551.0,216457.0,197198.0,19259.0
2016-07-09 00:00:00-04:00,12344.0,9664.0,42.0,4027.0,26240.0,11853.0,62.0,19602.0,22496.0,10999.0,50.0,12588.0,109023.0,104438.0,4585.0
2016-07-10 00:00:00-04:00,11486.0,9755.0,40.0,4470.0,26212.0,11851.0,62.0,19558.0,22501.0,11000.0,50.0,12723.0,111845.0,106324.0,5521.0
2016-07-11 00:00:00-04:00,16873.0,9910.0,44.0,7119.0,26291.0,11858.0,62.0,19699.0,22931.0,11030.0,49.0,13316.0,264175.0,238296.0,25879.0
2016-07-12 00:00:00-04:00,16288.0,9926.0,42.0,7134.0,26338.0,11879.0,62.0,19832.0,22918.0,11033.0,49.0,13422.0,285621.0,260657.0,24964.0
2016-07-13 00:00:00-04:00,15345.0,9966.0,41.0,7037.0,26387.0,11896.0,63.0,19827.0,22844.0,11066.0,50.0,13325.0,255416.0,230835.0,24581.0
2016-07-14 00:00:00-04:00,15185.0,9978.0,42.0,6882.0,26397.0,11902.0,62.0,19793.0,22777.0,11055.0,49.0,13186.0,246125.0,221758.0,24367.0
2016-07-15 00:00:00-04:00,16133.0,9892.0,39.0,6160.0,26366.0,11900.0,63.0,19652.0,22848.0,11049.0,48.0,13071.0,243395.0,223293.0,20102.0
2016-07-16 00:00:00-04:00,11552.0,9721.0,36.0,4079.0,26324.0,11901.0,63.0,19519.0,22881.0,11056.0,48.0,13119.0,106122.0,101613.0,4509.0
2016-07-17 00:00:00-04:00,12130.0,9777.0,35.0,4498.0,26318.0,11898.0,63.0,19462.0,22920.0,11050.0,49.0,13145.0,128173.0,122802.0,5371.0
2016-07-18 00:00:00-04:00,15845.0,9995.0,39.0,7178.0,26373.0,11916.0,63.0,19604.0,22917.0,11063.0,49.0,13300.0,252792.0,226801.0,25991.0
2016-07-19 00:00:00-04:00,16402.0,10021.0,38.0,7106.0,26437.0,11938.0,63.0,19715.0,23038.0,11077.0,48.0,13260.0,270574.0,244857.0,25717.0
2016-07-20 00:00:00-04:00,16786.0,10014.0,39.0,7351.0,26469.0,11951.0,63.0,19776.0,23186.0,11090.0,47.0,13400.0,269211.0,243445.0,25766.0
2016-07-21 00:00:00-04:00,16459.0,10038.0,37.0,7194.0,26466.0,11969.0,64.0,19792.0,23258.0,11105.0,46.0,13486.0,270823.0,245848.0,24975.0
2016-07-22 00:00:00-04:00,14869.0,9954.0,40.0,6405.0,26429.0,11968.0,64.0,19743.0,23157.0,11088.0,44.0,13472.0,222764.0,201712.0,21052.0
2016-07-23 00:00:00-04:00,11597.0,9760.0,38.0,3818.0,26369.0,11960.0,65.0,19670.0,23128.0,11080.0,44.0,13442.0,108608.0,104330.0,4278.0
2016-07-24 00:00:00-04:00,11408.0,9858.0,39.0,4093.0,26329.0,11962.0,65.0,19617.0,23151.0,11104.0,44.0,13443.0,107612.0,102781.0,4831.0
2016-07-25 00:00:00-04:00,16718.0,10051.0,38.0,7111.0,26377.0,11970.0,65.0,19793.0,23305.0,11101.0,44.0,13626.0,260827.0,234180.0,26647.0
2016-07-26 00:00:00-04:00,16688.0,10061.0,38.0,7035.0,26332.0,11830.0,56.0,19929.0,23344.0,11116.0,43.0,13717.0,268248.0,241306.0,26942.0
2016-07-27 00:00:00-04:00,16103.0,10087.0,37.0,6938.0,26384.0,11855.0,56.0,19979.0,23346.0,11125.0,42.0,13616.0,269181.0,243687.0,25494.0
2016-07-28 00:00:00-04:00,15585.0,10102.0,38.0,6817.0,26394.0,11866.0,56.0,19987.0,23194.0,11122.0,42.0,13461.0,246889.0,222347.0,24542.0
2016-07-29 00:00:00-04:00,16637.0,10034.0,40.0,5949.0,26412.0,11869.0,56.0,19983.0,23344.0,11127.0,43.0,13267.0,243123.0,223808.0,19315.0
2016-07-30 00:00:00-04:00,11576.0,9836.0,36.0,3733.0,26362.0,11854.0,57.0,19889.0,23368.0,11140.0,44.0,13197.0,109364.0,105117.0,4247.0
2016-07-31 00:00:00-04:00,11442.0,9939.0,35.0,4061.0,26353.0,11852.0,56.0,19856.0,23408.0,11142.0,43.0,13209.0,118096.0,112847.0,5249.0
2016-08-01 00:00:00-04:00,16335.0,9623.0,35.0,6815.0,26441.0,11874.0,56.0,20043.0,23416.0,11167.0,43.0,13245.0,263478.0,235104.0,28374.0
2016-08-02 00:00:00-04:00,16738.0,9597.0,34.0,6855.0,26486.0,11894.0,56.0,20185.0,23418.0,11182.0,44.0,13224.0,277208.0,248578.0,28630.0
2016-08-03 00:00:00-04:00,15062.0,9571.0,34.0,6891.0,26541.0,11908.0,55.0,20307.0,23381.0,11174.0,44.0,13163.0,254951.0,227564.0,27387.0
2016-08-04 00:00:00-04:00,15470.0,9637.0,32.0,6686.0,26547.0,11920.0,55.0,20307.0,23396.0,11183.0,44.0,13060.0,265249.0,238502.0,26747.0
2016-08-05 00:00:00-04:00,14203.0,9620.0,31.0,6080.0,26525.0,11927.0,55.0,20244.0,23188.0,11156.0,44.0,13027.0,210599.0,188131.0,22468.0
2016-08-06 00:00:00-04:00,11864.0,9440.0,30.0,3858.0,26496.0,11918.0,55.0,20127.0,22985.0,11141.0,43.0,12996.0,110446.0,105730.0,4716.0
2016-08-07 00:00:00-04:00,11451.0,9504.0,29.0,4155.0,26484.0,11916.0,54.0,20093.0,22682.0,10674.0,37.0,13022.0,104188.0,98720.0,5468.0
2016-08-08 00:00:00-04:00,16932.0,9687.0,33.0,7188.0,26581.0,11925.0,54.0,20275.0,22854.0,10675.0,38.0,13230.0,273739.0,244076.0,29663.0
2016-08-09 00:00:00-04:00,16019.0,9767.0,29.0,7237.0,26635.0,11949.0,54.0,20379.0,22809.0,10706.0,38.0,13312.0,271898.0,241248.0,30650.0
2016-08-10 00:00:00-04:00,16676.0,9805.0,33.0,7349.0,26658.0,11968.0,55.0,20426.0,22977.0,10734.0,39.0,13475.0,281400.0,250776.0,30624.0
2016-08-11 00:00:00-04:00,16810.0,9817.0,33.0,7216.0,26705.0,11981.0,54.0,20466.0,23115.0,10766.0,39.0,13629.0,277929.0,244869.0,33060.0
2016-08-12 00:00:00-04:00,16510.0,9798.0,30.0,6688.0,26710.0,11978.0,53.0,20452.0,23185.0,10773.0,38.0,13680.0,247216.0,221766.0,25450.0
2016-08-13 00:00:00-04:00,12116.0,9629.0,29.0,4440.0,26676.0,11982.0,51.0,20386.0,23222.0,10784.0,39.0,13762.0,109206.0,103311.0,5895.0
2016-08-14 00:00:00-04:00,13090.0,9732.0,29.0,5099.0,26683.0,11983.0,50.0,20402.0,23367.0,10825.0,40.0,13999.0,132564.0,125557.0,7007.0
2016-08-15 00:00:00-04:00,18331.0,9913.0,32.0,8224.0,26807.0,12013.0,50.0,20660.0,23584.0,10874.0,39.0,14404.0,307820.0,271354.0,36466.0
2016-08-16 00:00:00-04:00,19076.0,10018.0,32.0,8423.0,26917.0,12051.0,50.0,20865.0,23812.0,10911.0,39.0,14733.0,336627.0,300588.0,36039.0
2016-08-17 00:00:00-04:00,19125.0,10050.0,31.0,8557.0,27010.0,12093.0,51.0,21049.0,24023.0,10957.0,38.0,15069.0,306012.0,272970.0,33042.0
2016-08-18 00:00:00-04:00,19911.0,10174.0,32.0,8784.0,27099.0,12161.0,50.0,21217.0,24248.0,11039.0,38.0,15466.0,353824.0,320205.0,33619.0
2016-08-19 00:00:00-04:00,19725.0,10217.0,33.0,8461.0,27171.0,12203.0,51.0,21310.0,24436.0,11090.0,37.0,15808.0,315407.0,284111.0,31296.0
2016-08-20 00:00:00-04:00,16219.0,10081.0,32.0,6316.0,27167.0,12254.0,51.0,21298.0,24561.0,11151.0,38.0,16102.0,134850.0,125693.0,9157.0
2016-08-21 00:00:00-04:00,18287.0,10345.0,32.0,8676.0,27244.0,12312.0,51.0,21539.0,24810.0,11227.0,37.0,16841.0,168255.0,155382.0,12873.0
2016-08-22 00:00:00-04:00,22114.0,10621.0,34.0,12533.0,27464.0,12387.0,52.0,22114.0,25175.0,11318.0,37.0,17996.0,424656.0,375531.0,49125.0
2016-08-23 00:00:00-04:00,22107.0,10662.0,33.0,12436.0,27579.0,12456.0,52.0,22488.0,25325.0,11390.0,37.0,18691.0,474070.0,425586.0,48484.0
2016-08-24 00:00:00-04:00,22143.0,10687.0,35.0,12465.0,27624.0,12510.0,52.0,22727.0,25412.0,11458.0,37.0,19184.0,471363.0,422931.0,48432.0
2016-08-25 00:00:00-04:00,21510.0,10715.0,33.0,11802.0,27639.0,12548.0,51.0,22873.0,25487.0,11494.0,37.0,19466.0,378409.0,334691.0,43718.0
2016-08-26 00:00:00-04:00,20771.0,10543.0,30.0,10076.0,27606.0,12549.0,51.0,22921.0,25459.0,11487.0,37.0,19526.0,355128.0,318171.0,36957.0
2016-08-27 00:00:00-04:00,16893.0,10315.0,27.0,6516.0,27546.0,12535.0,51.0,22890.0,25460.0,11497.0,37.0,19512.0,147165.0,138837.0,8328.0
2016-08-28 00:00:00-04:00,18727.0,10571.0,28.0,8365.0,27446.0,12531.0,51.0,22921.0,25444.0,11523.0,37.0,19440.0,194933.0,182655.0,12278.0
2016-08-29 00:00:00-04:00,22138.0,10753.0,32.0,12103.0,27310.0,12524.0,51.0,23059.0,25380.0,11540.0,36.0,19284.0,485272.0,437711.0,47561.0
2016-08-30 00:00:00-04:00,21652.0,10748.0,34.0,11792.0,27006.0,12092.0,46.0,23137.0,25332.0,11552.0,35.0,19150.0,414866.0,369890.0,44976.0
2016-08-31 00:00:00-04:00,21812.0,10776.0,33.0,11823.0,27002.0,12107.0,45.0,23199.0,25244.0,11548.0,35.0,18947.0,459686.0,414537.0,45149.0
2016-09-01 00:00:00-04:00,20855.0,10730.0,32.0,11163.0,26993.0,12118.0,45.0,23235.0,25183.0,11540.0,35.0,18762.0,374287.0,332341.0,41946.0
2016-09-02 00:00:00-04:00,20658.0,10647.0,29.0,9282.0,26998.0,12138.0,45.0,23237.0,25157.0,11554.0,35.0,18622.0,401681.0,370343.0,31338.0
2016-09-03 00:00:00-04:00,16261.0,10254.0,29.0,5726.0,26966.0,12136.0,46.0,23173.0,25137.0,11564.0,36.0,18497.0,149978.0,143507.0,6471.0
2016-09-04 00:00:00-04:00,15356.0,10285.0,29.0,6092.0,26938.0,12139.0,45.0,23153.0,25092.0,11548.0,36.0,18328.0,138484.0,131769.0,6715.0
2016-09-05 00:00:00-04:00,18038.0,10543.0,32.0,7927.0,26930.0,12152.0,45.0,23191.0,24896.0,11547.0,37.0,17854.0,200064.0,187385.0,12679.0
2016-09-06 00:00:00-04:00,21613.0,10812.0,30.0,12004.0,26940.0,12184.0,45.0,23295.0,24916.0,11567.0,36.0,18045.0,456491.0,409638.0,46853.0
2016-09-07 00:00:00-04:00,21949.0,10821.0,33.0,12043.0,26920.0,12204.0,44.0,23329.0,24915.0,11574.0,36.0,18112.0,550973.0,504189.0,46784.0
2016-09-08 00:00:00-04:00,21520.0,10792.0,33.0,11692.0,26916.0,12219.0,44.0,23354.0,24928.0,11602.0,36.0,18190.0,478768.0,433998.0,44770.0
2016-09-09 00:00:00-04:00,20542.0,10687.0,33.0,9866.0,26888.0,12217.0,42.0,23331.0,24907.0,11600.0,37.0,18180.0,355725.0,320297.0,35428.0
2016-09-10 00:00:00-04:00,16498.0,10429.0,30.0,6644.0,26839.0,12204.0,42.0,23286.0,24905.0,11596.0,37.0,18209.0,149330.0,139966.0,9364.0
2016-09-11 00:00:00-04:00,17847.0,10648.0,31.0,8785.0,26821.0,12203.0,41.0,23296.0,24937.0,11610.0,37.0,18436.0,174899.0,161237.0,13662.0
2016-09-12 00:00:00-04:00,21416.0,10782.0,33.0,12399.0,26825.0,12223.0,41.0,23372.0,25018.0,11635.0,36.0,18891.0,430431.0,380672.0,49759.0
2016-09-13 00:00:00-04:00,21547.0,10870.0,31.0,12177.0,26831.0,12229.0,40.0,23439.0,24975.0,11651.0,36.0,18870.0,444977.0,396580.0,48397.0
2016-09-14 00:00:00-04:00,21822.0,10879.0,33.0,11987.0,26819.0,12242.0,39.0,23443.0,24910.0,11666.0,36.0,18825.0,551367.0,504200.0,47167.0
2016-09-15 00:00:00-04:00,21708.0,10854.0,30.0,11403.0,26802.0,12257.0,39.0,23429.0,24926.0,11684.0,35.0,18718.0,532441.0,488883.0,43558.0
2016-09-16 00:00:00-04:00,20365.0,10738.0,30.0,9620.0,26777.0,12254.0,39.0,23396.0,24875.0,11684.0,35.0,18669.0,351909.0,318224.0,33685.0
2016-09-17 00:00:00-04:00,16510.0,10394.0,30.0,6322.0,26741.0,12248.0,39.0,23333.0,24866.0,11694.0,35.0,18653.0,157457.0,149087.0,8370.0
2016-09-18 00:00:00-04:00,17799.0,10585.0,31.0,8474.0,26682.0,12231.0,39.0,23270.0,24830.0,11684.0,34.0,18588.0,185327.0,171693.0,13634.0
2016-09-19 00:00:00-04:00,21656.0,10898.0,33.0,12008.0,26686.0,12248.0,39.0,23303.0,24824.0,11699.0,34.0,18537.0,525611.0,476529.0,49082.0
2016-09-20 00:00:00-04:00,21855.0,10864.0,30.0,11917.0,26697.0,12266.0,39.0,23300.0,24842.0,11700.0,35.0,18499.0,435189.0,388662.0,46527.0
2016-09-21 00:00:00-04:00,21463.0,10866.0,31.0,11758.0,26657.0,12257.0,39.0,23237.0,24819.0,11702.0,35.0,18490.0,453901.0,408876.0,45025.0
2016-09-22 00:00:00-04:00,21352.0,10862.0,31.0,11390.0,26620.0,12254.0,38.0,23178.0,24783.0,11695.0,35.0,18525.0,426015.0,382681.0,43334.0
2016-09-23 00:00:00-04:00,20718.0,10733.0,31.0,9667.0,26569.0,12256.0,38.0,23058.0,24780.0,11703.0,36.0,18469.0,417921.0,382994.0,34927.0
2016-09-24 00:00:00-04:00,16294.0,10410.0,29.0,6077.0,26524.0,12247.0,38.0,22950.0,24793.0,11696.0,36.0,18481.0,152398.0,143687.0,8711.0
2016-09-25 00:00:00-04:00,18175.0,10651.0,30.0,8232.0,26484.0,12242.0,38.0,22891.0,24822.0,11692.0,35.0,18507.0,192486.0,178594.0,13892.0
2016-09-26 00:00:00-04:00,21583.0,10902.0,33.0,11924.0,26481.0,12248.0,38.0,22928.0,24791.0,11685.0,35.0,18498.0,494799.0,446557.0,48242.0
2016-09-27 00:00:00-04:00,21611.0,10901.0,31.0,12037.0,26485.0,12251.0,38.0,22971.0,24764.0,11688.0,35.0,18527.0,506414.0,461081.0,45333.0
2016-09-28 00:00:00-04:00,21591.0,10876.0,31.0,11899.0,26453.0,12256.0,38.0,22933.0,24776.0,11683.0,34.0,18537.0,495389.0,451030.0,44359.0
2016-09-29 00:00:00-04:00,21365.0,10895.0,31.0,11474.0,26409.0,12268.0,38.0,22888.0,24739.0,11706.0,34.0,18498.0,465454.0,422546.0,42908.0
2016-09-30 00:00:00-04:00,20513.0,10741.0,31.0,9766.0,26381.0,12271.0,37.0,22839.0,24762.0,11699.0,33.0,18470.0,382941.0,349506.0,33435.0
2016-10-01 00:00:00-04:00,15926.0,10457.0,29.0,6399.0,26344.0,12263.0,37.0,22765.0,24768.0,11691.0,33.0,18461.0,151578.0,143172.0,8406.0
