time,metric_name,metric_value
2017-01-17 00:00:00-05:00,google.accounts:drive_used_quota_in_mb,63457062.0
2017-01-17 00:00:00-05:00,google.accounts:gmail_used_quota_in_mb,60297615.0
2017-01-17 00:00:00-05:00,google.accounts:num_1day_logins,9858.0
2017-01-17 00:00:00-05:00,google.accounts:num_30day_logins,22208.0
2017-01-17 00:00:00-05:00,google.accounts:num_7day_logins,17034.0
2017-01-17 00:00:00-05:00,google.accounts:num_authorized_apps,3007.0
2017-01-17 00:00:00-05:00,google.accounts:num_chrome_30day_active_users,0.0
2017-01-17 00:00:00-05:00,google.accounts:num_chrome_7day_active_users,0.0
2017-01-17 00:00:00-05:00,google.accounts:num_delegated_admins,31.0
2017-01-17 00:00:00-05:00,google.accounts:num_desktop_30day_active_users,0.0
2017-01-17 00:00:00-05:00,google.accounts:num_desktop_7day_active_users,0.0
2017-01-17 00:00:00-05:00,google.accounts:num_disabled_accounts,55449.0
2017-01-17 00:00:00-05:00,google.accounts:num_firefox_30day_active_users,0.0
2017-01-17 00:00:00-05:00,google.accounts:num_firefox_7day_active_users,0.0
2017-01-17 00:00:00-05:00,google.accounts:num_ie_30day_active_users,0.0
2017-01-17 00:00:00-05:00,google.accounts:num_ie_7day_active_users,0.0
2017-01-17 00:00:00-05:00,google.accounts:num_locked_users,1.0
2017-01-17 00:00:00-05:00,google.accounts:num_mobile_30day_active_users,0.0
2017-01-17 00:00:00-05:00,google.accounts:num_mobile_7day_active_users,0.0
2017-01-17 00:00:00-05:00,google.accounts:num_opera_30day_active_users,0.0
2017-01-17 00:00:00-05:00,google.accounts:num_opera_7day_active_users,0.0
2017-01-17 00:00:00-05:00,google.accounts:num_other_browsers_30day_active_users,0.0
2017-01-17 00:00:00-05:00,google.accounts:num_other_browsers_7day_active_users,0.0
2017-01-17 00:00:00-05:00,google.accounts:num_safari_30day_active_users,0.0
2017-01-17 00:00:00-05:00,google.accounts:num_safari_7day_active_users,0.0
2017-01-17 00:00:00-05:00,google.accounts:num_security_keys,1.0
2017-01-17 00:00:00-05:00,google.accounts:num_super_admins,13.0
2017-01-17 00:00:00-05:00,google.accounts:num_suspended_users,55448.0
2017-01-17 00:00:00-05:00,google.accounts:num_users,84565.0
2017-01-17 00:00:00-05:00,google.accounts:num_users_2sv_enforced,0.0
2017-01-17 00:00:00-05:00,google.accounts:num_users_2sv_enrolled,44.0
2017-01-17 00:00:00-05:00,google.accounts:num_users_2sv_enrolled_and_enforced,0.0
2017-01-17 00:00:00-05:00,google.accounts:num_users_2sv_not_enforced,84565.0
2017-01-17 00:00:00-05:00,google.accounts:num_users_2sv_not_enrolled,84521.0
2017-01-17 00:00:00-05:00,google.accounts:num_users_2sv_not_enrolled_and_not_enforced,84521.0
2017-01-17 00:00:00-05:00,google.accounts:num_users_2sv_not_enrolled_but_enforced,0.0
2017-01-17 00:00:00-05:00,google.accounts:num_users_less_secure_apps_access_allowed,1292.0
2017-01-17 00:00:00-05:00,google.accounts:num_users_less_secure_apps_access_denied,83273.0
2017-01-17 00:00:00-05:00,google.accounts:num_users_overridden_names,0.0
2017-01-17 00:00:00-05:00,google.accounts:num_users_used_quota_lt_50percent,3594.0
2017-01-17 00:00:00-05:00,google.accounts:total_quota_in_mb,112415740.0
2017-01-17 00:00:00-05:00,google.accounts:used_quota_in_mb,125074363.0
2017-01-17 00:00:00-05:00,google.calendar:num_1day_active_users,2530.0
2017-01-17 00:00:00-05:00,google.calendar:num_30day_active_users,5882.0
2017-01-17 00:00:00-05:00,google.calendar:num_7day_active_users,4193.0
2017-01-17 00:00:00-05:00,google.device_management:num_total_unmanaged_users,84513.0
2017-01-17 00:00:00-05:00,google.device_management:num_total_users,84513.0
2017-01-17 00:00:00-05:00,google.docs:num_1day_active_users,0.0
2017-01-17 00:00:00-05:00,google.docs:num_30day_active_users,0.0
2017-01-17 00:00:00-05:00,google.docs:num_7day_active_users,0.0
2017-01-17 00:00:00-05:00,google.docs:num_active_users,3327.0
2017-01-17 00:00:00-05:00,google.docs:num_owned_google_documents_created,885.0
2017-01-17 00:00:00-05:00,google.docs:num_owned_google_documents_edited,1421.0
2017-01-17 00:00:00-05:00,google.docs:num_owned_google_documents_trashed,530.0
2017-01-17 00:00:00-05:00,google.docs:num_owned_google_documents_viewed,2415.0
2017-01-17 00:00:00-05:00,google.docs:num_owned_google_drawings_created,0.0
2017-01-17 00:00:00-05:00,google.docs:num_owned_google_drawings_edited,5.0
2017-01-17 00:00:00-05:00,google.docs:num_owned_google_drawings_trashed,2.0
2017-01-17 00:00:00-05:00,google.docs:num_owned_google_drawings_viewed,5.0
2017-01-17 00:00:00-05:00,google.docs:num_owned_google_forms_created,30.0
2017-01-17 00:00:00-05:00,google.docs:num_owned_google_forms_edited,69.0
2017-01-17 00:00:00-05:00,google.docs:num_owned_google_forms_trashed,13.0
2017-01-17 00:00:00-05:00,google.docs:num_owned_google_forms_viewed,33.0
2017-01-17 00:00:00-05:00,google.docs:num_owned_google_presentations_created,70.0
2017-01-17 00:00:00-05:00,google.docs:num_owned_google_presentations_edited,106.0
2017-01-17 00:00:00-05:00,google.docs:num_owned_google_presentations_trashed,23.0
2017-01-17 00:00:00-05:00,google.docs:num_owned_google_presentations_viewed,173.0
