,time,metric_name,metric_value
1128,2015-04-02T00:00:00.000-0400,google.accounts:num_disabled_accounts,34100
1129,2015-04-02T00:00:00.000-0400,google.accounts:num_locked_users,2
1130,2015-04-02T00:00:00.000-0400,google.accounts:num_super_admins,11
1131,2015-04-02T00:00:00.000-0400,google.accounts:num_suspended_users,34098
1132,2015-04-02T00:00:00.000-0400,google.accounts:num_users,64442
1133,2015-04-02T00:00:00.000-0400,google.accounts:num_users_2sv_enforced,0
1134,2015-04-02T00:00:00.000-0400,google.accounts:num_users_2sv_enrolled,0
1135,2015-04-02T00:00:00.000-0400,google.accounts:num_users_2sv_enrolled_and_enforced,0
1136,2015-04-02T00:00:00.000-0400,google.accounts:num_users_2sv_not_enforced,64442
1137,2015-04-02T00:00:00.000-0400,google.accounts:num_users_2sv_not_enrolled,64442
1138,2015-04-02T00:00:00.000-0400,google.accounts:num_users_2sv_not_enrolled_and_not_enforced,64442
1139,2015-04-02T00:00:00.000-0400,google.accounts:num_users_2sv_not_enrolled_but_enforced,0
1140,2015-04-02T00:00:00.000-0400,google.accounts:num_users_used_quota_lt_50percent,0
1141,2015-04-02T00:00:00.000-0400,google.accounts:total_quota_in_mb,-64439
1142,2015-04-02T00:00:00.000-0400,google.accounts:used_quota_in_mb,40157724
1143,2015-04-02T00:00:00.000-0400,google.calendar:num_1day_active_users,1957
1144,2015-04-02T00:00:00.000-0400,google.calendar:num_30day_active_users,6367
1145,2015-04-02T00:00:00.000-0400,google.calendar:num_7day_active_users,3905
1146,2015-04-02T00:00:00.000-0400,google.device_management:num_1day_google_sync_managed_devices,0
1147,2015-04-02T00:00:00.000-0400,google.device_management:num_1day_google_sync_managed_users,0
1148,2015-04-02T00:00:00.000-0400,google.device_management:num_1day_total_managed_devices,0
1149,2015-04-02T00:00:00.000-0400,google.device_management:num_1day_total_managed_users,0
1150,2015-04-02T00:00:00.000-0400,google.device_management:num_30day_google_sync_managed_devices,0
1151,2015-04-02T00:00:00.000-0400,google.device_management:num_30day_google_sync_managed_users,0
1152,2015-04-02T00:00:00.000-0400,google.device_management:num_30day_total_managed_devices,0
1153,2015-04-02T00:00:00.000-0400,google.device_management:num_30day_total_managed_users,0
1154,2015-04-02T00:00:00.000-0400,google.device_management:num_7day_google_sync_managed_devices,0
1155,2015-04-02T00:00:00.000-0400,google.device_management:num_7day_google_sync_managed_users,0
1156,2015-04-02T00:00:00.000-0400,google.device_management:num_7day_total_managed_devices,0
1157,2015-04-02T00:00:00.000-0400,google.device_management:num_7day_total_managed_users,0
1158,2015-04-02T00:00:00.000-0400,google.docs:num_1day_active_users,2620
1159,2015-04-02T00:00:00.000-0400,google.docs:num_30day_active_users,11955
1160,2015-04-02T00:00:00.000-0400,google.docs:num_7day_active_users,7621
1161,2015-04-02T00:00:00.000-0400,google.docs:num_docs,1968973
1162,2015-04-02T00:00:00.000-0400,google.docs:num_docs_edited,5084
1163,2015-04-02T00:00:00.000-0400,google.docs:num_docs_externally_visible,86787
1164,2015-04-02T00:00:00.000-0400,google.docs:num_docs_internally_visible,1882231
1165,2015-04-02T00:00:00.000-0400,google.docs:num_docs_not_edited_for_12months,1068901
1166,2015-04-02T00:00:00.000-0400,google.docs:num_docs_not_edited_for_3months,1642331
1167,2015-04-02T00:00:00.000-0400,google.docs:num_docs_not_edited_for_6months,1429337
1168,2015-04-02T00:00:00.000-0400,google.docs:num_docs_not_viewed_for_12months,827619
1169,2015-04-02T00:00:00.000-0400,google.docs:num_docs_not_viewed_for_3months,1492059
1170,2015-04-02T00:00:00.000-0400,google.docs:num_docs_not_viewed_for_6months,1219434
1171,2015-04-02T00:00:00.000-0400,google.docs:num_docs_shared_outside_domain,45
1172,2015-04-02T00:00:00.000-0400,google.docs:num_docs_viewed,8497
1173,2015-04-02T00:00:00.000-0400,google.docs:num_docs_with_visibility_anyone_with_link,81168
1174,2015-04-02T00:00:00.000-0400,google.docs:num_docs_with_visibility_people_at_domain,2915
1175,2015-04-02T00:00:00.000-0400,google.docs:num_docs_with_visibility_people_at_domain_with_link,27254
1176,2015-04-02T00:00:00.000-0400,google.docs:num_docs_with_visibility_private,1852062
1177,2015-04-02T00:00:00.000-0400,google.docs:num_docs_with_visibility_public,5574
1178,2015-04-02T00:00:00.000-0400,google.docs:num_drawings,2112
1179,2015-04-02T00:00:00.000-0400,google.docs:num_drawings_edited,3
1180,2015-04-02T00:00:00.000-0400,google.docs:num_drawings_viewed,7
1181,2015-04-02T00:00:00.000-0400,google.docs:num_forms,12854
1182,2015-04-02T00:00:00.000-0400,google.docs:num_forms_edited,34
1183,2015-04-02T00:00:00.000-0400,google.docs:num_forms_viewed,37
1184,2015-04-02T00:00:00.000-0400,google.docs:num_presentations,21079
1185,2015-04-02T00:00:00.000-0400,google.docs:num_presentations_edited,132
1186,2015-04-02T00:00:00.000-0400,google.docs:num_presentations_viewed,229
1187,2015-04-02T00:00:00.000-0400,google.docs:num_shared_docs,577085
1188,2015-04-02T00:00:00.000-0400,google.docs:num_spreadsheets,165329
1189,2015-04-02T00:00:00.000-0400,google.docs:num_spreadsheets_edited,621
1190,2015-04-02T00:00:00.000-0400,google.docs:num_spreadsheets_viewed,1671
1191,2015-04-02T00:00:00.000-0400,google.docs:num_text_documents,316682
1192,2015-04-02T00:00:00.000-0400,google.docs:num_text_documents_edited,1313
1193,2015-04-02T00:00:00.000-0400,google.docs:num_text_documents_viewed,2094
1194,2015-04-02T00:00:00.000-0400,google.docs:num_uploaded_files,1450700
1195,2015-04-02T00:00:00.000-0400,google.docs:num_uploaded_files_edited,2981
1196,2015-04-02T00:00:00.000-0400,google.docs:num_uploaded_files_viewed,4459
1197,2015-04-02T00:00:00.000-0400,google.gmail:num_1day_active_users,18900
1198,2015-04-02T00:00:00.000-0400,google.gmail:num_1day_imap_users,10457
1199,2015-04-02T00:00:00.000-0400,google.gmail:num_1day_pop_users,213
1200,2015-04-02T00:00:00.000-0400,google.gmail:num_1day_webmail_users,10976
1201,2015-04-02T00:00:00.000-0400,google.gmail:num_30day_active_users,24110
1202,2015-04-02T00:00:00.000-0400,google.gmail:num_30day_imap_users,12313
1203,2015-04-02T00:00:00.000-0400,google.gmail:num_30day_pop_users,265
1204,2015-04-02T00:00:00.000-0400,google.gmail:num_30day_webmail_users,21825
1205,2015-04-02T00:00:00.000-0400,google.gmail:num_7day_active_users,22386
1206,2015-04-02T00:00:00.000-0400,google.gmail:num_7day_imap_users,11568
1207,2015-04-02T00:00:00.000-0400,google.gmail:num_7day_pop_users,232
1208,2015-04-02T00:00:00.000-0400,google.gmail:num_7day_webmail_users,18359
1209,2015-04-02T00:00:00.000-0400,google.gmail:num_emails_exchanged,457755
1210,2015-04-02T00:00:00.000-0400,google.gmail:num_emails_received,416215
1211,2015-04-02T00:00:00.000-0400,google.gmail:num_emails_sent,41540
1212,2015-04-02T00:00:00.000-0400,google.gmail:num_inbound_delivered_emails,256862
1213,2015-04-02T00:00:00.000-0400,google.gmail:num_inbound_encrypted_emails,89618
1214,2015-04-02T00:00:00.000-0400,google.gmail:num_inbound_non_spam_emails,175475
1215,2015-04-02T00:00:00.000-0400,google.gmail:num_inbound_rejected_emails,26
1216,2015-04-02T00:00:00.000-0400,google.gmail:num_inbound_rerouted_emails,6946
1217,2015-04-02T00:00:00.000-0400,google.gmail:num_inbound_spam_emails,81486
1218,2015-04-02T00:00:00.000-0400,google.gmail:num_inbound_unencrypted_emails,167343
1219,2015-04-02T00:00:00.000-0400,google.gmail:num_outbound_delivered_emails,0
1220,2015-04-02T00:00:00.000-0400,google.gmail:num_outbound_encrypted_emails,21035
1221,2015-04-02T00:00:00.000-0400,google.gmail:num_outbound_rejected_emails,1152
1222,2015-04-02T00:00:00.000-0400,google.gmail:num_outbound_rerouted_emails,20964
1223,2015-04-02T00:00:00.000-0400,google.gmail:num_outbound_unencrypted_emails,8
1224,2015-04-02T00:00:00.000-0400,google.gplus:num_1day_active_users,1295
1225,2015-04-02T00:00:00.000-0400,google.gplus:num_30day_active_users,6245
1226,2015-04-02T00:00:00.000-0400,google.gplus:num_7day_active_users,3622
1227,2015-04-02T00:00:00.000-0400,google.gplus:num_video_calls,171
1228,2015-04-02T00:00:00.000-0400,google.gplus:num_video_conferences,93
1229,2015-04-02T00:00:00.000-0400,google.gplus:total_video_call_minutes,4648
1230,2015-04-02T00:00:00.000-0400,google.sites:num_sites,9128
1231,2015-04-02T00:00:00.000-0400,google.sites:num_sites_created,4
1232,2015-04-03T00:00:00.000-0400,google.accounts:drive_used_quota_in_mb,10028114
1233,2015-04-03T00:00:00.000-0400,google.accounts:gmail_used_quota_in_mb,29481373
1234,2015-04-03T00:00:00.000-0400,google.accounts:gplus_photos_used_quota_in_mb,664366
1235,2015-04-03T00:00:00.000-0400,google.accounts:num_1day_logins,13855
1236,2015-04-03T00:00:00.000-0400,google.accounts:num_30day_logins,24109
1237,2015-04-03T00:00:00.000-0400,google.accounts:num_7day_logins,21195
1238,2015-04-03T00:00:00.000-0400,google.accounts:num_authorized_apps,2430
1239,2015-04-03T00:00:00.000-0400,google.accounts:num_delegated_admins,25
1240,2015-04-03T00:00:00.000-0400,google.accounts:num_disabled_accounts,34101
1241,2015-04-03T00:00:00.000-0400,google.accounts:num_locked_users,2
1242,2015-04-03T00:00:00.000-0400,google.accounts:num_super_admins,11
1243,2015-04-03T00:00:00.000-0400,google.accounts:num_suspended_users,34099
1244,2015-04-03T00:00:00.000-0400,google.accounts:num_users,64463
1245,2015-04-03T00:00:00.000-0400,google.accounts:num_users_2sv_enforced,0
1246,2015-04-03T00:00:00.000-0400,google.accounts:num_users_2sv_enrolled,0
1247,2015-04-03T00:00:00.000-0400,google.accounts:num_users_2sv_enrolled_and_enforced,0
1248,2015-04-03T00:00:00.000-0400,google.accounts:num_users_2sv_not_enforced,64463
1249,2015-04-03T00:00:00.000-0400,google.accounts:num_users_2sv_not_enrolled,64463
1250,2015-04-03T00:00:00.000-0400,google.accounts:num_users_2sv_not_enrolled_and_not_enforced,64463
1251,2015-04-03T00:00:00.000-0400,google.accounts:num_users_2sv_not_enrolled_but_enforced,0
1252,2015-04-03T00:00:00.000-0400,google.accounts:num_users_used_quota_lt_50percent,0
1253,2015-04-03T00:00:00.000-0400,google.accounts:total_quota_in_mb,-64463
1254,2015-04-03T00:00:00.000-0400,google.accounts:used_quota_in_mb,40180631
1255,2015-04-03T00:00:00.000-0400,google.calendar:num_1day_active_users,782
1256,2015-04-03T00:00:00.000-0400,google.calendar:num_30day_active_users,6300
1257,2015-04-03T00:00:00.000-0400,google.calendar:num_7day_active_users,3791
1258,2015-04-03T00:00:00.000-0400,google.device_management:num_1day_google_sync_managed_devices,0
1259,2015-04-03T00:00:00.000-0400,google.device_management:num_1day_google_sync_managed_users,0
1260,2015-04-03T00:00:00.000-0400,google.device_management:num_1day_total_managed_devices,0
1261,2015-04-03T00:00:00.000-0400,google.device_management:num_1day_total_managed_users,0
1262,2015-04-03T00:00:00.000-0400,google.device_management:num_30day_google_sync_managed_devices,0
1263,2015-04-03T00:00:00.000-0400,google.device_management:num_30day_google_sync_managed_users,0
1264,2015-04-03T00:00:00.000-0400,google.device_management:num_30day_total_managed_devices,0
1265,2015-04-03T00:00:00.000-0400,google.device_management:num_30day_total_managed_users,0
1266,2015-04-03T00:00:00.000-0400,google.device_management:num_7day_google_sync_managed_devices,0
1267,2015-04-03T00:00:00.000-0400,google.device_management:num_7day_google_sync_managed_users,0
1268,2015-04-03T00:00:00.000-0400,google.device_management:num_7day_total_managed_devices,0
1269,2015-04-03T00:00:00.000-0400,google.device_management:num_7day_total_managed_users,0
1270,2015-04-03T00:00:00.000-0400,google.docs:num_1day_active_users,1173
1271,2015-04-03T00:00:00.000-0400,google.docs:num_30day_active_users,11827
1272,2015-04-03T00:00:00.000-0400,google.docs:num_7day_active_users,7470
1273,2015-04-03T00:00:00.000-0400,google.docs:num_docs,1970630
1274,2015-04-03T00:00:00.000-0400,google.docs:num_docs_edited,1795
1275,2015-04-03T00:00:00.000-0400,google.docs:num_docs_externally_visible,87027
1276,2015-04-03T00:00:00.000-0400,google.docs:num_docs_internally_visible,1883648
1277,2015-04-03T00:00:00.000-0400,google.docs:num_docs_not_edited_for_12months,1072431
1278,2015-04-03T00:00:00.000-0400,google.docs:num_docs_not_edited_for_3months,1643316
1279,2015-04-03T00:00:00.000-0400,google.docs:num_docs_not_edited_for_6months,1430500
1280,2015-04-03T00:00:00.000-0400,google.docs:num_docs_not_viewed_for_12months,830309
1281,2015-04-03T00:00:00.000-0400,google.docs:num_docs_not_viewed_for_3months,1493662
1282,2015-04-03T00:00:00.000-0400,google.docs:num_docs_not_viewed_for_6months,1220062
1283,2015-04-03T00:00:00.000-0400,google.docs:num_docs_shared_outside_domain,45
1284,2015-04-03T00:00:00.000-0400,google.docs:num_docs_viewed,3117
1285,2015-04-03T00:00:00.000-0400,google.docs:num_docs_with_visibility_anyone_with_link,81406
1286,2015-04-03T00:00:00.000-0400,google.docs:num_docs_with_visibility_people_at_domain,2848
1287,2015-04-03T00:00:00.000-0400,google.docs:num_docs_with_visibility_people_at_domain_with_link,27379
1288,2015-04-03T00:00:00.000-0400,google.docs:num_docs_with_visibility_private,1853421
1289,2015-04-03T00:00:00.000-0400,google.docs:num_docs_with_visibility_public,5576
1290,2015-04-03T00:00:00.000-0400,google.docs:num_drawings,2114
1291,2015-04-03T00:00:00.000-0400,google.docs:num_drawings_edited,3
1292,2015-04-03T00:00:00.000-0400,google.docs:num_drawings_viewed,5
1293,2015-04-03T00:00:00.000-0400,google.docs:num_forms,12851
1294,2015-04-03T00:00:00.000-0400,google.docs:num_forms_edited,7
1295,2015-04-03T00:00:00.000-0400,google.docs:num_forms_viewed,7
1296,2015-04-03T00:00:00.000-0400,google.docs:num_presentations,21105
1297,2015-04-03T00:00:00.000-0400,google.docs:num_presentations_edited,57
1298,2015-04-03T00:00:00.000-0400,google.docs:num_presentations_viewed,98
1299,2015-04-03T00:00:00.000-0400,google.docs:num_shared_docs,577610
1300,2015-04-03T00:00:00.000-0400,google.docs:num_spreadsheets,165658
1301,2015-04-03T00:00:00.000-0400,google.docs:num_spreadsheets_edited,220
1302,2015-04-03T00:00:00.000-0400,google.docs:num_spreadsheets_viewed,487
1303,2015-04-03T00:00:00.000-0400,google.docs:num_text_documents,316912
1304,2015-04-03T00:00:00.000-0400,google.docs:num_text_documents_edited,569
1305,2015-04-03T00:00:00.000-0400,google.docs:num_text_documents_viewed,984
1306,2015-04-03T00:00:00.000-0400,google.docs:num_uploaded_files,1451773
1307,2015-04-03T00:00:00.000-0400,google.docs:num_uploaded_files_edited,939
1308,2015-04-03T00:00:00.000-0400,google.docs:num_uploaded_files_viewed,1536
1309,2015-04-03T00:00:00.000-0400,google.gmail:num_1day_active_users,15367
1310,2015-04-03T00:00:00.000-0400,google.gmail:num_1day_imap_users,10240
1311,2015-04-03T00:00:00.000-0400,google.gmail:num_1day_pop_users,204
1312,2015-04-03T00:00:00.000-0400,google.gmail:num_1day_webmail_users,6902
1313,2015-04-03T00:00:00.000-0400,google.gmail:num_30day_active_users,24097
1314,2015-04-03T00:00:00.000-0400,google.gmail:num_30day_imap_users,12320
1315,2015-04-03T00:00:00.000-0400,google.gmail:num_30day_pop_users,263
1316,2015-04-03T00:00:00.000-0400,google.gmail:num_30day_webmail_users,21756
1317,2015-04-03T00:00:00.000-0400,google.gmail:num_7day_active_users,22272
1318,2015-04-03T00:00:00.000-0400,google.gmail:num_7day_imap_users,11573
1319,2015-04-03T00:00:00.000-0400,google.gmail:num_7day_pop_users,231
1320,2015-04-03T00:00:00.000-0400,google.gmail:num_7day_webmail_users,18125
1321,2015-04-03T00:00:00.000-0400,google.gmail:num_emails_exchanged,242570
1322,2015-04-03T00:00:00.000-0400,google.gmail:num_emails_received,229770
1323,2015-04-03T00:00:00.000-0400,google.gmail:num_emails_sent,12800
1324,2015-04-03T00:00:00.000-0400,google.gmail:num_inbound_delivered_emails,165980
1325,2015-04-03T00:00:00.000-0400,google.gmail:num_inbound_encrypted_emails,52248
1326,2015-04-03T00:00:00.000-0400,google.gmail:num_inbound_non_spam_emails,104476
1327,2015-04-03T00:00:00.000-0400,google.gmail:num_inbound_rejected_emails,2
1328,2015-04-03T00:00:00.000-0400,google.gmail:num_inbound_rerouted_emails,4270
1329,2015-04-03T00:00:00.000-0400,google.gmail:num_inbound_spam_emails,61570
1330,2015-04-03T00:00:00.000-0400,google.gmail:num_inbound_unencrypted_emails,113798
1331,2015-04-03T00:00:00.000-0400,google.gmail:num_outbound_delivered_emails,0
1332,2015-04-03T00:00:00.000-0400,google.gmail:num_outbound_encrypted_emails,10155
1333,2015-04-03T00:00:00.000-0400,google.gmail:num_outbound_rejected_emails,344
1334,2015-04-03T00:00:00.000-0400,google.gmail:num_outbound_rerouted_emails,10095
1335,2015-04-03T00:00:00.000-0400,google.gmail:num_outbound_unencrypted_emails,3
1336,2015-04-03T00:00:00.000-0400,google.gplus:num_1day_active_users,940
1337,2015-04-03T00:00:00.000-0400,google.gplus:num_30day_active_users,6208
1338,2015-04-03T00:00:00.000-0400,google.gplus:num_7day_active_users,3554
1339,2015-04-03T00:00:00.000-0400,google.gplus:num_video_calls,65
1340,2015-04-03T00:00:00.000-0400,google.gplus:num_video_conferences,43
1341,2015-04-03T00:00:00.000-0400,google.gplus:total_video_call_minutes,1636
1342,2015-04-03T00:00:00.000-0400,google.sites:num_sites,9128
1343,2015-04-03T00:00:00.000-0400,google.sites:num_sites_created,0
1344,2015-04-04T00:00:00.000-0400,google.accounts:drive_used_quota_in_mb,10042509
1345,2015-04-04T00:00:00.000-0400,google.accounts:gmail_used_quota_in_mb,29481906
1346,2015-04-04T00:00:00.000-0400,google.accounts:gplus_photos_used_quota_in_mb,664516
1347,2015-04-04T00:00:00.000-0400,google.accounts:num_1day_logins,13351
1348,2015-04-04T00:00:00.000-0400,google.accounts:num_30day_logins,24097
1349,2015-04-04T00:00:00.000-0400,google.accounts:num_7day_logins,21187
1350,2015-04-04T00:00:00.000-0400,google.accounts:num_authorized_apps,2433
1351,2015-04-04T00:00:00.000-0400,google.accounts:num_delegated_admins,25
1352,2015-04-04T00:00:00.000-0400,google.accounts:num_disabled_accounts,34094
1353,2015-04-04T00:00:00.000-0400,google.accounts:num_locked_users,0
1354,2015-04-04T00:00:00.000-0400,google.accounts:num_security_keys,0
1355,2015-04-04T00:00:00.000-0400,google.accounts:num_super_admins,11
1356,2015-04-04T00:00:00.000-0400,google.accounts:num_suspended_users,34094
1357,2015-04-04T00:00:00.000-0400,google.accounts:num_users,64487
1358,2015-04-04T00:00:00.000-0400,google.accounts:num_users_2sv_enforced,0
1359,2015-04-04T00:00:00.000-0400,google.accounts:num_users_2sv_enrolled,0
1360,2015-04-04T00:00:00.000-0400,google.accounts:num_users_2sv_enrolled_and_enforced,0
1361,2015-04-04T00:00:00.000-0400,google.accounts:num_users_2sv_not_enforced,64487
1362,2015-04-04T00:00:00.000-0400,google.accounts:num_users_2sv_not_enrolled,64487
1363,2015-04-04T00:00:00.000-0400,google.accounts:num_users_2sv_not_enrolled_and_not_enforced,64487
1364,2015-04-04T00:00:00.000-0400,google.accounts:num_users_2sv_not_enrolled_but_enforced,0
1365,2015-04-04T00:00:00.000-0400,google.accounts:num_users_used_quota_lt_50percent,0
1366,2015-04-04T00:00:00.000-0400,google.accounts:total_quota_in_mb,-64487
1367,2015-04-04T00:00:00.000-0400,google.accounts:used_quota_in_mb,40195709
1368,2015-04-04T00:00:00.000-0400,google.calendar:num_1day_active_users,530
1369,2015-04-04T00:00:00.000-0400,google.calendar:num_30day_active_users,6240
1370,2015-04-04T00:00:00.000-0400,google.calendar:num_7day_active_users,3752
1371,2015-04-04T00:00:00.000-0400,google.device_management:num_1day_google_sync_managed_devices,0
1372,2015-04-04T00:00:00.000-0400,google.device_management:num_1day_google_sync_managed_users,0
1373,2015-04-04T00:00:00.000-0400,google.device_management:num_1day_total_managed_devices,0
1374,2015-04-04T00:00:00.000-0400,google.device_management:num_1day_total_managed_users,0
1375,2015-04-04T00:00:00.000-0400,google.device_management:num_30day_google_sync_managed_devices,0
1376,2015-04-04T00:00:00.000-0400,google.device_management:num_30day_google_sync_managed_users,0
1377,2015-04-04T00:00:00.000-0400,google.device_management:num_30day_total_managed_devices,0
1378,2015-04-04T00:00:00.000-0400,google.device_management:num_30day_total_managed_users,0
1379,2015-04-04T00:00:00.000-0400,google.device_management:num_7day_google_sync_managed_devices,0
1380,2015-04-04T00:00:00.000-0400,google.device_management:num_7day_google_sync_managed_users,0
1381,2015-04-04T00:00:00.000-0400,google.device_management:num_7day_total_managed_devices,0
1382,2015-04-04T00:00:00.000-0400,google.device_management:num_7day_total_managed_users,0
1383,2015-04-04T00:00:00.000-0400,google.docs:num_1day_active_users,967
1384,2015-04-04T00:00:00.000-0400,google.docs:num_30day_active_users,11717
1385,2015-04-04T00:00:00.000-0400,google.docs:num_7day_active_users,7449
1386,2015-04-04T00:00:00.000-0400,google.docs:num_docs,1973334
1387,2015-04-04T00:00:00.000-0400,google.docs:num_docs_edited,1977
1388,2015-04-04T00:00:00.000-0400,google.docs:num_docs_externally_visible,87090
1389,2015-04-04T00:00:00.000-0400,google.docs:num_docs_internally_visible,1886289
1390,2015-04-04T00:00:00.000-0400,google.docs:num_docs_not_edited_for_12months,1075395
1391,2015-04-04T00:00:00.000-0400,google.docs:num_docs_not_edited_for_3months,1645302
1392,2015-04-04T00:00:00.000-0400,google.docs:num_docs_not_edited_for_6months,1432714
1393,2015-04-04T00:00:00.000-0400,google.docs:num_docs_not_viewed_for_12months,832064
1394,2015-04-04T00:00:00.000-0400,google.docs:num_docs_not_viewed_for_3months,1494019
1395,2015-04-04T00:00:00.000-0400,google.docs:num_docs_not_viewed_for_6months,1221031
1396,2015-04-04T00:00:00.000-0400,google.docs:num_docs_shared_outside_domain,45
1397,2015-04-04T00:00:00.000-0400,google.docs:num_docs_viewed,4112
1398,2015-04-04T00:00:00.000-0400,google.docs:num_docs_with_visibility_anyone_with_link,81468
1399,2015-04-04T00:00:00.000-0400,google.docs:num_docs_with_visibility_people_at_domain,2859
1400,2015-04-04T00:00:00.000-0400,google.docs:num_docs_with_visibility_people_at_domain_with_link,27575
1401,2015-04-04T00:00:00.000-0400,google.docs:num_docs_with_visibility_private,1855855
1402,2015-04-04T00:00:00.000-0400,google.docs:num_docs_with_visibility_public,5577
1403,2015-04-04T00:00:00.000-0400,google.docs:num_drawings,2124
1404,2015-04-04T00:00:00.000-0400,google.docs:num_drawings_edited,10
1405,2015-04-04T00:00:00.000-0400,google.docs:num_drawings_viewed,12
1406,2015-04-04T00:00:00.000-0400,google.docs:num_forms,12852
1407,2015-04-04T00:00:00.000-0400,google.docs:num_forms_edited,7
1408,2015-04-04T00:00:00.000-0400,google.docs:num_forms_viewed,9
1409,2015-04-04T00:00:00.000-0400,google.docs:num_presentations,21130
1410,2015-04-04T00:00:00.000-0400,google.docs:num_presentations_edited,72
1411,2015-04-04T00:00:00.000-0400,google.docs:num_presentations_viewed,103
1412,2015-04-04T00:00:00.000-0400,google.docs:num_shared_docs,578483
1413,2015-04-04T00:00:00.000-0400,google.docs:num_spreadsheets,166786
1414,2015-04-04T00:00:00.000-0400,google.docs:num_spreadsheets_edited,182
1415,2015-04-04T00:00:00.000-0400,google.docs:num_spreadsheets_viewed,1306
1416,2015-04-04T00:00:00.000-0400,google.docs:num_text_documents,317118
1417,2015-04-04T00:00:00.000-0400,google.docs:num_text_documents_edited,492
1418,2015-04-04T00:00:00.000-0400,google.docs:num_text_documents_viewed,924
1419,2015-04-04T00:00:00.000-0400,google.docs:num_uploaded_files,1453107
1420,2015-04-04T00:00:00.000-0400,google.docs:num_uploaded_files_edited,1214
1421,2015-04-04T00:00:00.000-0400,google.docs:num_uploaded_files_viewed,1758
1422,2015-04-04T00:00:00.000-0400,google.gmail:num_1day_active_users,14051
1423,2015-04-04T00:00:00.000-0400,google.gmail:num_1day_imap_users,10088
1424,2015-04-04T00:00:00.000-0400,google.gmail:num_1day_pop_users,203
1425,2015-04-04T00:00:00.000-0400,google.gmail:num_1day_webmail_users,5879
1426,2015-04-04T00:00:00.000-0400,google.gmail:num_30day_active_users,24081
1427,2015-04-04T00:00:00.000-0400,google.gmail:num_30day_imap_users,12312
1428,2015-04-04T00:00:00.000-0400,google.gmail:num_30day_pop_users,264
1429,2015-04-04T00:00:00.000-0400,google.gmail:num_30day_webmail_users,21682
1430,2015-04-04T00:00:00.000-0400,google.gmail:num_7day_active_users,22183
1431,2015-04-04T00:00:00.000-0400,google.gmail:num_7day_imap_users,11567
1432,2015-04-04T00:00:00.000-0400,google.gmail:num_7day_pop_users,232
1433,2015-04-04T00:00:00.000-0400,google.gmail:num_7day_webmail_users,18075
1434,2015-04-04T00:00:00.000-0400,google.gmail:num_emails_exchanged,186787
1435,2015-04-04T00:00:00.000-0400,google.gmail:num_emails_received,179073
1436,2015-04-04T00:00:00.000-0400,google.gmail:num_emails_sent,7714
1437,2015-04-04T00:00:00.000-0400,google.gmail:num_inbound_delivered_emails,131781
1438,2015-04-04T00:00:00.000-0400,google.gmail:num_inbound_encrypted_emails,46899
1439,2015-04-04T00:00:00.000-0400,google.gmail:num_inbound_non_spam_emails,81546
1440,2015-04-04T00:00:00.000-0400,google.gmail:num_inbound_rejected_emails,1
1441,2015-04-04T00:00:00.000-0400,google.gmail:num_inbound_rerouted_emails,2834
1442,2015-04-04T00:00:00.000-0400,google.gmail:num_inbound_spam_emails,50293
1443,2015-04-04T00:00:00.000-0400,google.gmail:num_inbound_unencrypted_emails,84940
1444,2015-04-04T00:00:00.000-0400,google.gmail:num_outbound_delivered_emails,0
1445,2015-04-04T00:00:00.000-0400,google.gmail:num_outbound_encrypted_emails,6136
1446,2015-04-04T00:00:00.000-0400,google.gmail:num_outbound_rejected_emails,249
1447,2015-04-04T00:00:00.000-0400,google.gmail:num_outbound_rerouted_emails,6088
1448,2015-04-04T00:00:00.000-0400,google.gmail:num_outbound_unencrypted_emails,2
1449,2015-04-04T00:00:00.000-0400,google.gplus:num_1day_active_users,875
1450,2015-04-04T00:00:00.000-0400,google.gplus:num_30day_active_users,6161
1451,2015-04-04T00:00:00.000-0400,google.gplus:num_7day_active_users,3551
1452,2015-04-04T00:00:00.000-0400,google.gplus:num_video_calls,70
1453,2015-04-04T00:00:00.000-0400,google.gplus:num_video_conferences,51
1454,2015-04-04T00:00:00.000-0400,google.gplus:total_video_call_minutes,1452
1455,2015-04-04T00:00:00.000-0400,google.sites:num_sites,9130
1456,2015-04-04T00:00:00.000-0400,google.sites:num_sites_created,2
1457,2015-04-05T00:00:00.000-0400,google.accounts:drive_used_quota_in_mb,10067408
1458,2015-04-05T00:00:00.000-0400,google.accounts:gmail_used_quota_in_mb,29489830
1459,2015-04-05T00:00:00.000-0400,google.accounts:gplus_photos_used_quota_in_mb,665634
1460,2015-04-05T00:00:00.000-0400,google.accounts:num_1day_logins,14102
1461,2015-04-05T00:00:00.000-0400,google.accounts:num_30day_logins,24080
1462,2015-04-05T00:00:00.000-0400,google.accounts:num_7day_logins,21147
1463,2015-04-05T00:00:00.000-0400,google.accounts:num_authorized_apps,2436
1464,2015-04-05T00:00:00.000-0400,google.accounts:num_delegated_admins,25
1465,2015-04-05T00:00:00.000-0400,google.accounts:num_disabled_accounts,34095
1466,2015-04-05T00:00:00.000-0400,google.accounts:num_locked_users,0
1467,2015-04-05T00:00:00.000-0400,google.accounts:num_security_keys,0
1468,2015-04-05T00:00:00.000-0400,google.accounts:num_super_admins,11
1469,2015-04-05T00:00:00.000-0400,google.accounts:num_suspended_users,34095
1470,2015-04-05T00:00:00.000-0400,google.accounts:num_users,64514
