,time,metric_name,metric_value
30983,2016-01-01T00:00:00.000-0500,google.accounts:drive_used_quota_in_mb,24642609
30984,2016-01-01T00:00:00.000-0500,google.accounts:gmail_used_quota_in_mb,51830831
30985,2016-01-01T00:00:00.000-0500,google.accounts:gplus_photos_used_quota_in_mb,912760
30986,2016-01-01T00:00:00.000-0500,google.accounts:num_1day_logins,6602
30987,2016-01-01T00:00:00.000-0500,google.accounts:num_30day_logins,23495
30988,2016-01-01T00:00:00.000-0500,google.accounts:num_7day_logins,14050
30989,2016-01-01T00:00:00.000-0500,google.accounts:num_authorized_apps,2407
30990,2016-01-01T00:00:00.000-0500,google.accounts:num_delegated_admins,29
30991,2016-01-01T00:00:00.000-0500,google.accounts:num_disabled_accounts,41730
30992,2016-01-01T00:00:00.000-0500,google.accounts:num_locked_users,0
30993,2016-01-01T00:00:00.000-0500,google.accounts:num_security_keys,0
30994,2016-01-01T00:00:00.000-0500,google.accounts:num_super_admins,13
30995,2016-01-01T00:00:00.000-0500,google.accounts:num_suspended_users,41730
30996,2016-01-01T00:00:00.000-0500,google.accounts:num_users,74833
30997,2016-01-01T00:00:00.000-0500,google.accounts:num_users_2sv_enforced,0
30998,2016-01-01T00:00:00.000-0500,google.accounts:num_users_2sv_enrolled,0
30999,2016-01-01T00:00:00.000-0500,google.accounts:num_users_2sv_enrolled_and_enforced,0
31000,2016-01-01T00:00:00.000-0500,google.accounts:num_users_2sv_not_enforced,74833
31001,2016-01-01T00:00:00.000-0500,google.accounts:num_users_2sv_not_enrolled,74833
31002,2016-01-01T00:00:00.000-0500,google.accounts:num_users_2sv_not_enrolled_and_not_enforced,74833
31003,2016-01-01T00:00:00.000-0500,google.accounts:num_users_2sv_not_enrolled_but_enforced,0
31004,2016-01-01T00:00:00.000-0500,google.accounts:num_users_less_secure_apps_access_allowed,2067
31005,2016-01-01T00:00:00.000-0500,google.accounts:num_users_less_secure_apps_access_denied,72766
31006,2016-01-01T00:00:00.000-0500,google.accounts:num_users_overridden_names,0
31007,2016-01-01T00:00:00.000-0500,google.accounts:num_users_used_quota_lt_50percent,3594
31008,2016-01-01T00:00:00.000-0500,google.accounts:total_quota_in_mb,112425469
31009,2016-01-01T00:00:00.000-0500,google.accounts:used_quota_in_mb,77399229
31010,2016-01-01T00:00:00.000-0500,google.calendar:num_1day_active_users,499
31011,2016-01-01T00:00:00.000-0500,google.calendar:num_30day_active_users,5685
31012,2016-01-01T00:00:00.000-0500,google.calendar:num_7day_active_users,2154
31013,2016-01-01T00:00:00.000-0500,google.device_management:num_1day_google_sync_managed_devices,0
31014,2016-01-01T00:00:00.000-0500,google.device_management:num_1day_google_sync_managed_users,0
31015,2016-01-01T00:00:00.000-0500,google.device_management:num_1day_total_managed_devices,0
31016,2016-01-01T00:00:00.000-0500,google.device_management:num_1day_total_managed_users,0
31017,2016-01-01T00:00:00.000-0500,google.device_management:num_30day_google_sync_managed_devices,0
31018,2016-01-01T00:00:00.000-0500,google.device_management:num_30day_google_sync_managed_users,0
31019,2016-01-01T00:00:00.000-0500,google.device_management:num_30day_total_managed_devices,0
31020,2016-01-01T00:00:00.000-0500,google.device_management:num_30day_total_managed_users,0
31021,2016-01-01T00:00:00.000-0500,google.device_management:num_7day_google_sync_managed_devices,0
31022,2016-01-01T00:00:00.000-0500,google.device_management:num_7day_google_sync_managed_users,0
31023,2016-01-01T00:00:00.000-0500,google.device_management:num_7day_total_managed_devices,0
31024,2016-01-01T00:00:00.000-0500,google.device_management:num_7day_total_managed_users,0
31025,2016-01-01T00:00:00.000-0500,google.device_management:num_total_unmanaged_users,74828
31026,2016-01-01T00:00:00.000-0500,google.device_management:num_total_users,74828
31027,2016-01-01T00:00:00.000-0500,google.docs:num_1day_active_users,341
31028,2016-01-01T00:00:00.000-0500,google.docs:num_30day_active_users,9038
31029,2016-01-01T00:00:00.000-0500,google.docs:num_7day_active_users,1640
31030,2016-01-01T00:00:00.000-0500,google.docs:num_docs,3779556
31031,2016-01-01T00:00:00.000-0500,google.docs:num_docs_edited,2419
31032,2016-01-01T00:00:00.000-0500,google.docs:num_docs_externally_visible,139639
31033,2016-01-01T00:00:00.000-0500,google.docs:num_docs_internally_visible,3640911
31034,2016-01-01T00:00:00.000-0500,google.docs:num_docs_not_edited_for_12months,1943728
31035,2016-01-01T00:00:00.000-0500,google.docs:num_docs_not_edited_for_3months,3217143
31036,2016-01-01T00:00:00.000-0500,google.docs:num_docs_not_edited_for_6months,2679662
31037,2016-01-01T00:00:00.000-0500,google.docs:num_docs_not_viewed_for_12months,1407556
31038,2016-01-01T00:00:00.000-0500,google.docs:num_docs_not_viewed_for_3months,2995937
31039,2016-01-01T00:00:00.000-0500,google.docs:num_docs_not_viewed_for_6months,2289280
31040,2016-01-01T00:00:00.000-0500,google.docs:num_docs_shared_outside_domain,994
31041,2016-01-01T00:00:00.000-0500,google.docs:num_docs_viewed,2710
31042,2016-01-01T00:00:00.000-0500,google.docs:num_docs_with_visibility_anyone_with_link,130919
31043,2016-01-01T00:00:00.000-0500,google.docs:num_docs_with_visibility_people_at_domain,3536
31044,2016-01-01T00:00:00.000-0500,google.docs:num_docs_with_visibility_people_at_domain_with_link,58535
31045,2016-01-01T00:00:00.000-0500,google.docs:num_docs_with_visibility_private,3578840
31046,2016-01-01T00:00:00.000-0500,google.docs:num_docs_with_visibility_public,7726
31047,2016-01-01T00:00:00.000-0500,google.docs:num_drawings,2730
31048,2016-01-01T00:00:00.000-0500,google.docs:num_drawings_edited,2
31049,2016-01-01T00:00:00.000-0500,google.docs:num_drawings_viewed,4
31050,2016-01-01T00:00:00.000-0500,google.docs:num_forms,16165
31051,2016-01-01T00:00:00.000-0500,google.docs:num_forms_edited,2
31052,2016-01-01T00:00:00.000-0500,google.docs:num_forms_viewed,2
31053,2016-01-01T00:00:00.000-0500,google.docs:num_presentations,33599
31054,2016-01-01T00:00:00.000-0500,google.docs:num_presentations_edited,5
31055,2016-01-01T00:00:00.000-0500,google.docs:num_presentations_viewed,8
31056,2016-01-01T00:00:00.000-0500,google.docs:num_shared_docs,1161961
31057,2016-01-01T00:00:00.000-0500,google.docs:num_spreadsheets,211238
31058,2016-01-01T00:00:00.000-0500,google.docs:num_spreadsheets_edited,80
31059,2016-01-01T00:00:00.000-0500,google.docs:num_spreadsheets_viewed,92
31060,2016-01-01T00:00:00.000-0500,google.docs:num_text_documents,437034
31061,2016-01-01T00:00:00.000-0500,google.docs:num_text_documents_edited,148
31062,2016-01-01T00:00:00.000-0500,google.docs:num_text_documents_viewed,250
31063,2016-01-01T00:00:00.000-0500,google.docs:num_uploaded_files,3078573
31064,2016-01-01T00:00:00.000-0500,google.docs:num_uploaded_files_edited,2182
31065,2016-01-01T00:00:00.000-0500,google.docs:num_uploaded_files_viewed,2354
31066,2016-01-01T00:00:00.000-0500,google.gmail:num_1day_active_users,12518
31067,2016-01-01T00:00:00.000-0500,google.gmail:num_1day_imap_users,9816
31068,2016-01-01T00:00:00.000-0500,google.gmail:num_1day_pop_users,106
31069,2016-01-01T00:00:00.000-0500,google.gmail:num_1day_webmail_users,3655
31070,2016-01-01T00:00:00.000-0500,google.gmail:num_30day_active_users,25581
31071,2016-01-01T00:00:00.000-0500,google.gmail:num_30day_imap_users,12699
31072,2016-01-01T00:00:00.000-0500,google.gmail:num_30day_pop_users,128
31073,2016-01-01T00:00:00.000-0500,google.gmail:num_30day_webmail_users,21098
31074,2016-01-01T00:00:00.000-0500,google.gmail:num_7day_active_users,21005
31075,2016-01-01T00:00:00.000-0500,google.gmail:num_7day_imap_users,11286
31076,2016-01-01T00:00:00.000-0500,google.gmail:num_7day_pop_users,117
31077,2016-01-01T00:00:00.000-0500,google.gmail:num_7day_webmail_users,10117
31078,2016-01-01T00:00:00.000-0500,google.gmail:num_emails_exchanged,131273
31079,2016-01-01T00:00:00.000-0500,google.gmail:num_emails_received,127850
31080,2016-01-01T00:00:00.000-0500,google.gmail:num_emails_sent,3423
31081,2016-01-01T00:00:00.000-0500,google.gmail:num_inbound_delivered_emails,110656
31082,2016-01-01T00:00:00.000-0500,google.gmail:num_inbound_encrypted_emails,39959
31083,2016-01-01T00:00:00.000-0500,google.gmail:num_inbound_non_spam_emails,77448
31084,2016-01-01T00:00:00.000-0500,google.gmail:num_inbound_rejected_emails,0
31085,2016-01-01T00:00:00.000-0500,google.gmail:num_inbound_rerouted_emails,3
31086,2016-01-01T00:00:00.000-0500,google.gmail:num_inbound_spam_emails,33224
31087,2016-01-01T00:00:00.000-0500,google.gmail:num_inbound_unencrypted_emails,70713
31088,2016-01-01T00:00:00.000-0500,google.gmail:num_outbound_delivered_emails,2707
31089,2016-01-01T00:00:00.000-0500,google.gmail:num_outbound_encrypted_emails,4319
31090,2016-01-01T00:00:00.000-0500,google.gmail:num_outbound_rejected_emails,134
31091,2016-01-01T00:00:00.000-0500,google.gmail:num_outbound_rerouted_emails,1
31092,2016-01-01T00:00:00.000-0500,google.gmail:num_outbound_unencrypted_emails,1018
31093,2016-01-01T00:00:00.000-0500,google.gplus:num_1day_active_users,853
31094,2016-01-01T00:00:00.000-0500,google.gplus:num_30day_active_users,4856
31095,2016-01-01T00:00:00.000-0500,google.gplus:num_7day_active_users,2268
31096,2016-01-01T00:00:00.000-0500,google.gplus:num_video_calls,29
31097,2016-01-01T00:00:00.000-0500,google.gplus:num_video_conferences,17
31098,2016-01-01T00:00:00.000-0500,google.gplus:total_video_call_minutes,1023
31099,2016-01-01T00:00:00.000-0500,google.sites:num_sites,9753
31100,2016-01-01T00:00:00.000-0500,google.sites:num_sites_created,0
31101,2016-01-02T00:00:00.000-0500,google.accounts:drive_used_quota_in_mb,24649273
31102,2016-01-02T00:00:00.000-0500,google.accounts:gmail_used_quota_in_mb,51832106
31103,2016-01-02T00:00:00.000-0500,google.accounts:gplus_photos_used_quota_in_mb,913902
31104,2016-01-02T00:00:00.000-0500,google.accounts:num_1day_logins,6718
31105,2016-01-02T00:00:00.000-0500,google.accounts:num_30day_logins,23245
31106,2016-01-02T00:00:00.000-0500,google.accounts:num_7day_logins,14170
31107,2016-01-02T00:00:00.000-0500,google.accounts:num_authorized_apps,2413
31108,2016-01-02T00:00:00.000-0500,google.accounts:num_delegated_admins,29
31109,2016-01-02T00:00:00.000-0500,google.accounts:num_disabled_accounts,41726
31110,2016-01-02T00:00:00.000-0500,google.accounts:num_locked_users,0
31111,2016-01-02T00:00:00.000-0500,google.accounts:num_security_keys,0
31112,2016-01-02T00:00:00.000-0500,google.accounts:num_super_admins,13
31113,2016-01-02T00:00:00.000-0500,google.accounts:num_suspended_users,41726
31114,2016-01-02T00:00:00.000-0500,google.accounts:num_users,74843
31115,2016-01-02T00:00:00.000-0500,google.accounts:num_users_2sv_enforced,0
31116,2016-01-02T00:00:00.000-0500,google.accounts:num_users_2sv_enrolled,0
31117,2016-01-02T00:00:00.000-0500,google.accounts:num_users_2sv_enrolled_and_enforced,0
31118,2016-01-02T00:00:00.000-0500,google.accounts:num_users_2sv_not_enforced,74843
31119,2016-01-02T00:00:00.000-0500,google.accounts:num_users_2sv_not_enrolled,74843
31120,2016-01-02T00:00:00.000-0500,google.accounts:num_users_2sv_not_enrolled_and_not_enforced,74843
31121,2016-01-02T00:00:00.000-0500,google.accounts:num_users_2sv_not_enrolled_but_enforced,0
31122,2016-01-02T00:00:00.000-0500,google.accounts:num_users_less_secure_apps_access_allowed,2064
31123,2016-01-02T00:00:00.000-0500,google.accounts:num_users_less_secure_apps_access_denied,72779
31124,2016-01-02T00:00:00.000-0500,google.accounts:num_users_overridden_names,0
31125,2016-01-02T00:00:00.000-0500,google.accounts:num_users_used_quota_lt_50percent,3594
31126,2016-01-02T00:00:00.000-0500,google.accounts:total_quota_in_mb,112425459
31127,2016-01-02T00:00:00.000-0500,google.accounts:used_quota_in_mb,77408314
31128,2016-01-02T00:00:00.000-0500,google.calendar:num_1day_active_users,544
31129,2016-01-02T00:00:00.000-0500,google.calendar:num_30day_active_users,5588
31130,2016-01-02T00:00:00.000-0500,google.calendar:num_7day_active_users,2207
31131,2016-01-02T00:00:00.000-0500,google.device_management:num_1day_google_sync_managed_devices,0
31132,2016-01-02T00:00:00.000-0500,google.device_management:num_1day_google_sync_managed_users,0
31133,2016-01-02T00:00:00.000-0500,google.device_management:num_1day_total_managed_devices,0
31134,2016-01-02T00:00:00.000-0500,google.device_management:num_1day_total_managed_users,0
31135,2016-01-02T00:00:00.000-0500,google.device_management:num_30day_google_sync_managed_devices,0
31136,2016-01-02T00:00:00.000-0500,google.device_management:num_30day_google_sync_managed_users,0
31137,2016-01-02T00:00:00.000-0500,google.device_management:num_30day_total_managed_devices,0
31138,2016-01-02T00:00:00.000-0500,google.device_management:num_30day_total_managed_users,0
31139,2016-01-02T00:00:00.000-0500,google.device_management:num_7day_google_sync_managed_devices,0
31140,2016-01-02T00:00:00.000-0500,google.device_management:num_7day_google_sync_managed_users,0
31141,2016-01-02T00:00:00.000-0500,google.device_management:num_7day_total_managed_devices,0
31142,2016-01-02T00:00:00.000-0500,google.device_management:num_7day_total_managed_users,0
31143,2016-01-02T00:00:00.000-0500,google.device_management:num_total_unmanaged_users,74833
31144,2016-01-02T00:00:00.000-0500,google.device_management:num_total_users,74833
31145,2016-01-02T00:00:00.000-0500,google.docs:num_1day_active_users,417
31146,2016-01-02T00:00:00.000-0500,google.docs:num_30day_active_users,8406
31147,2016-01-02T00:00:00.000-0500,google.docs:num_7day_active_users,1740
31148,2016-01-02T00:00:00.000-0500,google.docs:num_docs,3783203
31149,2016-01-02T00:00:00.000-0500,google.docs:num_docs_edited,4024
31150,2016-01-02T00:00:00.000-0500,google.docs:num_docs_externally_visible,139675
31151,2016-01-02T00:00:00.000-0500,google.docs:num_docs_internally_visible,3644522
31152,2016-01-02T00:00:00.000-0500,google.docs:num_docs_not_edited_for_12months,1947156
31153,2016-01-02T00:00:00.000-0500,google.docs:num_docs_not_edited_for_3months,3220814
31154,2016-01-02T00:00:00.000-0500,google.docs:num_docs_not_edited_for_6months,2685658
31155,2016-01-02T00:00:00.000-0500,google.docs:num_docs_not_viewed_for_12months,1410771
31156,2016-01-02T00:00:00.000-0500,google.docs:num_docs_not_viewed_for_3months,2999139
31157,2016-01-02T00:00:00.000-0500,google.docs:num_docs_not_viewed_for_6months,2295353
31158,2016-01-02T00:00:00.000-0500,google.docs:num_docs_shared_outside_domain,994
31159,2016-01-02T00:00:00.000-0500,google.docs:num_docs_viewed,4507
31160,2016-01-02T00:00:00.000-0500,google.docs:num_docs_with_visibility_anyone_with_link,130953
31161,2016-01-02T00:00:00.000-0500,google.docs:num_docs_with_visibility_people_at_domain,3536
31162,2016-01-02T00:00:00.000-0500,google.docs:num_docs_with_visibility_people_at_domain_with_link,58577
31163,2016-01-02T00:00:00.000-0500,google.docs:num_docs_with_visibility_private,3582409
31164,2016-01-02T00:00:00.000-0500,google.docs:num_docs_with_visibility_public,7728
31165,2016-01-02T00:00:00.000-0500,google.docs:num_drawings,2729
31166,2016-01-02T00:00:00.000-0500,google.docs:num_drawings_edited,0
31167,2016-01-02T00:00:00.000-0500,google.docs:num_drawings_viewed,0
31168,2016-01-02T00:00:00.000-0500,google.docs:num_forms,16168
31169,2016-01-02T00:00:00.000-0500,google.docs:num_forms_edited,9
31170,2016-01-02T00:00:00.000-0500,google.docs:num_forms_viewed,9
31171,2016-01-02T00:00:00.000-0500,google.docs:num_presentations,33607
31172,2016-01-02T00:00:00.000-0500,google.docs:num_presentations_edited,15
31173,2016-01-02T00:00:00.000-0500,google.docs:num_presentations_viewed,21
31174,2016-01-02T00:00:00.000-0500,google.docs:num_shared_docs,1162166
31175,2016-01-02T00:00:00.000-0500,google.docs:num_spreadsheets,211244
31176,2016-01-02T00:00:00.000-0500,google.docs:num_spreadsheets_edited,93
31177,2016-01-02T00:00:00.000-0500,google.docs:num_spreadsheets_viewed,119
31178,2016-01-02T00:00:00.000-0500,google.docs:num_text_documents,437076
31179,2016-01-02T00:00:00.000-0500,google.docs:num_text_documents_edited,185
31180,2016-01-02T00:00:00.000-0500,google.docs:num_text_documents_viewed,349
31181,2016-01-02T00:00:00.000-0500,google.docs:num_uploaded_files,3082162
31182,2016-01-02T00:00:00.000-0500,google.docs:num_uploaded_files_edited,3722
31183,2016-01-02T00:00:00.000-0500,google.docs:num_uploaded_files_viewed,4009
31184,2016-01-02T00:00:00.000-0500,google.gmail:num_1day_active_users,12475
31185,2016-01-02T00:00:00.000-0500,google.gmail:num_1day_imap_users,9860
31186,2016-01-02T00:00:00.000-0500,google.gmail:num_1day_pop_users,109
31187,2016-01-02T00:00:00.000-0500,google.gmail:num_1day_webmail_users,3807
31188,2016-01-02T00:00:00.000-0500,google.gmail:num_30day_active_users,25511
31189,2016-01-02T00:00:00.000-0500,google.gmail:num_30day_imap_users,12605
31190,2016-01-02T00:00:00.000-0500,google.gmail:num_30day_pop_users,128
31191,2016-01-02T00:00:00.000-0500,google.gmail:num_30day_webmail_users,20725
31192,2016-01-02T00:00:00.000-0500,google.gmail:num_7day_active_users,21118
31193,2016-01-02T00:00:00.000-0500,google.gmail:num_7day_imap_users,11280
31194,2016-01-02T00:00:00.000-0500,google.gmail:num_7day_pop_users,119
31195,2016-01-02T00:00:00.000-0500,google.gmail:num_7day_webmail_users,10351
31196,2016-01-02T00:00:00.000-0500,google.gmail:num_emails_exchanged,115941
31197,2016-01-02T00:00:00.000-0500,google.gmail:num_emails_received,111598
31198,2016-01-02T00:00:00.000-0500,google.gmail:num_emails_sent,4343
31199,2016-01-02T00:00:00.000-0500,google.gmail:num_inbound_delivered_emails,89007
31200,2016-01-02T00:00:00.000-0500,google.gmail:num_inbound_encrypted_emails,35406
31201,2016-01-02T00:00:00.000-0500,google.gmail:num_inbound_non_spam_emails,60586
31202,2016-01-02T00:00:00.000-0500,google.gmail:num_inbound_rejected_emails,0
31203,2016-01-02T00:00:00.000-0500,google.gmail:num_inbound_rerouted_emails,7
31204,2016-01-02T00:00:00.000-0500,google.gmail:num_inbound_spam_emails,28438
31205,2016-01-02T00:00:00.000-0500,google.gmail:num_inbound_unencrypted_emails,53618
31206,2016-01-02T00:00:00.000-0500,google.gmail:num_outbound_delivered_emails,2636
31207,2016-01-02T00:00:00.000-0500,google.gmail:num_outbound_encrypted_emails,4197
31208,2016-01-02T00:00:00.000-0500,google.gmail:num_outbound_rejected_emails,76
31209,2016-01-02T00:00:00.000-0500,google.gmail:num_outbound_rerouted_emails,1
31210,2016-01-02T00:00:00.000-0500,google.gmail:num_outbound_unencrypted_emails,770
31211,2016-01-02T00:00:00.000-0500,google.gplus:num_1day_active_users,875
31212,2016-01-02T00:00:00.000-0500,google.gplus:num_30day_active_users,4765
31213,2016-01-02T00:00:00.000-0500,google.gplus:num_7day_active_users,2280
31214,2016-01-02T00:00:00.000-0500,google.gplus:num_video_calls,36
31215,2016-01-02T00:00:00.000-0500,google.gplus:num_video_conferences,19
31216,2016-01-02T00:00:00.000-0500,google.gplus:total_video_call_minutes,1310
31217,2016-01-02T00:00:00.000-0500,google.sites:num_sites,9753
31218,2016-01-02T00:00:00.000-0500,google.sites:num_sites_created,0
31219,2016-01-03T00:00:00.000-0500,google.accounts:drive_used_quota_in_mb,0
31220,2016-01-03T00:00:00.000-0500,google.accounts:gmail_used_quota_in_mb,0
31221,2016-01-03T00:00:00.000-0500,google.accounts:gplus_photos_used_quota_in_mb,0
31222,2016-01-03T00:00:00.000-0500,google.accounts:num_1day_logins,7405
31223,2016-01-03T00:00:00.000-0500,google.accounts:num_30day_logins,23093
31224,2016-01-03T00:00:00.000-0500,google.accounts:num_7day_logins,14558
31225,2016-01-03T00:00:00.000-0500,google.accounts:num_authorized_apps,2416
31226,2016-01-03T00:00:00.000-0500,google.accounts:num_delegated_admins,29
31227,2016-01-03T00:00:00.000-0500,google.accounts:num_disabled_accounts,41728
31228,2016-01-03T00:00:00.000-0500,google.accounts:num_locked_users,2
31229,2016-01-03T00:00:00.000-0500,google.accounts:num_security_keys,0
31230,2016-01-03T00:00:00.000-0500,google.accounts:num_super_admins,13
31231,2016-01-03T00:00:00.000-0500,google.accounts:num_suspended_users,41726
31232,2016-01-03T00:00:00.000-0500,google.accounts:num_users,74846
31233,2016-01-03T00:00:00.000-0500,google.accounts:num_users_2sv_enforced,0
31234,2016-01-03T00:00:00.000-0500,google.accounts:num_users_2sv_enrolled,0
31235,2016-01-03T00:00:00.000-0500,google.accounts:num_users_2sv_enrolled_and_enforced,0
31236,2016-01-03T00:00:00.000-0500,google.accounts:num_users_2sv_not_enforced,74846
31237,2016-01-03T00:00:00.000-0500,google.accounts:num_users_2sv_not_enrolled,74846
31238,2016-01-03T00:00:00.000-0500,google.accounts:num_users_2sv_not_enrolled_and_not_enforced,74846
31239,2016-01-03T00:00:00.000-0500,google.accounts:num_users_2sv_not_enrolled_but_enforced,0
31240,2016-01-03T00:00:00.000-0500,google.accounts:num_users_less_secure_apps_access_allowed,2058
31241,2016-01-03T00:00:00.000-0500,google.accounts:num_users_less_secure_apps_access_denied,72788
31242,2016-01-03T00:00:00.000-0500,google.accounts:num_users_overridden_names,0
31243,2016-01-03T00:00:00.000-0500,google.accounts:num_users_used_quota_lt_50percent,0
31244,2016-01-03T00:00:00.000-0500,google.accounts:total_quota_in_mb,0
31245,2016-01-03T00:00:00.000-0500,google.accounts:used_quota_in_mb,0
31246,2016-01-03T00:00:00.000-0500,google.calendar:num_1day_active_users,714
31247,2016-01-03T00:00:00.000-0500,google.calendar:num_30day_active_users,5515
31248,2016-01-03T00:00:00.000-0500,google.calendar:num_7day_active_users,2316
31249,2016-01-03T00:00:00.000-0500,google.device_management:num_1day_google_sync_managed_devices,0
31250,2016-01-03T00:00:00.000-0500,google.device_management:num_1day_google_sync_managed_users,0
31251,2016-01-03T00:00:00.000-0500,google.device_management:num_1day_total_managed_devices,0
31252,2016-01-03T00:00:00.000-0500,google.device_management:num_1day_total_managed_users,0
31253,2016-01-03T00:00:00.000-0500,google.device_management:num_30day_google_sync_managed_devices,0
31254,2016-01-03T00:00:00.000-0500,google.device_management:num_30day_google_sync_managed_users,0
31255,2016-01-03T00:00:00.000-0500,google.device_management:num_30day_total_managed_devices,0
31256,2016-01-03T00:00:00.000-0500,google.device_management:num_30day_total_managed_users,0
31257,2016-01-03T00:00:00.000-0500,google.device_management:num_7day_google_sync_managed_devices,0
31258,2016-01-03T00:00:00.000-0500,google.device_management:num_7day_google_sync_managed_users,0
31259,2016-01-03T00:00:00.000-0500,google.device_management:num_7day_total_managed_devices,0
31260,2016-01-03T00:00:00.000-0500,google.device_management:num_7day_total_managed_users,0
31261,2016-01-03T00:00:00.000-0500,google.device_management:num_total_unmanaged_users,74840
31262,2016-01-03T00:00:00.000-0500,google.device_management:num_total_users,74840
31263,2016-01-03T00:00:00.000-0500,google.docs:num_1day_active_users,544
31264,2016-01-03T00:00:00.000-0500,google.docs:num_30day_active_users,7936
31265,2016-01-03T00:00:00.000-0500,google.docs:num_7day_active_users,1823
31266,2016-01-03T00:00:00.000-0500,google.docs:num_docs,3781871
31267,2016-01-03T00:00:00.000-0500,google.docs:num_docs_edited,2978
31268,2016-01-03T00:00:00.000-0500,google.docs:num_docs_externally_visible,139757
31269,2016-01-03T00:00:00.000-0500,google.docs:num_docs_internally_visible,3643182
31270,2016-01-03T00:00:00.000-0500,google.docs:num_docs_not_edited_for_12months,1948902
31271,2016-01-03T00:00:00.000-0500,google.docs:num_docs_not_edited_for_3months,3226900
31272,2016-01-03T00:00:00.000-0500,google.docs:num_docs_not_edited_for_6months,2708682
31273,2016-01-03T00:00:00.000-0500,google.docs:num_docs_not_viewed_for_12months,1412088
31274,2016-01-03T00:00:00.000-0500,google.docs:num_docs_not_viewed_for_3months,3005160
31275,2016-01-03T00:00:00.000-0500,google.docs:num_docs_not_viewed_for_6months,2317908
31276,2016-01-03T00:00:00.000-0500,google.docs:num_docs_shared_outside_domain,1068
31277,2016-01-03T00:00:00.000-0500,google.docs:num_docs_viewed,3879
31278,2016-01-03T00:00:00.000-0500,google.docs:num_docs_with_visibility_anyone_with_link,130961
31279,2016-01-03T00:00:00.000-0500,google.docs:num_docs_with_visibility_people_at_domain,3536
31280,2016-01-03T00:00:00.000-0500,google.docs:num_docs_with_visibility_people_at_domain_with_link,58561
31281,2016-01-03T00:00:00.000-0500,google.docs:num_docs_with_visibility_private,3581085
31282,2016-01-03T00:00:00.000-0500,google.docs:num_docs_with_visibility_public,7728
31283,2016-01-03T00:00:00.000-0500,google.docs:num_drawings,2730
31284,2016-01-03T00:00:00.000-0500,google.docs:num_drawings_edited,1
31285,2016-01-03T00:00:00.000-0500,google.docs:num_drawings_viewed,1
31286,2016-01-03T00:00:00.000-0500,google.docs:num_forms,16169
31287,2016-01-03T00:00:00.000-0500,google.docs:num_forms_edited,7
31288,2016-01-03T00:00:00.000-0500,google.docs:num_forms_viewed,7
31289,2016-01-03T00:00:00.000-0500,google.docs:num_presentations,33594
31290,2016-01-03T00:00:00.000-0500,google.docs:num_presentations_edited,13
31291,2016-01-03T00:00:00.000-0500,google.docs:num_presentations_viewed,23
31292,2016-01-03T00:00:00.000-0500,google.docs:num_shared_docs,1162439
31293,2016-01-03T00:00:00.000-0500,google.docs:num_spreadsheets,211271
31294,2016-01-03T00:00:00.000-0500,google.docs:num_spreadsheets_edited,168
31295,2016-01-03T00:00:00.000-0500,google.docs:num_spreadsheets_viewed,195
31296,2016-01-03T00:00:00.000-0500,google.docs:num_text_documents,437186
31297,2016-01-03T00:00:00.000-0500,google.docs:num_text_documents_edited,244
31298,2016-01-03T00:00:00.000-0500,google.docs:num_text_documents_viewed,408
31299,2016-01-03T00:00:00.000-0500,google.docs:num_uploaded_files,3080704
31300,2016-01-03T00:00:00.000-0500,google.docs:num_uploaded_files_edited,2545
31301,2016-01-03T00:00:00.000-0500,google.docs:num_uploaded_files_viewed,3245
31302,2016-01-03T00:00:00.000-0500,google.gmail:num_1day_active_users,12451
31303,2016-01-03T00:00:00.000-0500,google.gmail:num_1day_imap_users,9971
31304,2016-01-03T00:00:00.000-0500,google.gmail:num_1day_pop_users,111
31305,2016-01-03T00:00:00.000-0500,google.gmail:num_1day_webmail_users,4717
31306,2016-01-03T00:00:00.000-0500,google.gmail:num_30day_active_users,25477
31307,2016-01-03T00:00:00.000-0500,google.gmail:num_30day_imap_users,12432
31308,2016-01-03T00:00:00.000-0500,google.gmail:num_30day_pop_users,128
31309,2016-01-03T00:00:00.000-0500,google.gmail:num_30day_webmail_users,20434
31310,2016-01-03T00:00:00.000-0500,google.gmail:num_7day_active_users,21382
31311,2016-01-03T00:00:00.000-0500,google.gmail:num_7day_imap_users,11273
31312,2016-01-03T00:00:00.000-0500,google.gmail:num_7day_pop_users,120
31313,2016-01-03T00:00:00.000-0500,google.gmail:num_7day_webmail_users,10776
31314,2016-01-03T00:00:00.000-0500,google.gmail:num_emails_exchanged,120577
31315,2016-01-03T00:00:00.000-0500,google.gmail:num_emails_received,114815
31316,2016-01-03T00:00:00.000-0500,google.gmail:num_emails_sent,5762
31317,2016-01-03T00:00:00.000-0500,google.gmail:num_inbound_delivered_emails,100172
31318,2016-01-03T00:00:00.000-0500,google.gmail:num_inbound_encrypted_emails,39825
31319,2016-01-03T00:00:00.000-0500,google.gmail:num_inbound_non_spam_emails,67493
31320,2016-01-03T00:00:00.000-0500,google.gmail:num_inbound_rejected_emails,5
31321,2016-01-03T00:00:00.000-0500,google.gmail:num_inbound_rerouted_emails,30
31322,2016-01-03T00:00:00.000-0500,google.gmail:num_inbound_spam_emails,32754
31323,2016-01-03T00:00:00.000-0500,google.gmail:num_inbound_unencrypted_emails,60422
31324,2016-01-03T00:00:00.000-0500,google.gmail:num_outbound_delivered_emails,2916
