time,google.accounts:num_users,google.accounts:num_disabled_accounts,google.accounts:num_suspended_users
2017-04-11,87268.92198922993,55295.26058205747,55308.84501685581
2017-04-12,87319.94137280245,55296.791457623425,55309.944585879115
2017-04-13,87371.12437912002,55364.23823250895,55376.5484746636
2017-04-14,87422.52594302468,55353.76607900542,55365.817676876046
2017-04-15,87459.81772561898,55351.01354410701,55362.486583620506
2017-04-16,87501.54438466346,55351.78376556034,55362.11315062638
2017-04-17,87569.88853822253,55356.50006777983,55365.97553982162
2017-04-18,87644.28072942028,55376.92061724435,55385.72024328597
2017-04-19,87708.1624256786,55384.79974591834,55393.137372956066
2017-04-20,87771.20707469105,55459.516642488095,55467.05610541325
2017-04-21,87833.22349275825,55456.89501126642,55464.29006634366
2017-04-22,87879.62696437094,55462.82484931431,55469.82953626104
2017-04-23,87928.80243498672,55473.094754444755,55479.216017998
2017-04-24,88002.81218841969,55488.09925904586,55493.698878090036
2017-04-25,88080.91126254856,55519.57050358025,55524.895358747075
2017-04-26,88146.41413611571,55539.10196263129,55544.42763725392
2017-04-27,88208.9659265884,55626.172831744705,55631.22300270061
2017-04-28,88268.37032387154,55636.08302435253,55641.556092200255
2017-04-29,88310.05161609326,55654.79064774434,55660.481086513464
2017-04-30,88352.51836894074,55677.8905748154,55683.3360572982
2017-05-01,88418.00683772899,55705.57865366315,55711.16492951685
2017-05-02,88485.89449762041,55749.40536723043,55755.39450372326
2017-05-03,88539.66292123975,55780.666630044565,55787.33807445503
2017-05-04,88590.67113648907,55880.86834504762,55886.61489831654
2017-05-05,88637.52308856319,55902.65966358105,55908.16233824683
2017-05-06,88665.89011055186,55932.010977838916,55937.04215937962
2017-05-07,88694.6122424248,55964.299302908286,55968.36623110271
2017-05-08,88746.27234237807,55999.531827777995,56002.985727706095
2017-05-09,88800.49903238747,56049.12469934144,56052.186592299484
2017-05-10,88841.02432741203,56084.14975234373,56087.055729620755
2017-05-11,88878.04131942714,56184.19396065322,56186.610776918125
2017-05-12,88911.86263399948,56203.44120876371,56206.0107134766
2017-05-13,88928.349518507,56228.07041450516,56230.51494236131
2017-05-14,88946.57319218811,56253.4411694823,56255.2184554574
2017-05-15,88989.31870304483,56279.5963160939,56281.012383329995
2017-05-16,89036.28009041365,56318.06087033392,56319.292984538704
2017-05-17,89071.22119973665,56339.937742191585,56341.18466983059
2017-05-18,89104.38224720597,56425.19899991145,56426.08553341057
2017-05-19,89136.05700305273,56427.79442238399,56428.94160774225
2017-05-20,89152.01289496812,56434.37691110821,56435.48086570547
2017-05-21,89171.2611713889,56440.545667894316,56441.04292573306
2017-05-22,89216.4981006416,56446.622222949154,56446.80527755655
2017-05-23,89267.19989859781,56464.46413436037,56464.500370073525
2017-05-24,89306.89402325118,56465.40466222045,56465.490400445575
2017-05-25,89345.62146269994,56529.971240356695,56529.7240057676
2017-05-26,89383.43885174462,56512.01673249532,56512.07012611954
2017-05-27,89405.83499458357,56498.76867165731,56498.823538265766
2017-05-28,89431.61429935884,56486.12720374156,56485.62643267082
2017-05-29,89483.27871482912,56474.7125479,56473.95842626147
2017-05-30,89540.0246690437,56476.692254774876,56475.86068335577
2017-05-31,89585.12588609055,56463.56445083746,56462.86225631544
2017-06-01,89628.45121584857,56516.30398690992,56515.348589548346
2017-06-02,89669.89029232776,56488.51772325392,56487.956505465874
2017-06-03,89694.7639218018,56467.81976491752,56467.3536289445
2017-06-04,89721.81715254574,56450.18715533977,56449.25500660798
2017-06-05,89773.5373407061,56436.282526135066,56435.18084006503
2017-06-06,89829.04765604051,56438.29938720415,56437.19227436381
2017-06-07,89871.59530060724,56427.59405986067,56426.67455053672
2017-06-08,89911.11826118382,56485.265182990406,56484.123121022916
2017-06-09,89947.58758171817,56464.33917545822,56463.6059984455
2017-06-10,89966.40457853855,56452.47797838028,56451.823644244476
2017-06-11,89986.49659578003,56445.399258477926,56444.227421833544
2017-06-12,90030.56453546477,56443.4811346904,56442.05193851867
2017-06-13,90077.86673600167,56458.63238865166,56457.06936005758
2017-06-14,90111.80704058737,56461.779845891964,56460.2360750841
2017-06-15,90142.5457139229,56533.887737741665,56531.9028335469
2017-06-16,90170.25449220599,56527.179446435875,56525.35045293359
2017-06-17,90180.49781118374,56529.18333801156,56527.13562344691
2017-06-18,90192.42952576806,56535.22241339662,56532.31598536504
2017-06-19,90228.96931396562,56545.30528728358,56541.76109577908
2017-06-20,90269.47747439948,56571.02462460709,56566.92840895614
2017-06-21,90297.44449989537,56582.90231030975,56578.37562569689
2017-06-22,90323.14886386367,56661.84996116931,56656.39598517201
2017-06-23,90346.82851376537,56659.427136681894,56653.62735648905
2017-06-24,90347.61050615687,56668.34275444637,56664.05711586307
2017-06-25,90351.1368874594,56678.65339622125,56675.223913544745
2017-06-26,90380.34461897037,56690.29942967746,56687.93691545179
2017-06-27,90414.49157848046,56714.909281099805,56713.69511054677
2017-06-28,90436.95247854092,56722.97820130991,56723.03303432877
2017-06-29,90457.91866481435,56795.8268780923,56796.66566571938
2017-06-30,90477.50102156405,56784.72333862641,56786.92706626366
2017-07-01,90481.10021594887,56777.827478214196,56781.01018447126
2017-07-02,90487.79522719285,56770.645492504394,56774.16200778372
2017-07-03,90520.40287883043,56763.52298900312,56767.602613438445
2017-07-04,90557.98626503306,56768.589704638085,56773.33592479279
2017-07-05,90583.73741622039,56756.746729069535,56762.298230633365
2017-07-06,90607.72074756408,56810.14514787628,56816.04875576253
2017-07-07,90629.91766206909,56780.11160015342,56786.95636556351
2017-07-08,90635.5930404523,56755.70633962062,56763.127202737975
2017-07-09,90643.76968201238,56733.01887049202,56740.389177896024
2017-07-10,90677.23955006296,56712.98763805076,56720.55758178841
2017-07-11,90714.99330250641,56708.355713729936,56716.250386277905
2017-07-12,90740.1855987788,56690.46083104762,56698.83401818915
2017-07-13,90762.91740652305,56742.229904005304,56750.65553354318
2017-07-14,90783.21697218578,56714.90572715259,56723.97493946983
2017-07-15,90786.39685161147,56698.21782401426,56707.57996000712
2017-07-16,90791.60835678378,56688.52040085329,56697.56099694105
2017-07-17,90821.7985868264,56686.94164471794,56695.92632424703
2017-07-18,90856.0552925949,56706.355333602936,56715.426858967665
2017-07-19,90877.6493860045,56717.98054459556,56727.305993164984
2017-07-20,90896.85116065419,56804.90073847222,56814.081984831915
2017-07-21,90913.84332866999,56817.6020100821,56827.23620761816
2017-07-22,90914.06506232408,56845.76869098383,56855.52689890888
2017-07-23,90916.84379383037,56885.27694757059,56894.56779109844
2017-07-24,90945.29633487598,56936.68813432056,56945.807201171985
2017-07-25,90978.58838423324,57012.25162464164,57021.37742816406
2017-07-26,91000.0545747093,57082.33003109713,57091.66434455938
2017-07-27,91020.04995882612,57229.45891226615,57238.65592637047
2017-07-28,91038.79743831547,57302.71249981741,57312.40223281918
2017-07-29,91041.72204900373,57391.13949564526,57401.04346622015
2017-07-30,91048.16415548803,57489.62690961659,57499.20677535459
2017-07-31,91081.22939049925,57597.75086502212,57607.362563937015
2017-08-01,91119.9680859431,57726.82250987005,57736.710324043524
2017-08-02,91147.5785305704,57846.14875549461,57856.57796757744
2017-08-03,91174.29961868643,58037.64047338049,58048.3443632496
2017-08-04,91200.19862092852,58149.01118178239,58160.67655504622
2017-08-05,91210.50153623444,58268.85593532497,58281.275083183944
2017-08-06,91224.39320887446,58391.38556791299,58404.08920033067
2017-08-07,91264.82115623576,58515.632293863964,58529.04783935335
2017-08-08,91310.59938421415,58652.5331934094,58666.976492201
2017-08-09,91344.69857819196,58771.01815083206,58786.81809360553
2017-08-10,91377.18279027934,58953.155512881465,58970.11867889475
2017-08-11,91407.93949611428,59046.17016590547,59065.02842139279
2017-08-12,91422.00697167554,59139.14964084227,59159.748488789264
2017-08-13,91438.46127628497,59226.63086910533,59248.54692892702
2017-08-14,91480.25032746716,59307.44104525706,59325.71296228241
2017-08-15,91525.9878136223,59393.89640517053,59408.86777872859
2017-08-17,91588.02293211469,59575.79361422445,59584.67855559921
2017-08-18,91614.27503132175,59602.19314788292,59608.70046958124
2017-08-19,91622.37151310114,59625.27477115531,59629.260663806184
2017-08-20,91631.49532642371,59640.71054808488,59641.75816803377
2017-08-21,91664.66025999225,59649.22152904512,59647.80630729092
2017-08-22,91700.65315303025,59663.67717948934,59660.14599077688
2017-08-23,91722.48637656576,59654.78604461151,59649.50154657262
2017-08-24,91740.40959865924,59707.243397156766,59699.98308463595
2017-08-25,91754.50987078712,59669.37898720993,59660.93519115872
2017-08-26,91750.01804715017,59633.011014015065,59623.2230313162
2017-08-27,91746.35489896247,59594.737984982465,59583.168246482724
2017-08-28,91766.7782753827,59556.10350408489,59543.20423966905
2017-08-29,91790.23906345134,59530.701702952756,59516.786013422636
2017-08-30,91799.91061703162,59489.67382501945,59475.08012261756
2017-08-31,91806.23479312801,59518.360645402245,59502.79822889602
2017-09-01,91809.45484691628,59464.78504330568,59449.047083841986
2017-09-02,91794.91049728518,59421.08720541198,59404.96627119959
2017-09-03,91782.16398144557,59383.69746583926,59366.707464549356
2017-09-04,91794.5939729696,59353.835927986765,59336.38008051868
2017-09-05,91811.16919827314,59344.64905645013,59326.982763129534
2017-09-06,91815.05932293163,59326.538196782465,59308.95341859719
2017-09-07,91816.72023280608,59384.34304184583,59366.46019393495
2017-09-08,91816.36502442011,59364.68494442135,59347.278636701645
2017-09-09,91799.2531572898,59359.00829698447,59341.80600442757
2017-09-10,91784.90188081855,59362.6577228199,59345.10724911372
2017-09-11,91796.63217194665,59375.73375423123,59358.17227053856
2017-09-12,91813.26494672186,59410.27913189058,59392.88761589519
2017-09-13,91817.81787505193,59435.45465888461,59418.462029449234
2017-09-14,91820.63378192682,59535.26556248337,59518.18674912064
2017-09-15,91821.79290335698,59554.773525250195,59538.34787501723
2017-09-16,91806.39850351478,59584.74811786008,59568.62118376046
2017-09-17,91793.87519730783,59619.64798242736,59603.18454682677
2017-09-18,91807.46754039357,59658.82794025383,59642.282225657626
2017-09-19,91825.85856930303,59713.76617558464,59697.228032200976
2017-09-20,91831.95139764072,59753.07457999042,59736.6936157522
2017-09-21,91836.03875553227,59860.75142065117,59843.92155008749
2017-09-22,91838.15376517018,59881.24212724607,59864.653002453626
2017-09-23,91823.34860644516,59905.67789961522,59888.880219810984
2017-09-24,91811.07576217364,59928.73562487335,59911.000156816226
2017-09-25,91824.63486077134,59950.169375864985,59931.65879565047
2017-09-26,91842.70886087792,59982.05031031577,59962.75760660284
2017-09-27,91848.22561080114,59993.58289140154,59973.575951788116
2017-09-28,91851.5637272668,60069.85550640384,60048.40858594587
2017-09-29,91852.83726283337,60055.72261513411,60033.481196475776
2017-09-30,91837.1631091748,60043.60478712656,60020.03476729171
2017-10-01,91824.12130605929,60029.20390892929,60003.496911030925
2017-10-02,91837.14684994008,60013.338533127135,59985.58560024314
2017-10-03,91854.98091022643,60009.17939130852,59979.301743556796
2017-10-04,91860.27399857233,59968.231598384904,59942.6166362379
2017-10-05,91863.83675392532,59995.443092601745,59973.28438884138
2017-10-06,91865.84856280539,59936.12671147765,59918.04165846025
2017-10-07,91851.45116342301,59883.74061151278,59869.14390460266
2017-10-08,91840.28884409451,59834.61451362797,59822.65756542346
2017-10-09,91855.84748976445,59790.05896575721,59780.80540441383
2017-10-10,91876.82493391223,59763.586970056,59756.9456300181
2017-10-11,91886.15164279845,59725.45229618546,59721.430942535066
2017-10-12,91894.27035277565,59762.02180753737,59759.85146578562
2017-10-13,91901.29336593028,59718.24539472203,59718.547794614155
2017-10-14,91892.25367675135,59687.310077603535,59689.541862806735
2017-10-15,91886.7290869788,59665.00658372666,59668.37001435953
2017-10-16,91908.13381563417,59651.960550045726,59656.581219235435
2017-10-17,91935.01240574794,59660.87892619353,59666.73991196734
2017-10-18,91950.14476354422,59661.04992553163,59668.23165601317
2017-10-19,91963.86798091063,59737.909117810945,59745.746148994695
2017-10-20,91976.17551198842,59735.15488548724,59744.3323303935
2017-10-21,91971.9645228087,59744.95272733392,59755.020250716785
2017-10-22,91970.74526277752,59761.96319471477,59772.21626816937
2017-10-23,91995.88573805681,59785.71217360975,59796.37149989659
2017-10-24,92025.82880942573,59827.87485237766,59839.02140649979
2017-10-25,92043.28036310292,59856.745383154004,59868.54639122877
2017-10-26,92058.57126647179,59956.999850429704,59968.89823226062
2017-10-27,92071.69560240496,59971.455272384774,59984.195508836056
2017-10-28,92067.55072928239,59991.81704392853,60005.02963075175
2017-10-29,92065.72781134777,60012.356215307664,60025.410344860175
2017-10-30,92089.70499585713,60032.40214226866,60045.5878824322
2017-10-31,92117.98281950754,60063.64298639466,60077.108398264914
2017-11-01,92133.35045547255,60074.54022366472,60088.50474582724
2017-11-02,92146.28273097418,60150.26038309456,60164.23829569548
2017-11-03,92156.91249077197,60134.046919218614,60148.804030036714
2017-11-04,92150.2587377541,60118.47829699679,60133.68821680443
2017-11-05,92146.09413932041,60098.76108736268,60113.83064137412
2017-11-06,92168.0831082994,60075.3112599999,60090.56662580458
2017-11-07,92194.83262010217,60061.03812969846,60076.665100899656
2017-11-08,92209.23443924768,60025.672093995425,60041.91777186469
2017-11-09,92221.89597859907,60055.835791414225,60072.266777876335
2017-11-10,92233.04649778098,59996.002510845996,60013.392904814355
2017-11-11,92227.75397770994,59940.242279388265,59958.30203464511
2017-11-12,92225.87119699612,59885.11242343382,59903.28551249504
2017-11-13,92251.12121560605,59832.31393036067,59850.96822536227
2017-11-14,92282.06694322643,59795.95042020335,59815.32065452865
2017-11-15,92301.53343763766,59746.76609521704,59767.14319663675
2017-11-16,92320.07733652959,59772.3588230501,59793.38197248341
2017-11-17,92337.8321265245,59717.733094609786,59740.20799915093
2017-11-18,92339.71934165139,59677.54748104554,59701.24564250921
2017-11-19,92345.47899139312,59648.62109738061,59673.04945499732
2017-11-20,92378.70825012933,59632.688131321214,59658.28135012911
2017-11-21,92417.75542845007,59643.65907398663,59670.723849145696
2017-11-22,92445.22767376524,59651.79962146248,59680.69032062339
2017-11-23,92471.50382141116,59744.11921170975,59774.56253284742
2017-11-24,92496.97380612876,59794.903434082386,59822.81890986367
2017-11-25,92505.89492958655,59867.485095746684,59892.70228698673
2017-11-26,92517.86208405065,59957.41064732461,59979.483438194504
2017-11-27,92556.35068157899,60064.98780887775,60084.38994772602
2017-11-28,92599.53450847398,60202.61458041227,60219.679173678844
2017-11-29,92629.87870615986,60338.792255362474,60353.891396452775
2017-11-30,92657.69542887402,60559.17829438278,60572.02134565815
2017-12-01,92682.87232771439,60705.25956284774,60716.70744723986
2017-12-02,92690.07533083882,60869.33272285645,60879.197719928336
2017-12-03,92698.95062256558,61045.20044617038,61053.01006123506
2017-12-04,92733.06702879227,61231.532111912864,61237.728719629435
2017-12-05,92770.65145434046,61439.26181596212,61444.13462574685
2017-12-06,92794.26230871136,61635.37681091118,61639.25520063406
2017-12-07,92814.38140399921,61904.740432335464,61907.2571476028
2017-12-08,92831.07531854746,62087.13098818396,62089.113494323115
2017-12-09,92829.18581651199,62274.51754043563,62275.70911658476
2017-12-10,92828.60989615983,62460.16762121059,62460.023187186205
2017-12-11,92853.18506858953,62642.49396452863,62641.384656123184
2017-12-12,92881.33725366784,62832.49182930607,62830.63010369293
2017-12-13,92895.83029810805,62997.26994623981,62994.91710969121
2017-12-14,92907.39066270439,63222.60811145899,63219.30273199949
2017-12-15,92916.29922131893,63348.32470206963,63344.851116443235
2017-12-16,92907.56795901302,63467.810042087556,63463.840638423426
2017-12-17,92901.29785862064,63575.50791279622,63570.43060496592
2017-12-18,92921.50798613037,63671.21157614958,63665.33880875417
2017-12-19,92946.69788472929,63767.50547844318,63760.99179306528
2017-12-20,92959.67630056548,63833.00637647153,63826.06929692052
2017-12-21,92971.2227693189,63955.6266058267,63947.73929473598
2017-12-22,92981.61484531166,63976.24521112492,63968.18105789482
2017-12-23,92975.79682225386,63990.47841402812,63981.873358974175
2017-12-24,92973.82179399366,63994.51940215383,63984.72987190639
2017-12-25,92999.63129949276,63989.87341160689,63979.18856298889
2017-12-26,93031.53919761715,63990.799051498296,63979.34963873473
2017-12-27,93052.14661844217,63967.26038107729,63955.25190408198
2017-12-28,93072.04730612124,64008.90208381719,63995.77069236527
2017-12-29,93091.29678204449,63957.03570285149,63943.567997218706
2017-12-30,93094.5790564258,63908.663639035534,63894.478321773786
2017-12-31,93101.73812781934,63860.69814894926,63845.13388380412
2018-01-01,93136.51260024784,63815.16038362256,63798.49093391755
2018-01-02,93176.94447469566,63786.64957428258,63768.98383102886
2018-01-03,93205.38268815319,63745.036949819216,63726.56441250867
2018-01-04,93232.23343428716,63780.18560714785,63760.29581349984
2018-01-05,93257.3713066953,63732.28576082424,63711.76377946242
2018-01-06,93265.30287034996,63698.16650050455,63676.5945778114
2018-01-07,93275.78532353799,63673.92775372005,63650.60393290035
2018-01-08,93312.5127294739,63660.63579191429,63635.79292756013
2018-01-09,93353.4453800718,63671.85081458139,63645.54885973436
2018-01-10,93380.89671394302,63676.090599402814,63648.47560087625
2018-01-11,93405.3226884396,63762.319719424115,63732.7080038769
2018-01-12,93426.66842576349,63768.654705806504,63737.80530686869
2018-01-13,93429.52179837174,63790.98030044028,63758.41781686977
2018-01-14,93443.40477770542,63797.77255357727,63766.75255812569
2018-01-15,93482.62822801621,63814.9984054699,63785.70188584108
2018-01-16,93525.31058065838,63854.978767457666,63827.41648910688
2018-01-17,93553.94254686817,63884.933838243065,63859.21124919382
2018-01-18,93579.2242153513,63992.986860266974,63968.384769930366
2018-01-19,93601.33277205373,64015.897857507356,63993.14604286856
2018-01-20,93605.05304587806,64049.019426693565,64027.617947253166
2018-01-21,93610.5870350269,64086.41274060353,64065.58641972104
2018-01-24,93700.59480231577,64223.0476059229,64204.620362187095
2018-01-25,93721.05146345048,64333.19131498102,64314.9564518458
2018-01-26,93739.58015438971,64351.015994367626,64333.71726863286
2018-01-27,93741.02034852491,64372.38504162676,64355.55987669568
2018-01-28,93745.67736677124,64391.84310815841,64374.760837997455
2018-01-29,93777.80988681056,64409.264660706394,64392.155659925345
2018-01-30,93815.6196485148,64437.431844313774,64420.37560660826
2018-01-31,93841.64512358063,64444.13141126731,64427.30631526302
2018-02-01,93866.70839736944,64518.65851428667,64501.46075840927
2018-02-02,93890.99949518999,64498.34186401068,64481.578465754814
2018-02-03,93899.18493453455,64480.081181043315,64463.37071216229
2018-02-04,93911.4588846808,64459.288231266764,64441.98175676469
2018-02-05,93951.9614479803,64436.68400032031,64419.09587704291
2018-02-06,93998.65627516407,64425.87008756766,64408.1648905091
2018-02-07,94033.84801623836,64395.31773704051,64377.75123683149
2018-02-08,94068.19081204977,64435.12024391267,64417.17645271562
2018-02-09,94101.68671520123,64382.91698606794,64365.46007071432
2018-02-10,94118.78795285258,64336.229202543305,64318.943407965424
2018-02-11,94139.57240147068,64290.825034899295,64273.118610458965
2018-02-14,94283.8719491012,64177.949680952515,64160.7799383907
2018-02-15,94323.90765520695,64209.99573882342,64192.78298001806
2018-02-16,94362.20381106925,64153.93504603297,64137.54252158736
2018-02-17,94383.16283936556,64107.20064709173,64091.31708581333
2018-02-18,94406.92368921719,64065.23738772608,64049.26537162685
2018-02-20,94513.09729331586,64010.78629400129,63995.534840681205
2018-02-21,94555.52082279087,63979.608682785576,63965.06925124739
2018-02-22,94595.64063438869,64024.94149980033,64010.61196416664
2018-02-23,94633.53136777988,63983.2616886867,63969.955219086805
2018-02-24,94653.68205133654,63951.66659380392,63939.033837757
2018-02-25,94676.4054746919,63925.122543751,63912.52538819612
2018-02-26,94726.03226232529,63903.78784542486,63891.5405160534
2018-02-27,94780.43324565382,63900.64252770494,63888.900778874966
2018-02-28,94821.88744530643,63883.22735615921,63872.2090823728
2018-03-01,94861.25339917629,63941.20999523259,63930.39273312255
2018-03-02,94898.6873830969,63910.56634253118,63900.72201244944
2018-03-03,94918.70452715243,63888.363498630424,63879.12178280085
2018-03-04,94941.70584842454,63869.43960184759,63860.14636914003
2018-03-05,94992.09710157903,63853.894684795174,63844.85657560697
2018-03-06,95047.69351097083,63854.729972175344,63846.10405765367
2018-03-07,95090.7065971762,63839.49155612593,63831.498547222494
2018-03-08,95131.97293612675,63898.09412584101,63890.2351029786
2018-03-09,95171.58317305552,63866.40648315366,63859.4573724134
2018-03-10,95193.93451409743,63841.83455138267,63835.4491969741
2018-03-11,95210.18300378462,63830.4967119427,63823.91842620233
2018-03-12,95253.88134606899,63821.64338453448,63815.2113644873
2018-03-13,95302.68412869058,63828.55150371608,63822.45986977314
2018-03-14,95338.65952184143,63818.95282789173,63813.455516103226
2018-03-15,95372.56488479243,63883.21886006887,63877.86293371305
2018-03-16,95404.39800035616,63857.06369152441,63852.64659903289
2018-03-17,95418.45095810796,63838.333914332,63834.541268778725
2018-03-18,95435.0513303301,63822.256843539726,63818.48804927387
2018-03-19,95478.55060904402,63809.335059414785,63805.953532833715
2018-03-20,95526.54837200136,63813.01563290662,63810.23532958463
2018-03-21,95561.09052261109,63801.04019090463,63799.123166905425
2018-03-22,95592.98578892744,63864.09570163298,63862.60159148591
2018-03-23,95622.29262570829,63837.47053338641,63837.179539952594
2018-03-24,95633.3643974513,63819.2797026311,63819.863982924515
2018-03-25,95646.67368202208,63804.70331099861,63805.53911210213
2018-03-26,95686.74586341747,63794.18381406062,63795.6064530494
2018-03-27,95731.29701846169,63801.120535913746,63803.31019178105
2018-03-28,95762.5119378546,63793.06203642521,63796.23557053726
2018-03-29,95791.39571757014,63860.82887922105,63864.507088713435
2018-03-30,95818.19089671093,63839.128091664796,63844.026013610506
2018-03-31,95827.4090521336,63826.217875485374,63831.951289594086
2018-04-01,95839.73404616091,63817.139234388604,63823.02470354608
2018-04-02,95879.89743779098,63812.21773913981,63818.53358820902
2018-04-03,95925.7277170104,63824.783877725604,63831.65629810938
2018-04-04,95959.50678837557,63822.20706738607,63829.79702146828
2018-04-05,95992.3564504895,63895.48859931279,63903.277426073015
2018-04-06,96024.58670669748,63878.831633021655,63887.4789769866
2018-04-07,96040.71584307538,63870.74155866157,63879.8270226876
2018-04-08,96061.45578618036,63866.24620245786,63875.05704549981
2018-04-09,96111.53351924702,63865.69683571297,63874.49442693683
2018-04-10,96168.65676646266,63882.508645972404,63891.41409428459
2018-04-11,96214.95482403098,63884.0304040334,63893.205514122645
2018-04-12,96261.40643731593,63961.601511227724,63970.55149047723
2018-04-13,96308.12624025453,63949.071558972086,63958.469133991704
2018-04-14,96339.38052517801,63945.33066070222,63954.79129414488
2018-04-15,96375.66196812145,63945.513010391835,63954.368562638105
2018-04-16,96441.46414904582,63950.09252158861,63958.66142416954
2018-04-17,96514.17042109207,63972.63954951236,63981.11018725288
2018-04-18,96575.58526257683,63980.523195900234,63989.127172671004
2018-04-19,96636.40897991089,64065.43037733732,64073.76065882903
2018-04-20,96696.46679394277,64060.83385863601,64069.63353139626
2018-04-21,96739.72376949956,64065.95247874528,64074.92214691675
2018-04-22,96786.4512137647,64075.938998820006,64084.49522278305
2018-04-23,96860.95536343145,64091.2722878858,64099.820517975895
2018-04-24,96940.38921340086,64125.533133684505,64134.348138426845
2018-04-25,97006.37286586674,64145.9428607044,64155.333865901484
2018-04-26,97069.51226351032,64244.34882679545,64253.99293823727
2018-04-27,97129.56691831294,64253.645945151206,64264.34167736682
2018-04-28,97170.45888457826,64273.17228716902,64284.679545470506
2018-04-29,97212.524731533,64297.88702092543,64309.670988127225
2018-04-30,97280.19147364059,64328.06510506317,64340.57285281585
2018-05-01,97356.15864549228,64374.9050214221,64386.4467318653
2018-05-02,97416.7387316827,64407.48823793212,64418.38972207247
2018-05-03,97472.76818161314,64517.65064345053,64527.599579244416
2018-05-04,97524.25511011622,64537.58584564194,64547.3721859445
2018-05-05,97555.36986093705,64566.63512946328,64576.005136607346
2018-05-06,97586.78811780097,64599.48972822186,64607.88412057489
2018-05-07,97643.30465760767,64636.18259567816,64644.01749302401
2018-05-08,97702.4480208266,64689.913387044755,64697.45576968877
2018-05-09,97746.2706109246,64727.288534257634,64734.82055580989
2018-05-10,97785.9500865221,64840.200335657624,64847.353413220284
2018-05-11,97821.79874677601,64860.28757481392,64867.80588238198
2018-05-12,97838.23679546804,64887.038064107335,64894.610780267016
2018-05-13,97856.23395733681,64915.07078377782,64922.08047234114
2018-05-14,97900.85221408663,64944.403451101236,64951.21108135797
2018-05-15,97949.75236558571,64988.29855238337,64995.11661599424
2018-05-16,97985.08429299925,65013.35600216834,65020.41749056636
2018-05-17,98018.13495233766,65111.81799349686,65118.701467847226
2018-05-18,98049.25596440671,65115.07310933357,65122.48872259717
2018-05-19,98062.82658184893,65123.06515431197,65130.66433930015
2018-05-20,98079.80147243463,65130.648667651105,65137.781789252316
2018-05-21,98125.19054969779,65138.12573601127,65145.130065321566
2018-05-22,98176.46576547355,65159.10660225156,65166.175846988626
2018-05-23,98215.55987864987,65160.448649764134,65167.80526692781
2018-05-25,98290.60688981357,65214.04718203941,65221.8267851843
2018-05-26,98310.7629809427,65198.21438391087,65206.21657867474
2018-05-27,98334.76417047763,65182.69918576345,65190.27886819423
2018-05-28,98387.39608353672,65168.16972167571,65175.67359300208
2018-05-30,98491.65437843803,65151.145752127326,65159.139830655215
2018-05-31,98535.79082572814,65209.10399312409,65217.03077481096
2018-06-01,98578.11649399817,65173.67787262964,65182.27049981159
2018-06-02,98602.49781160078,65145.89751478254,65154.81380243615
2018-06-03,98629.54473919903,65121.13465855593,65129.730736723715
2018-06-04,98683.97140902473,65100.17441227267,65108.79649069009
2018-06-05,98742.80661468048,65097.10408185417,65105.94917991306
2018-06-06,98787.60937754721,65078.94653951325,65088.240370506166
2018-06-07,98829.27746486072,65139.229029089125,65148.51933839418
2018-06-08,98867.7456895626,65108.60847422178,65118.61452015123
2018-06-09,98886.92905585658,65088.1941913014,65098.54528074392
2018-06-10,98907.59482483247,65073.12300840686,65083.141232848924
2018-06-14,99073.4183367534,65147.319495759075,65157.57065014982
2018-06-15,99102.24650270102,65133.031883304044,65143.77017915087
2018-06-16,99111.73074820342,65129.09211034277,65139.895586970626
2018-06-17,99122.8965842386,65130.18121909716,65140.32047761505
2018-06-18,99160.91097183136,65136.37096681058,65146.10779220449
2018-06-19,99203.07587830351,65161.06586916994,65170.50827577246
2018-06-20,99231.24124358845,65170.35588474285,65179.64464138703
2018-06-21,99256.70167449574,65257.45370407343,65266.03726517109
2018-06-22,99279.72419491257,65251.42653240059,65259.95553142847
2018-06-23,99284.46212185743,65253.153043444996,65261.173977470775
2018-06-24,99292.02933088811,65257.06867685886,65263.82574878627
2018-06-25,99322.42045010564,65266.72384271269,65273.17140218046
2018-06-26,99358.10289138627,65291.812204269416,65298.0446903422
2018-06-27,99380.83750496936,65298.316522048626,65304.4687850215
2018-06-28,99401.8554593722,65379.75290860454,65385.268852352725
2018-06-29,99421.3119435365,65364.875408262815,65370.414016044415
2018-06-30,99423.19861997181,65355.047808328505,65360.16293978561
2018-07-01,99428.51246289445,65344.991919578766,65348.93882827567
2018-07-02,99462.35438238888,65334.989787193226,65338.02974417643
2018-07-03,99501.74610443211,65338.871296182115,65341.11979567651
2018-07-04,99528.24340807105,65323.038618005936,65324.65374506253
2018-07-05,99552.92401578125,65381.84484203817,65382.29454144825
2018-07-06,99575.78151767337,65344.18005317294,65344.14988474924
2018-07-07,99580.6348417956,65312.35018402137,65311.418911216424
2018-07-08,99588.38733621078,65281.74098358357,65279.1875691752
2018-07-09,99624.07641141304,65253.32364449354,65249.43509535798
2018-07-10,99664.60972613403,65241.65044500434,65236.56646686489
2018-07-11,99691.46547005587,65213.69230578853,65207.59335342791
2018-07-12,99715.72183472215,65264.696575069276,65257.07027586009
2018-07-13,99737.38606486331,65223.64943572422,65215.200722430054
2018-07-14,99740.2952176558,65193.65848229766,65183.98171868714
2018-07-15,99745.4593030659,65170.531064685936,65158.91833634414
