,time,google.meet:average_meeting_minutes,google.meet:average_meeting_minutes_with_11_to_15_calls,google.meet:average_meeting_minutes_with_16_to_25_calls,google.meet:average_meeting_minutes_with_26_to_50_calls,google.meet:average_meeting_minutes_with_2_calls,google.meet:average_meeting_minutes_with_3_to_5_calls,google.meet:average_meeting_minutes_with_6_to_10_calls,google.meet:lonely_meetings,google.meet:max_concurrent_usage_chromebase,google.meet:max_concurrent_usage_chromebox,google.meet:num_1day_active_users,google.meet:num_30day_active_users,google.meet:num_7day_active_users,google.meet:num_calls,google.meet:num_calls_android,google.meet:num_calls_by_external_users,google.meet:num_calls_by_internal_users,google.meet:num_calls_by_pstn_in_users,google.meet:num_calls_by_pstn_out_users,google.meet:num_calls_chromebase,google.meet:num_calls_chromebox,google.meet:num_calls_ios,google.meet:num_calls_jamboard,google.meet:num_calls_unknown_client,google.meet:num_calls_web,google.meet:num_meetings,google.meet:num_meetings_android,google.meet:num_meetings_chromebase,google.meet:num_meetings_chromebox,google.meet:num_meetings_ios,google.meet:num_meetings_jamboard,google.meet:num_meetings_unknown_client,google.meet:num_meetings_web,google.meet:num_meetings_with_11_to_15_calls,google.meet:num_meetings_with_16_to_25_calls,google.meet:num_meetings_with_26_to_50_calls,google.meet:num_meetings_with_2_calls,google.meet:num_meetings_with_3_to_5_calls,google.meet:num_meetings_with_6_to_10_calls,google.meet:num_meetings_with_external_users,google.meet:num_meetings_with_pstn_in_users,google.meet:num_meetings_with_pstn_out_users,google.meet:total_call_minutes,google.meet:total_call_minutes_android,google.meet:total_call_minutes_by_external_users,google.meet:total_call_minutes_by_internal_users,google.meet:total_call_minutes_by_pstn_in_users,google.meet:total_call_minutes_by_pstn_out_users,google.meet:total_call_minutes_chromebase,google.meet:total_call_minutes_chromebox,google.meet:total_call_minutes_ios,google.meet:total_call_minutes_jamboard,google.meet:total_call_minutes_unknown_client,google.meet:total_call_minutes_web,google.meet:total_meeting_minutes,date,year,month
232,2018-09-27T00:00:00.000-0400,30.0,0.0,0.0,0.0,25.0,38.0,0.0,8.0,0.0,0.0,38.0,401.0,150.0,59.0,3.0,7.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,12.0,7.0,0.0,6.0,2.0,0.0,1612.0,44.0,225.0,1243.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0,580.0,2018-09-27,2018,9
233,2018-09-28T00:00:00.000-0400,31.0,0.0,0.0,0.0,17.0,44.0,67.0,8.0,0.0,0.0,24.0,397.0,142.0,55.0,2.0,8.0,44.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,39.0,13.0,1.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,7.0,5.0,1.0,2.0,2.0,1.0,1494.0,17.0,401.0,1035.0,53.0,3.0,0.0,0.0,15.0,0.0,0.0,1003.0,415.0,2018-09-28,2018,9
234,2018-09-29T00:00:00.000-0400,43.0,0.0,0.0,0.0,41.0,46.0,0.0,3.0,0.0,0.0,8.0,385.0,142.0,12.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,369.0,0.0,0.0,325.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,129.0,2018-09-29,2018,9
235,2018-09-30T00:00:00.000-0400,51.0,0.0,0.0,0.0,43.0,52.0,0.0,14.0,0.0,0.0,17.0,389.0,134.0,36.0,0.0,5.0,27.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,21.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,2.0,2.0,1166.0,0.0,335.0,665.0,77.0,88.0,0.0,0.0,94.0,0.0,0.0,570.0,358.0,2018-09-30,2018,9
236,2018-10-01T00:00:00.000-0400,30.0,58.0,0.0,0.0,30.0,24.0,18.0,8.0,0.0,0.0,28.0,398.0,139.0,64.0,4.0,16.0,43.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,37.0,14.0,3.0,0.0,0.0,2.0,0.0,0.0,13.0,1.0,0.0,0.0,10.0,2.0,1.0,4.0,1.0,4.0,1751.0,103.0,602.0,1108.0,11.0,28.0,0.0,0.0,93.0,0.0,0.0,911.0,433.0,2018-10-01,2018,10
237,2018-10-02T00:00:00.000-0400,39.0,0.0,0.0,0.0,23.0,41.0,113.0,6.0,0.0,0.0,28.0,401.0,141.0,47.0,0.0,3.0,42.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,37.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,7.0,1.0,3.0,1.0,0.0,3994.0,0.0,105.0,3806.0,82.0,0.0,0.0,0.0,393.0,0.0,0.0,3412.0,519.0,2018-10-02,2018,10
238,2018-10-03T00:00:00.000-0400,36.0,0.0,0.0,0.0,26.0,46.0,0.0,13.0,0.0,0.0,54.0,416.0,152.0,81.0,2.0,7.0,70.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,62.0,21.0,2.0,0.0,0.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0,11.0,10.0,0.0,5.0,3.0,1.0,5175.0,83.0,118.0,5024.0,32.0,0.0,0.0,0.0,236.0,0.0,0.0,4704.0,758.0,2018-10-03,2018,10
239,2018-10-04T00:00:00.000-0400,32.0,0.0,0.0,0.0,38.0,26.0,29.0,9.0,0.0,0.0,39.0,416.0,154.0,65.0,3.0,4.0,57.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,52.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,8.0,8.0,1.0,3.0,2.0,0.0,1537.0,4.0,124.0,1337.0,75.0,0.0,0.0,0.0,2.0,0.0,0.0,1329.0,548.0,2018-10-04,2018,10
240,2018-10-05T00:00:00.000-0400,24.0,0.0,0.0,0.0,19.0,28.0,0.0,6.0,0.0,0.0,31.0,413.0,160.0,44.0,5.0,1.0,42.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,33.0,12.0,1.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,5.0,7.0,0.0,1.0,1.0,0.0,2111.0,865.0,7.0,2072.0,30.0,0.0,0.0,0.0,96.0,0.0,0.0,1110.0,298.0,2018-10-05,2018,10
241,2018-10-06T00:00:00.000-0400,98.0,0.0,0.0,0.0,0.0,98.0,0.0,2.0,0.0,0.0,9.0,405.0,158.0,10.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,899.0,0.0,0.0,899.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,586.0,196.0,2018-10-06,2018,10
242,2018-10-07T00:00:00.000-0400,55.0,0.0,0.0,0.0,2.0,79.0,36.0,3.0,0.0,0.0,17.0,398.0,160.0,36.0,0.0,0.0,34.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,23.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,922.0,0.0,0.0,913.0,8.0,0.0,0.0,0.0,171.0,0.0,0.0,742.0,278.0,2018-10-07,2018,10
243,2018-10-08T00:00:00.000-0400,32.0,0.0,0.0,0.0,25.0,49.0,0.0,16.0,0.0,0.0,41.0,416.0,168.0,75.0,1.0,5.0,65.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,62.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,16.0,6.0,0.0,4.0,3.0,2.0,1998.0,48.0,196.0,1732.0,57.0,11.0,0.0,0.0,212.0,0.0,0.0,1470.0,707.0,2018-10-08,2018,10
244,2018-10-09T00:00:00.000-0400,38.0,0.0,0.0,0.0,37.0,40.0,0.0,13.0,0.0,0.0,47.0,428.0,181.0,78.0,0.0,5.0,71.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,66.0,21.0,0.0,0.0,0.0,3.0,1.0,0.0,21.0,0.0,0.0,0.0,13.0,8.0,0.0,2.0,1.0,0.0,2725.0,0.0,180.0,2470.0,73.0,0.0,0.0,0.0,576.0,3.0,0.0,1890.0,801.0,2018-10-09,2018,10
245,2018-10-10T00:00:00.000-0400,43.0,0.0,0.0,0.0,27.0,58.0,170.0,15.0,0.0,0.0,41.0,427.0,165.0,86.0,1.0,11.0,70.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,69.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,15.0,7.0,1.0,7.0,0.0,4.0,2852.0,14.0,417.0,2386.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,2371.0,997.0,2018-10-10,2018,10
246,2018-10-11T00:00:00.000-0400,32.0,0.0,0.0,0.0,28.0,39.0,68.0,24.0,0.0,0.0,59.0,446.0,181.0,99.0,3.0,5.0,91.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,83.0,27.0,3.0,0.0,0.0,2.0,0.0,0.0,27.0,0.0,0.0,0.0,21.0,5.0,1.0,4.0,2.0,0.0,3514.0,1196.0,137.0,3369.0,7.0,0.0,0.0,0.0,72.0,0.0,0.0,2099.0,865.0,2018-10-11,2018,10
247,2018-10-12T00:00:00.000-0400,28.0,63.0,53.0,0.0,22.0,29.0,0.0,4.0,0.0,0.0,31.0,458.0,193.0,80.0,2.0,24.0,49.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,40.0,14.0,2.0,0.0,0.0,1.0,0.0,0.0,14.0,1.0,1.0,0.0,11.0,1.0,0.0,3.0,3.0,0.0,2011.0,51.0,563.0,1277.0,170.0,0.0,0.0,0.0,110.0,0.0,0.0,1115.0,393.0,2018-10-12,2018,10
248,2018-10-13T00:00:00.000-0400,67.0,0.0,0.0,0.0,67.0,0.0,0.0,4.0,0.0,0.0,5.0,430.0,193.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,67.0,2018-10-13,2018,10
249,2018-10-14T00:00:00.000-0400,64.0,0.0,0.0,0.0,61.0,80.0,26.0,6.0,0.0,0.0,20.0,432.0,193.0,30.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,22.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,1087.0,0.0,75.0,1011.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,868.0,389.0,2018-10-14,2018,10
250,2018-10-15T00:00:00.000-0400,22.0,0.0,0.0,0.0,19.0,28.0,0.0,13.0,0.0,0.0,36.0,446.0,192.0,74.0,1.0,9.0,60.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,56.0,18.0,1.0,0.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,12.0,6.0,0.0,4.0,2.0,2.0,1414.0,71.0,232.0,1169.0,11.0,0.0,0.0,0.0,16.0,0.0,0.0,1081.0,402.0,2018-10-15,2018,10
251,2018-10-16T00:00:00.000-0400,27.0,0.0,0.0,0.0,26.0,30.0,0.0,9.0,0.0,0.0,31.0,455.0,183.0,69.0,0.0,10.0,55.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,45.0,23.0,0.0,0.0,0.0,5.0,0.0,0.0,23.0,0.0,0.0,0.0,17.0,6.0,0.0,9.0,4.0,0.0,1631.0,0.0,229.0,1277.0,125.0,0.0,0.0,0.0,140.0,0.0,0.0,1136.0,641.0,2018-10-16,2018,10
252,2018-10-17T00:00:00.000-0400,34.0,0.0,0.0,0.0,20.0,37.0,120.0,8.0,0.0,0.0,49.0,452.0,194.0,78.0,1.0,9.0,64.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,59.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,14.0,7.0,2.0,5.0,2.0,2.0,2789.0,57.0,303.0,2325.0,89.0,70.0,0.0,0.0,118.0,0.0,0.0,2150.0,793.0,2018-10-17,2018,10
253,2018-10-18T00:00:00.000-0400,31.0,0.0,0.0,0.0,25.0,49.0,52.0,9.0,0.0,0.0,43.0,456.0,177.0,82.0,0.0,12.0,66.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,57.0,23.0,0.0,0.0,0.0,4.0,0.0,0.0,23.0,0.0,0.0,0.0,17.0,5.0,1.0,7.0,2.0,0.0,2383.0,0.0,337.0,1996.0,48.0,0.0,0.0,0.0,352.0,0.0,0.0,1644.0,727.0,2018-10-18,2018,10
254,2018-10-19T00:00:00.000-0400,37.0,0.0,0.0,0.0,37.0,40.0,22.0,9.0,0.0,0.0,36.0,460.0,172.0,70.0,1.0,7.0,56.0,5.0,2.0,0.0,0.0,4.0,0.0,0.0,51.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,10.0,7.0,1.0,3.0,3.0,1.0,2037.0,15.0,143.0,1648.0,245.0,0.0,0.0,0.0,15.0,0.0,0.0,1617.0,679.0,2018-10-19,2018,10
255,2018-10-20T00:00:00.000-0400,25.0,0.0,0.0,0.0,21.0,34.0,0.0,1.0,0.0,0.0,12.0,452.0,178.0,27.0,0.0,4.0,21.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,2.0,0.0,3.0,2.0,0.0,471.0,0.0,37.0,421.0,12.0,0.0,0.0,0.0,89.0,0.0,0.0,331.0,178.0,2018-10-20,2018,10
256,2018-10-21T00:00:00.000-0400,52.0,0.0,0.0,0.0,30.0,102.0,0.0,3.0,0.0,0.0,17.0,445.0,174.0,31.0,0.0,4.0,25.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,18.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,3.0,0.0,3.0,1.0,1.0,1371.0,0.0,22.0,1230.0,117.0,0.0,0.0,0.0,216.0,0.0,0.0,1014.0,522.0,2018-10-21,2018,10
257,2018-10-22T00:00:00.000-0400,34.0,0.0,0.0,0.0,24.0,37.0,66.0,14.0,0.0,0.0,40.0,461.0,180.0,72.0,2.0,8.0,56.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0,9.0,1.0,4.0,6.0,0.0,2697.0,4.0,309.0,2015.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,556.0,2018-10-22,2018,10
258,2018-10-23T00:00:00.000-0400,28.0,0.0,0.0,0.0,25.0,34.0,8.0,5.0,0.0,0.0,40.0,465.0,181.0,60.0,0.0,3.0,51.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,48.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,8.0,8.0,1.0,2.0,5.0,1.0,1433.0,0.0,42.0,1246.0,141.0,2.0,0.0,0.0,87.0,0.0,0.0,1159.0,489.0,2018-10-23,2018,10
259,2018-10-24T00:00:00.000-0400,47.0,0.0,0.0,0.0,48.0,46.0,0.0,11.0,0.0,0.0,38.0,467.0,172.0,54.0,2.0,2.0,49.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,44.0,14.0,1.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,6.0,8.0,0.0,2.0,2.0,0.0,1966.0,80.0,90.0,1793.0,81.0,0.0,0.0,0.0,82.0,0.0,0.0,1630.0,661.0,2018-10-24,2018,10
260,2018-10-25T00:00:00.000-0400,39.0,0.0,0.0,0.0,27.0,52.0,0.0,11.0,0.0,0.0,32.0,468.0,169.0,68.0,4.0,4.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,8.0,7.0,0.0,3.0,1.0,0.0,2001.0,141.0,84.0,1857.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1715.0,587.0,2018-10-25,2018,10
261,2018-10-26T00:00:00.000-0400,43.0,0.0,0.0,0.0,34.0,35.0,77.0,10.0,0.0,0.0,30.0,478.0,173.0,48.0,0.0,9.0,35.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,24.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,3.0,2.0,2.0,1.0,0.0,1820.0,0.0,433.0,1236.0,150.0,0.0,0.0,0.0,415.0,0.0,0.0,821.0,433.0,2018-10-26,2018,10
262,2018-10-27T00:00:00.000-0400,75.0,0.0,0.0,0.0,74.0,75.0,0.0,1.0,0.0,0.0,6.0,467.0,167.0,9.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,617.0,0.0,39.0,430.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,225.0,2018-10-27,2018,10
263,2018-10-28T00:00:00.000-0400,54.0,0.0,0.0,0.0,67.0,34.0,39.0,2.0,0.0,0.0,17.0,464.0,163.0,23.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,771.0,0.0,0.0,752.0,19.0,0.0,0.0,0.0,161.0,0.0,0.0,590.0,274.0,2018-10-28,2018,10
264,2018-10-29T00:00:00.000-0400,26.0,82.0,0.0,0.0,22.0,0.0,0.0,8.0,0.0,0.0,28.0,469.0,155.0,56.0,4.0,15.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,1.0,1612.0,50.0,655.0,957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.0,418.0,2018-10-29,2018,10
265,2018-10-30T00:00:00.000-0400,43.0,0.0,0.0,0.0,42.0,48.0,0.0,7.0,0.0,0.0,26.0,472.0,143.0,55.0,0.0,7.0,43.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,38.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,15.0,3.0,0.0,5.0,1.0,2.0,1780.0,0.0,273.0,1437.0,11.0,57.0,0.0,0.0,72.0,0.0,0.0,1365.0,779.0,2018-10-30,2018,10
266,2018-10-31T00:00:00.000-0400,41.0,0.0,0.0,0.0,41.0,40.0,0.0,13.0,0.0,0.0,45.0,481.0,149.0,79.0,1.0,6.0,71.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,61.0,22.0,1.0,0.0,0.0,5.0,0.0,0.0,22.0,0.0,0.0,0.0,15.0,7.0,0.0,4.0,2.0,0.0,2359.0,83.0,161.0,2154.0,43.0,0.0,0.0,0.0,118.0,0.0,0.0,1952.0,913.0,2018-10-31,2018,10
267,2018-11-01T00:00:00.000-0400,39.0,0.0,0.0,0.0,38.0,37.0,47.0,7.0,0.0,0.0,31.0,486.0,148.0,42.0,2.0,3.0,36.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,31.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,10.0,2.0,1.0,3.0,1.0,1.0,1358.0,10.0,93.0,1213.0,50.0,0.0,0.0,0.0,73.0,0.0,0.0,1130.0,509.0,2018-11-01,2018,11
268,2018-11-02T00:00:00.000-0400,51.0,0.0,0.0,0.0,39.0,56.0,0.0,1.0,0.0,0.0,24.0,471.0,143.0,48.0,3.0,3.0,34.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,28.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,10.0,0.0,2.0,5.0,0.0,1935.0,15.0,160.0,1462.0,311.0,0.0,0.0,0.0,193.0,0.0,0.0,1253.0,719.0,2018-11-02,2018,11
269,2018-11-03T00:00:00.000-0400,90.0,0.0,0.0,0.0,27.0,112.0,0.0,5.0,0.0,0.0,11.0,471.0,147.0,23.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,18.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1041.0,2.0,0.0,1041.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,930.0,363.0,2018-11-03,2018,11
270,2018-11-04T00:00:00.000-0400,68.0,0.0,0.0,0.0,91.0,45.0,0.0,3.0,0.0,0.0,14.0,471.0,145.0,17.0,3.0,0.0,17.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,698.0,43.0,0.0,698.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,346.0,273.0,2018-11-04,2018,11
271,2018-11-05T00:00:00.000-0500,36.0,0.0,0.0,0.0,34.0,38.0,0.0,18.0,0.0,0.0,39.0,482.0,149.0,56.0,0.0,0.0,53.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,51.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,2.0,0.0,1388.0,0.0,0.0,1367.0,21.0,0.0,0.0,0.0,86.0,0.0,0.0,1280.0,470.0,2018-11-05,2018,11
272,2018-11-06T00:00:00.000-0500,50.0,0.0,0.0,0.0,53.0,44.0,63.0,11.0,0.0,0.0,30.0,487.0,150.0,61.0,2.0,6.0,49.0,3.0,3.0,0.0,0.0,9.0,0.0,0.0,38.0,14.0,1.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,6.0,1.0,2.0,2.0,3.0,2097.0,11.0,250.0,1405.0,152.0,290.0,0.0,0.0,89.0,0.0,0.0,1304.0,707.0,2018-11-06,2018,11
273,2018-11-07T00:00:00.000-0500,37.0,0.0,0.0,0.0,25.0,54.0,0.0,6.0,0.0,0.0,59.0,488.0,158.0,80.0,2.0,3.0,75.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,66.0,26.0,2.0,0.0,0.0,5.0,0.0,0.0,26.0,0.0,0.0,0.0,15.0,11.0,0.0,3.0,1.0,1.0,2944.0,121.0,116.0,2795.0,31.0,0.0,0.0,0.0,219.0,0.0,0.0,2454.0,971.0,2018-11-07,2018,11
274,2018-11-08T00:00:00.000-0500,22.0,0.0,0.0,0.0,22.0,24.0,0.0,7.0,0.0,0.0,33.0,489.0,160.0,53.0,0.0,2.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,49.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,15.0,3.0,0.0,2.0,0.0,2.0,1028.0,0.0,111.0,915.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,915.0,405.0,2018-11-08,2018,11
275,2018-11-09T00:00:00.000-0500,43.0,0.0,0.0,0.0,48.0,30.0,0.0,7.0,0.0,0.0,33.0,491.0,173.0,51.0,3.0,9.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,12.0,5.0,0.0,7.0,2.0,0.0,1783.0,26.0,395.0,1280.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.0,741.0,2018-11-09,2018,11
276,2018-11-10T00:00:00.000-0500,99.0,0.0,0.0,0.0,67.0,131.0,0.0,2.0,0.0,0.0,7.0,465.0,174.0,13.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,693.0,0.0,67.0,399.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,199.0,2018-11-10,2018,11
277,2018-11-11T00:00:00.000-0500,54.0,0.0,0.0,0.0,16.0,156.0,0.0,17.0,0.0,0.0,23.0,448.0,177.0,54.0,0.0,1.0,46.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,38.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,3.0,0.0,2784.0,0.0,30.0,2426.0,327.0,0.0,0.0,0.0,81.0,0.0,0.0,2345.0,603.0,2018-11-11,2018,11
278,2018-11-12T00:00:00.000-0500,26.0,0.0,0.0,0.0,27.0,24.0,0.0,16.0,0.0,0.0,44.0,469.0,182.0,67.0,0.0,1.0,61.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,15.0,4.0,0.0,1.0,2.0,0.0,1510.0,0.0,57.0,1389.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.0,505.0,2018-11-12,2018,11
279,2018-11-13T00:00:00.000-0500,31.0,0.0,0.0,0.0,22.0,42.0,27.0,15.0,0.0,0.0,36.0,474.0,186.0,58.0,2.0,2.0,50.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,46.0,14.0,2.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,6.0,1.0,2.0,5.0,0.0,1514.0,17.0,46.0,1321.0,146.0,0.0,0.0,0.0,101.0,0.0,0.0,1202.0,443.0,2018-11-13,2018,11
280,2018-11-14T00:00:00.000-0500,43.0,0.0,0.0,0.0,33.0,53.0,124.0,13.0,0.0,0.0,48.0,480.0,175.0,73.0,2.0,4.0,63.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,57.0,22.0,2.0,0.0,0.0,2.0,0.0,0.0,22.0,0.0,0.0,0.0,15.0,6.0,1.0,4.0,3.0,2.0,2924.0,24.0,139.0,2648.0,120.0,15.0,0.0,0.0,204.0,0.0,0.0,2419.0,952.0,2018-11-14,2018,11
281,2018-11-15T00:00:00.000-0500,34.0,0.0,0.0,0.0,34.0,36.0,0.0,23.0,0.0,0.0,41.0,485.0,180.0,76.0,7.0,3.0,70.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,58.0,19.0,3.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,18.0,1.0,0.0,3.0,1.0,1.0,1854.0,288.0,74.0,1771.0,6.0,1.0,0.0,0.0,37.0,0.0,0.0,1445.0,655.0,2018-11-15,2018,11
282,2018-11-16T00:00:00.000-0500,34.0,0.0,0.0,0.0,32.0,37.0,0.0,16.0,0.0,0.0,23.0,474.0,175.0,47.0,0.0,7.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,4.0,0.0,4.0,1.0,0.0,1163.0,0.0,217.0,813.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,813.0,347.0,2018-11-16,2018,11
