,time,num_meetings,num_calls,average_meeting_minutes,num_30day_active_users,total_meeting_minutes,total_call_minutes
32,2018-02-16,-0.09199374303292165,-0.3406603265292385,-0.3650886286102502,-0.3897113559670678,-5.05151500084812,-20.286972347831217
33,2018-02-17,-0.03621307640240447,-0.15126154604107844,-0.39850187477147914,-0.39948515926306194,-2.127227049186118,-9.633816479304468
34,2018-02-18,-0.047590858711604594,-0.1988513966971598,-0.4582277962456394,-0.4143662220643377,-3.2062278304837584,-12.940783924218294
35,2018-02-20,-0.0940589046556083,-0.33199870932337716,-0.345564508476152,-0.44385696254786405,-5.7728907346828935,-20.742218038939676
36,2018-02-21,-0.08859280940692114,-0.30942334162943363,-0.3688534549372173,-0.4585183208999155,-5.7803624516495,-19.18501539063288
37,2018-02-22,-0.08252151789688834,-0.28709736533959845,-0.36416247459998563,-0.48385749071710255,-5.320597348630901,-16.534654783210204
38,2018-02-23,-0.06310145486908351,-0.22289292618008344,-0.3767071899830841,-0.5102037686030602,-4.380409501830808,-14.302911798029427
39,2018-02-24,-0.019616127552995168,-0.08294815264954805,-0.4033638403890384,-0.5148627701351504,-1.5854524134605195,-5.841979944551853
40,2018-02-25,-0.027824249904739983,-0.11271913859902025,-0.4542724522948229,-0.5260063685945316,-2.562029228887341,-8.065077404962109
41,2018-02-26,-0.059750656842330864,-0.20646700659771547,-0.38622838690811634,-0.549633756264827,-4.483098117284894,-13.557277436676031
42,2018-02-27,-0.061455463172477715,-0.19494242603974324,-0.3364964282402248,-0.5480188260107225,-4.9191294939429655,-13.324777777910597
43,2018-02-28,-0.05689833923209572,-0.1755119410364832,-0.3526136413545822,-0.5590354030658867,-4.911826237512779,-11.965834321573858
44,2018-03-01,-0.05207470623957766,-0.15708431709541112,-0.3426066568568885,-0.5832431987167301,-4.475617614780995,-9.900265070383867
45,2018-03-02,-0.03804975764930743,-0.11396468304441978,-0.34919707989166754,-0.6086945627138056,-3.5990415850561988,-8.218114551866247
46,2018-03-03,-0.007963349500334643,-0.029195154735728163,-0.3695644586681482,-0.6079602382342454,-0.9959854702574251,-2.3772531470647342
47,2018-03-04,-0.013957354771523864,-0.046268676293073095,-0.4133284665979264,-0.6153990098306499,-1.9342606305015495,-3.9178863966187873
48,2018-03-05,-0.03530158811482719,-0.09532689099695515,-0.3461044179756168,-0.6381073960370818,-3.7629899729196903,-7.520149610676403
49,2018-03-06,-0.03612939831771272,-0.08540903926548832,-0.29693127519282425,-0.6309156291178651,-4.209212740042048,-7.313062380649216
50,2018-03-07,-0.03287041135760552,-0.071607161129641,-0.310387753519321,-0.6392234777969503,-4.247639007192039,-6.408694597576363
51,2018-03-08,-0.029470835413828153,-0.05849787484818566,-0.3001782938725116,-0.6635200369406812,-3.8915489533156675,-5.119508719964321
52,2018-03-09,-0.02080221935866976,-0.03678331815378518,-0.3063336533697229,-0.6895690508442354,-3.129944871444026,-4.109145771374961
53,2018-03-10,-0.003864440440475643,-0.006410366931965293,-0.32613555401566446,-0.6851929950848623,-0.7353453967133379,-0.9388614898808908
54,2018-03-11,-0.0071922550936687046,-0.008946590876039969,-0.36848512421036955,-0.6909223754882916,-1.573326341856552,-1.7760117292556654
55,2018-03-12,-0.017315999992521324,-0.010487823099901226,-0.3076289899741369,-0.7149340379000724,-3.0715248927515653,-3.398385777643876
56,2018-03-13,-0.01646324713863459,0.001530466901249996,-0.26420719002108783,-0.7045955935159954,-3.337667330244347,-3.062811962521671
57,2018-03-14,-0.013559376821158617,0.014153143568706545,-0.2796878996687573,-0.7128116662789739,-3.254854026941518,-2.402273698865999
58,2018-03-15,-0.010531277418416399,0.02697237224874908,-0.2733265759803631,-0.7399772900881633,-2.8782754143244373,-1.6308898839453718
59,2018-03-16,-0.006089980786972423,0.03270523281204846,-0.2823648294310956,-0.769541561848792,-2.2469482935834684,-0.996478778246375
60,2018-03-17,-0.0011307633284162442,0.014302074936799141,-0.30411916446902776,-0.7645497678435714,-0.656735249670437,-0.17555479370054797
61,2018-03-19,0.00162159481806177,0.08329131475770035,-0.2930901225653241,-0.8001309186377633,-2.091097534489454,0.716644115862344
62,2018-03-20,0.005229778363816713,0.10239609260585018,-0.2554477391316681,-0.7897922356527236,-2.18074279014854,1.5019573247112157
63,2018-03-21,0.008752197109695974,0.11822633478849882,-0.2722208812423789,-0.8010236680697289,-2.043326872872968,2.2147897167435446
64,2018-03-22,0.012250903395039075,0.13437646852364032,-0.26829489796860734,-0.8340808486954817,-1.7350072977659776,2.7280966403891953
65,2018-03-23,0.013149051347950526,0.1268416015633775,-0.27822177957906163,-0.8700497491746936,-1.3039199427252448,3.199988776194666
66,2018-03-24,0.006634499245112412,0.06135843790331856,-0.29946838784880714,-0.8671472200777635,-0.4520184764336289,1.830526990008886
67,2018-03-25,0.011297822514478438,0.09972417295455191,-0.33955376080808564,-0.8781298377877793,-0.6272866037890518,3.1670514803714984
68,2018-03-26,0.026004359517965685,0.2034822482776719,-0.2901114568698251,-0.9132095455618762,-0.8769389672866411,6.2064912351741945
69,2018-03-27,0.03226315359194225,0.22800363833310291,-0.255168574515887,-0.9046956216061821,-0.7510126840448271,7.409039300364947
70,2018-03-28,0.036131700810803864,0.24434748992095076,-0.23219300576883303,-0.9203626978857771,0.6684588298559133,12.597885281620876
71,2018-03-29,0.03963082958339922,0.26010895867161227,-0.1901585211524305,-0.9602727521503293,2.004277413089223,16.49467613516364
72,2018-03-30,0.03631511618640338,0.2346366909727927,-0.15560381116815997,-1.0030970101531314,2.89818280314285,19.843914149560177
73,2018-04-01,0.025300263302742484,0.16962452804890976,-0.08588635087999262,-1.0163114923465573,3.5230223943419343,19.833814661910758
74,2018-04-02,0.05150125063662143,0.3194880688530888,-0.028934507876434836,-1.0566693731642693,7.102795170486274,37.817344366631346
75,2018-04-03,0.05929883719360524,0.34277927127724084,0.014999484811136554,-1.0479756110240748,9.30592244033723,44.65467963778899
76,2018-04-04,0.062265025037605684,0.35281206037318347,0.05954899923452735,-1.0653954432821038,10.935793689347689,48.02084365201453
77,2018-04-05,0.06451039576510362,0.3615614541433582,0.1026323379796296,-1.1087917830152123,11.652181826094601,47.637865045139
78,2018-04-06,0.05573561560190839,0.3118908668672678,0.15204693880562845,-1.1544282292050052,11.052452524232644,47.04671387267914
79,2018-04-07,0.023290691796836592,0.13542328140976143,0.21254300162467768,-1.1507901923384687,5.181485800022923,21.708500925390386
80,2018-04-08,0.033336333429663086,0.19849717668949157,0.29558818924425895,-1.1627573342756008,8.605986981774565,33.88216567452712
81,2018-04-09,0.07014236861462246,0.3906000749241622,0.3077423786593801,-1.2025007585999736,15.550197539557887,64.40161788348698
82,2018-04-10,0.07870852143398428,0.40975803385600823,0.32174278341711976,-1.187226460679364,18.50658671373874,71.13112713372594
83,2018-04-11,0.08021147274720501,0.41175899643162994,0.3897561785066506,-1.1995686971828503,20.08047966312994,71.60255207389984
84,2018-04-12,0.08083052820306165,0.4129260317615473,0.4367131071439336,-1.239283645371013,19.938113350354282,66.23809892044514
85,2018-04-13,0.06642052094306605,0.3396384713203668,0.5046405544928119,-1.280332381341065,17.635945169000212,61.39648096957663
86,2018-04-14,0.020432077651294237,0.10651943312687778,0.5961851577576802,-1.2664613737174715,6.81809913420557,18.55794637326983
87,2018-04-15,0.03287433875101682,0.18228876428276655,0.7308984224489862,-1.2687552827748239,11.798775468041162,35.642753490158135
88,2018-04-16,0.14846259298185802,0.7363558359600516,1.0651183989540571,-1.3005207807226304,23.437005766538167,84.46450206128529
89,2018-04-17,0.237603869122602,1.0822873638122952,1.353817351468085,-1.2715851286627906,28.81795755765726,97.6629416416309
90,2018-04-18,0.3063823992795291,1.3737394585342375,1.8425061992236786,-1.272192189109169,31.91686445306389,101.02724003584392
91,2018-04-19,0.3682205483883136,1.6481727349165878,2.249834576767974,-1.3021312120449289,31.974869003071202,94.5548197654078
92,2018-04-20,0.33724162029034527,1.5128040308991972,2.7586168157601274,-1.333196858298514,28.03359177010656,88.77559316575547
93,2018-04-21,0.07117707001210774,0.3083566082993881,3.396052471187553,-1.3045260818299693,8.251345403092627,15.58591076974036
94,2018-04-22,0.17156501301561117,0.8565531831496802,4.278672797614109,-1.2935263687888738,17.33629035120447,48.01174978007325
95,2018-04-23,0.5695917624077258,2.6680969007060553,4.2599580092426415,-1.3147489812861253,36.4479390494997,130.39902067377108
96,2018-04-24,0.6988169475005894,3.0435756337239277,4.293661441028153,-1.2707271893161751,43.431995078963254,148.26710709138777
97,2018-04-25,0.7538179688205695,3.2614589617878487,4.925143917452886,-1.2593824587042168,46.35046738739984,150.0706016320403
98,2018-04-26,0.7986328659195202,3.4693441827310108,5.293700114250804,-1.28058445471471,44.44742372289103,137.1964584032502
99,2018-04-27,0.6507329056689355,2.8303597560247824,5.849747537177285,-1.3039851111643483,36.660427228497866,126.48120529085007
100,2018-04-28,0.069872433685253,0.22779847362712025,6.602659817028722,-1.2641101679625142,5.677894077267413,17.123102637693734
101,2018-04-29,0.2504228830466078,1.2034666480941567,7.732975303267775,-1.2446616334485594,18.371237851360366,64.75810338183766
102,2018-04-30,0.9402280579164592,4.30250043890721,7.2083169814673065,-1.2613786552892616,44.96559535745243,181.16583066040195
103,2018-05-01,1.1171799317407178,4.726100051664647,6.8245765542263195,-1.2094218201964835,53.574871840994675,203.44913982945388
104,2018-05-02,1.1640950847594402,4.876986260189571,7.4326694666445805,-1.194283878579044,56.3552851654361,202.73041702304934
105,2018-05-03,1.266395572530584,5.2551621802720305,7.59979246813224,-0.47969404943653804,53.4287902941852,184.66499462776468
106,2018-05-04,1.0372295125297482,4.208308731950062,8.050312042625979,0.24708905926603558,42.34470143234031,168.87068960683285
107,2018-05-05,0.041755194831894396,-0.1938219186865417,8.783270354301296,0.9378302552967007,-1.0205909163890377,16.322788927762208
108,2018-05-06,0.35469015716787283,1.4004538067198005,10.050829220153608,1.6000178247628032,16.473324680237596,79.56585567922248
109,2018-05-07,1.5840322298787721,6.660364882885439,8.940870431223471,2.3069364963742798,53.50107105878398,237.4711554590202
110,2018-05-08,1.9126445352239407,7.363327720119993,8.098862527571022,2.8491505361534872,65.58264676784098,264.9364689795857
111,2018-05-09,2.0070727916786493,7.593700105788871,8.687723517488706,3.4482830298677727,69.65827440507753,260.17951051937496
112,2018-05-10,2.071539605673272,7.798313356169228,8.70470123953459,4.169269629243612,64.68162690371423,227.135999853609
113,2018-05-11,1.587918961181012,5.730459734876735,9.153277869641608,4.933156378702661,49.02784046098165,198.0976288084466
114,2018-05-12,-0.08646774291894592,-1.4137487597395229,10.023524529556918,5.404134942181906,-9.23314383903662,-12.0402169693984
115,2018-05-13,0.3890115906957176,0.9742808571307321,11.638807901465674,5.960772976006959,14.74720836265073,66.81109159465686
116,2018-05-14,2.232820893952049,8.71095352615529,10.204262774688521,6.739716428099377,64.01218835257069,267.65111860133936
117,2018-05-15,2.657505413404646,9.533430650114369,9.211345238263025,7.078893697284576,80.1635084157605,297.0073213928213
118,2018-05-16,2.7327937330884366,9.70394537651535,10.128424390028853,7.650362212055578,85.98830723665074,285.56387906072166
119,2018-05-17,2.7721810259865873,9.890150339257564,10.374970453300994,8.510619202003385,80.4409924598661,239.54489506925762
120,2018-05-18,2.0528083015367584,6.9969200042226,11.22265500711739,9.438116071490603,61.73766246712239,200.5037234695951
121,2018-05-19,-0.2755123852489913,-2.6543308761091686,12.640876581414165,9.805805754004583,-9.892216114490688,-62.76167773210989
122,2018-05-20,0.39384122476153816,0.7990803142467641,15.011286279077197,15.184917733153728,22.0701314717204,37.31739014322644
123,2018-05-21,2.889606609532774,11.316153671444729,13.642503832334526,21.21441121361419,84.99590644210213,287.75927557402997
124,2018-05-22,3.453543584299871,12.587522099476802,12.857780537342219,25.82090523757246,106.52604959471829,326.5686908593837
125,2018-05-23,3.5578240037477094,13.045461651823878,14.416781725326864,31.130719919999358,115.25168957090537,316.7051131547091
126,2018-05-24,3.6242167922032493,13.569251608180817,15.147569065747197,37.667371898296444,110.08598133098596,266.4567417268907
127,2018-05-25,2.723894394121497,10.20504586688858,16.57739239456824,44.64027347492055,89.04636734795454,226.38806656451627
128,2018-05-26,-0.20228133480597582,-1.6115448265926,18.643874197650415,48.965574827345485,4.486023436551281,-81.06920622385326
129,2018-05-27,0.7166956273438354,3.2246854506029137,21.77781744578804,54.069586380193606,44.56334043873417,48.85522828035746
130,2018-05-28,3.9181110485584565,16.80368196692258,20.384587297214072,61.129769207529726,120.95327899462103,356.9196721435877
131,2018-05-29,4.671147591259978,18.75820778622038,19.615247786424487,64.16889463905683,147.31948129584373,412.3362313145396
132,2018-05-30,4.848618620591226,19.679946500650466,21.519825891810665,69.19226992700322,158.04911874671893,410.08800676727105
133,2018-05-31,4.978813678306394,20.65026446420373,22.33729360482519,76.66051600329135,152.01545128179126,360.3026120473379
134,2018-06-01,3.9252912495174974,16.848518679709116,23.85616065410233,84.57325236468809,127.04839331456313,322.36599865981475
135,2018-06-02,0.41848297666954526,2.8182356155815533,25.99132244156239,87.36454062406156,27.64590546691143,-27.80406475105458
136,2018-06-03,1.5925182940568356,8.902946502314032,29.2350458951757,91.65832797562564,73.63689164986978,131.66432729848634
137,2018-06-04,5.492239704912755,25.32165475254255,27.104801782814814,99.18993801658303,161.04035281254468,495.2213076591648
138,2018-06-05,6.413572273938871,27.649839684129677,25.597552546153114,100.10662975361709,189.59155245055933,563.2926821165947
139,2018-06-06,6.629635552429585,28.64174027512689,27.074072737797806,104.32031073198605,199.5302234602335,562.9467084937379
140,2018-06-07,6.737244828728723,29.454246416232355,26.4751287985817,112.25460155220246,189.61318216514618,506.2582639858496
141,2018-06-08,5.446389789043704,24.58795455811468,26.585997371203558,120.72257099739153,157.74064839279384,461.61152796624486
142,2018-06-09,1.3234922985910207,7.8568749291486135,27.273566621432018,121.69593659411372,40.80430091583996,58.64059230360559
143,2018-06-10,2.6321138984339907,14.397835739173747,29.010674121357802,125.01180461589813,89.84114303871203,236.53337044912098
144,2018-06-14,8.046720632933056,34.719440643441786,21.320617764462614,144.23969474918962,205.6250343292879,625.7997565000832
145,2018-06-15,6.484678558341154,28.418543717446497,20.9732670774224,153.7303176024957,166.0489975336314,562.9826590313064
146,2018-06-16,1.7603525652273315,8.831318895662397,21.28310578732837,153.4535740815616,31.440445161221284,96.6691266794764
147,2018-06-17,3.0884370971932036,15.294244424873327,22.700781152817267,156.43938608866097,83.35648367721642,283.5930176248573
148,2018-06-18,7.8120108830995205,34.670094925747414,19.133784122755632,165.53606255919357,187.35655824708914,726.4599622439007
149,2018-06-19,8.689183083886471,35.8477783169132,16.459741084191133,163.12364400048335,216.37849116017517,789.0601958133794
150,2018-06-20,8.655413531914114,35.27651440129354,16.7118810582432,166.8980527734859,222.16057151559878,763.4137236238219
151,2018-06-21,8.520438374029446,34.62909430555735,15.980484399999705,177.1676573102151,203.77193455177087,666.2908481527909
152,2018-06-22,6.651748907157415,26.945509885709182,16.089503196626183,188.3204702401722,158.79313406644982,584.7387363080778
153,2018-06-23,1.30721171432378,4.668473873701053,16.91981980139763,187.34262042987223,9.182737499830335,56.490907261872074
154,2018-06-24,2.653348468884714,11.331393086711278,18.87675945074337,190.4297826284555,66.95546848874338,255.76193672410548
155,2018-06-25,7.74274704869873,32.326866224936516,16.26390302481611,200.950798085366,182.64146823839144,739.4095789071882
156,2018-06-26,8.606990069290811,33.32830698366867,14.547243200321402,197.36874943855793,215.78595632262892,802.8473954931108
157,2018-06-27,8.442624121007581,32.262582156505566,15.597982639032791,196.56865060264005,223.6008972891071,769.2985877552292
158,2018-06-28,8.188068678923264,31.254542201027327,15.75405160981999,203.15015130223793,205.25422479069067,659.1416233242156
159,2018-06-29,6.085240460317203,22.84060499491161,16.691845182148473,210.23573092897925,158.17364138817925,568.3990360684522
160,2018-06-30,0.2994007828370838,-0.8190440328315389,18.27856573254791,203.6185252658608,-3.0532881166902155,-8.69509591773097
161,2018-07-01,1.7318821283049166,6.52051033344937,20.868969909349627,201.48714467377027,63.29538639963701,212.19553395530124
162,2018-07-02,7.134585930288524,28.80149352338966,19.16121232195034,206.98448252079365,192.8051361772044,742.633205786473
163,2018-07-03,8.041352910561368,30.08346284172667,18.211871266795416,197.8225335079421,231.9881856266198,815.5078340261063
164,2018-07-04,7.921733739602209,29.55662961546381,19.73598082668356,196.27880340975247,243.58731063740206,785.1275423312686
165,2018-07-05,7.721830110581291,29.132838438193932,20.32842084608075,202.05830106883596,226.5960461954042,672.3999309769883
166,2018-07-06,5.58867575990646,21.06752009052359,21.53048212172674,208.23897185775255,178.2230182862639,581.2033809938061
167,2018-07-07,-0.4088527340272988,-2.768376768046329,23.21092079745184,200.50500706692657,5.750948440616078,-35.66627952189032
168,2018-07-08,1.201112845973418,5.480932874981861,25.691495669227788,197.23900519334535,80.10847575207849,210.43332552398854
169,2018-07-09,6.991315345592074,29.165163732900147,24.08434042340232,201.63979145545522,222.3678643828534,789.8074801037798
170,2018-07-10,8.053347284527662,31.074207291887486,23.057312903239687,191.2416008565905,266.12435079104324,874.0658646829419
171,2018-07-11,8.036260858554533,31.057337678495966,24.190687700462874,188.55628725030002,279.4781900560777,846.0909402255094
172,2018-07-12,7.932602981746809,31.080631174749204,24.3578340801217,193.31398403405706,261.397159788281,728.5255455528455
173,2018-07-13,5.793779024916167,23.124502050705626,24.98603022806519,198.55571024646082,208.93500919894112,633.2484894966226
174,2018-07-14,-0.40805503333500465,-1.2207519809487526,26.931737018633957,189.85932908328812,22.142553188549325,-28.18729450095113
175,2018-07-15,1.3695846039062034,7.522475884810527,29.685179158148266,185.79901434841932,101.23414744602493,237.24935781117773
176,2018-07-18,8.724315821606723,34.03340577615722,28.787174297125073,175.6820761583984,309.5161131205073,914.3277765338455
177,2018-07-19,8.647080346856912,33.901946397461245,29.065172029346897,180.38372513742664,287.13359752701996,785.0402657694485
178,2018-07-20,6.421718713514741,25.44816651393539,29.87172047136791,185.75887488512078,227.59635622153198,679.230747862142
179,2018-07-21,-0.0741792332023931,-0.0011518058077943083,31.149965219742874,177.25311388938997,23.802576324256066,-31.36918488612096
180,2018-07-26,9.19842533209233,34.142254560250045,29.030490129645663,171.4811845666838,291.00662947536847,817.8952894848645
181,2018-07-27,6.795565648294136,24.9700005718825,29.250329273359103,178.0395697236543,224.4424660789733,703.0443321060056
182,2018-08-05,1.2546788284145383,4.363651471632844,31.186963554721522,171.46955493028304,69.65936026658301,262.86962853669036
183,2018-08-06,8.11536331570527,30.8614523744434,28.13020185929298,178.3442219157128,249.6757730878029,1011.2485316332097
184,2018-08-07,9.292787508061677,32.648580855430204,26.01515308147718,170.13544590060474,300.57010554198644,1119.9565763055027
185,2018-08-08,9.167794588387004,32.28697120349774,27.4367007090039,170.1560572145929,312.1450550425152,1084.6196587650056
186,2018-08-09,8.932727821068346,32.02850656791148,27.618641403213605,178.10075940893586,283.4941824024167,935.3463070453914
187,2018-08-11,-1.2204619522487168,-4.842514149328584,30.975761387243637,181.0762232502098,-33.42372306071902,-23.15515586070561
188,2018-08-13,8.016397586464626,33.00726070051066,31.858214700115568,187.93719298877627,261.09134339332917,1111.5607251811298
189,2018-08-14,9.330362159604451,35.51516743316784,30.052456137758803,180.30027459807545,318.59617889463397,1227.4052196422963
190,2018-08-15,9.301420293679618,35.809200774042964,32.06384027380394,180.9919095137614,334.56828079179843,1190.268999323267
191,2018-08-16,9.169418596644837,36.195168734048714,32.600663585143515,189.72416980249,308.0790349848611,1032.1392743893364
192,2018-08-17,6.522283533785825,27.33631132242272,34.16057517994807,199.70457109938545,235.37828620136455,904.5768997363857
193,2018-08-18,-1.137529616146568,-0.534515911279792,36.61019088917398,195.3336659299953,-18.91516466926205,18.75379237453693
194,2018-08-19,1.0983509848522508,10.202016956183686,40.60179285749822,196.0619629404449,90.87250132495741,377.0537116794009
195,2018-08-20,8.742081205670896,39.437273037759326,37.3951025252995,205.34570521273142,299.2165567405292,1208.8396894866764
196,2018-08-21,10.24684979093221,42.43569078344411,35.1460335041516,199.26445061830856,363.3936462945929,1328.0305721385473
197,2018-08-22,10.354151486551025,43.086854643140235,36.96627798853491,201.8060987883297,383.8176583140546,1286.5713664647767
198,2018-08-23,10.350606706837011,43.759307300480586,37.0737046097231,212.73831892589112,359.65888847170226,1118.5830261030503
199,2018-08-24,7.728842924772396,34.84958004509673,38.21432176747509,224.62764958973912,287.33352335776055,983.8304872077124
200,2018-08-25,-0.10509340237939048,6.317716543980367,40.25714368119598,221.92250941092828,24.713398962935774,53.6521416754162
201,2018-08-26,2.3280610233790315,17.41197818866397,43.92941055773683,224.56404099745703,143.59565079602373,432.58217339066556
202,2018-08-27,10.362019530204801,47.4503719996335,39.7409957330583,236.07751593323889,365.5308002672515,1310.2538162755916
203,2018-08-28,12.008769282281488,50.4473446093432,36.59973798097155,231.90758186395607,436.28211226131526,1441.28084125226
204,2018-08-29,12.19064620576365,50.97115530761894,37.9021377085793,236.62839307783804,461.0512941497025,1405.773824760933
205,2018-08-30,12.242306505152467,51.46356352292124,37.38595604285202,249.96813264349134,438.9730122712749,1239.7712685916538
206,2018-08-31,9.562543052925124,42.063901205360125,38.05152887458774,264.2690826813745,366.2950027189319,1110.9521680925816
207,2018-09-01,1.4626273647130257,12.467712389941742,39.771662302175336,263.5516130659468,94.38433080938978,150.46372522402402
208,2018-09-02,3.994482089433717,23.559123263203265,43.34529656150999,268.22124461081694,221.12286402113924,564.5739821064681
209,2018-09-03,12.315243075300321,54.08820592127665,38.52462063321745,281.8502003902364,454.6025766507232,1501.4667444419792
210,2018-09-04,13.997620637771817,56.823241090769244,34.95720660772671,279.2310956857869,529.3754660087853,1656.9627247924673
211,2018-09-06,14.147221246034995,57.17413634854948,35.81553183197526,300.3787336985988,532.3869188108329,1486.0720888858514
212,2018-09-07,11.305908570689043,47.186747861228646,36.711380341092415,315.9479539402297,456.09809932727535,1372.114115022376
213,2018-09-08,2.8410956513797685,16.479864171881832,38.847639001894734,315.8206372330539,172.6956006226265,392.17580956521846
214,2018-09-09,5.379048124941012,27.569823514427682,43.06891201312428,320.8812210583606,302.1987240738383,842.8591368069826
215,2018-09-10,13.901865780742032,58.63401886673911,38.343171675271854,334.76997037108293,541.5367497499609,1835.416451647026
216,2018-09-11,15.544356316740936,61.18894091633919,35.03157495883843,331.65476905844537,615.6739168445409,2013.099558819957
217,2018-09-12,15.59561701641367,61.15832274643664,37.04299132273574,337.2922596710753,638.6873514519594,2007.9635536328099
218,2018-09-13,15.49121917175009,61.124855262814734,37.09285436013243,351.35891492752603,609.818995146227,1858.8205629241547
219,2018-09-14,12.446809994305994,50.70472006233387,38.62520843450014,365.79295121085386,525.2288495142843,1746.7850243098967
220,2018-09-15,3.588237911227901,19.052919968712484,41.4548114659939,363.8197098791498,225.64604211095354,731.280764166254
221,2018-09-16,6.116405817830609,30.311503383867752,46.45988421624888,366.8501368996492,352.6777901967017,1197.3903674627065
222,2018-09-17,14.838433946117576,62.07916805166316,41.81681611097944,378.64116261376324,592.7064086847654,2221.3092458160486
223,2018-09-18,16.451047499094386,64.6152562501852,38.59798771086914,372.78440714598605,661.3342992044644,2394.3144136800074
224,2018-09-19,16.42690596692492,64.51353957983704,40.95881823116278,375.6913614707876,676.7236282461222,2372.8848166472635
225,2018-09-20,16.251893856736135,64.42017096889586,41.100165420623036,387.076201820819,638.2499806458693,2197.5508087172275
226,2018-09-21,13.028879862397577,53.59455277327965,42.69096194144133,398.7370644127836,541.4045635793606,2054.0501000884906
227,2018-09-22,3.8402555498545965,21.11350094693321,45.52643602691831,393.56057466869953,223.30715923453135,972.3268193631991
228,2018-09-23,6.404287788100865,32.525388442450726,50.54020496717488,393.51453889807004,345.52274559409955,1421.1415277483804
229,2018-09-24,15.330374701729424,64.78574348844816,45.142367691503864,402.49633485667545,583.951981606883,2441.5349348241934
230,2018-09-25,16.953515776316117,67.21361342342142,41.14456219336106,393.5378513628178,646.3577567560003,2580.2645179516308
231,2018-09-26,16.909368689626774,66.95295582872369,42.978656975746055,393.71420507296506,654.7664473583309,2517.202267187764
232,2018-09-27,16.72344438313352,66.69785574775145,42.361745129339994,402.7779814789082,608.9198063494981,2295.5936651093807
233,2018-09-28,13.462759497929984,55.67319673409498,43.218367605091316,412.37975398557717,505.3019244248136,2110.066936273579
234,2018-09-29,4.120426414351502,22.703004969573943,45.353831452892095,405.0518480283382,176.437354282697,961.7390685437751
235,2018-09-30,6.789459756424758,34.202509613386326,49.784641690905175,403.29553643044454,299.44955919214107,1387.9833618583734
236,2018-10-01,15.961821550116232,66.8211702524288,43.17902263169752,411.1179302544282,542.6800961606251,2403.976432396008
237,2018-10-02,17.682275511991055,69.21118273639172,38.10833154927963,400.9538294310196,607.1427014091728,2517.5470010014565
238,2018-10-03,17.704224878583,68.87576011039357,39.2966239168325,400.4988233215847,617.7292406889302,2427.8275398721803
239,2018-10-04,17.583455223065304,68.54534279897221,37.98760751342392,409.4959572083919,574.1658306173459,2179.7907307593446
240,2018-10-05,14.323861555590986,57.30469961375919,38.36597723717745,419.39662065657586,472.8132402197115,1973.7148546247117
241,2018-10-06,4.854573701396038,23.833307605227088,40.245532510626724,412.3247698299453,142.295683324904,784.2612741819906
242,2018-10-07,7.6425101594926295,35.412977733053765,44.71783982915429,411.2599168688536,275.08263130253454,1216.7501486746298
243,2018-10-08,16.997487288775506,68.3332789003554,37.69527271935202,420.2638463422082,531.2305874400098,2255.9273471306237
244,2018-10-09,18.724618913585978,70.62739584676329,32.489070830570704,411.1207034396219,605.1555688774279,2373.25266281912
245,2018-10-10,18.714606253853006,70.16206009796599,34.090262220894495,412.0957719381161,624.5595508261655,2287.2246507364057
246,2018-10-11,18.549477485089714,69.69934831570166,33.23924404370259,422.8757942666311,589.109023008174,2044.2932167725196
247,2018-10-12,15.228990608987079,58.22346652697915,34.34706141575108,434.67136003895405,495.0307893781095,1848.496488029905
248,2018-10-13,5.723872725012735,24.34421521270025,37.199300028541955,429.162591325692,168.04114840607807,657.2743307226515
249,2018-10-14,8.45783699239143,35.89328716038654,42.92407129358007,429.77877888155297,311.8226611025545,1117.1005487481889
250,2018-10-15,17.72134354217321,68.94625800812155,36.638747181880824,440.61560341626216,580.35490774775,2194.6428174199314
251,2018-10-16,19.387323976169508,71.12864987814717,32.35588975069135,432.79394907864383,662.9360783251254,2337.5535468514663
252,2018-10-17,19.310801510448282,70.51144411683099,35.296768156091694,435.144643397457,689.0398033421588,2273.590851131497
253,2018-10-18,19.064604232440267,69.87451022328483,35.664776870532705,447.3025044853825,658.1347758204442,2048.9779218189683
254,2018-10-19,15.667551189429663,58.118288128392045,38.06780490288958,460.2500907946034,566.2241460284981,1869.7675429679682
255,2018-10-20,6.10999681964934,23.7669517741537,42.238948308329405,455.24450163227783,236.21646537287728,678.0559771602722
256,2018-10-21,8.704516071907397,35.152180983781285,49.324726119559045,456.1931128677194,382.4896546531641,1156.5826140523734
257,2018-10-22,17.7779816796055,68.17194601408536,43.63625059310906,467.2605702318257,653.6261870103206,2256.9326621811665
258,2018-10-23,19.29166715256415,70.0663810474498,39.88357346464736,458.945429050802,734.1543942832507,2404.7229610607264
259,2018-10-24,19.066996977553703,69.11544664998428,43.52212820740386,460.68981372514764,755.5592216574843,2337.5781463297026
260,2018-10-25,18.66953075335749,68.12237862929105,44.23008568011865,472.1260335042881,717.3743535113767,2102.2488171095765
261,2018-10-26,15.138887146486592,55.91012584954285,46.831674392373976,484.0604484459645,615.6590694517295,1907.684167148287
262,2018-10-27,5.486550837136142,20.92403425269902,51.034333684573134,477.3800849670269,270.8042276681515,681.6226378768565
263,2018-10-28,7.915186160244967,32.00288030246944,58.03654639056319,476.5231500902288,408.17627661191534,1144.131975216364
264,2018-10-29,16.78899631384504,64.87421457345506,51.382610027832634,485.7744873125236,671.249468408674,2232.824898220174
