time,metric_name,metric_value
2016-08-15 00:00:00-04:00,google.accounts:drive_used_quota_in_mb,45518065.0
2016-08-15 00:00:00-04:00,google.accounts:gmail_used_quota_in_mb,56254515.0
2016-08-15 00:00:00-04:00,google.accounts:num_1day_logins,8127.0
2016-08-15 00:00:00-04:00,google.accounts:num_30day_logins,23692.0
2016-08-15 00:00:00-04:00,google.accounts:num_7day_logins,15974.0
2016-08-15 00:00:00-04:00,google.accounts:num_authorized_apps,2797.0
2016-08-15 00:00:00-04:00,google.accounts:num_chrome_30day_active_users,0.0
2016-08-15 00:00:00-04:00,google.accounts:num_chrome_7day_active_users,0.0
2016-08-15 00:00:00-04:00,google.accounts:num_delegated_admins,30.0
2016-08-15 00:00:00-04:00,google.accounts:num_desktop_30day_active_users,0.0
2016-08-15 00:00:00-04:00,google.accounts:num_desktop_7day_active_users,0.0
2016-08-15 00:00:00-04:00,google.accounts:num_disabled_accounts,51335.0
2016-08-15 00:00:00-04:00,google.accounts:num_firefox_30day_active_users,0.0
2016-08-15 00:00:00-04:00,google.accounts:num_firefox_7day_active_users,0.0
2016-08-15 00:00:00-04:00,google.accounts:num_ie_30day_active_users,0.0
2016-08-15 00:00:00-04:00,google.accounts:num_ie_7day_active_users,0.0
2016-08-15 00:00:00-04:00,google.accounts:num_locked_users,1.0
2016-08-15 00:00:00-04:00,google.accounts:num_mobile_30day_active_users,0.0
2016-08-15 00:00:00-04:00,google.accounts:num_mobile_7day_active_users,0.0
2016-08-15 00:00:00-04:00,google.accounts:num_opera_30day_active_users,0.0
2016-08-15 00:00:00-04:00,google.accounts:num_opera_7day_active_users,0.0
2016-08-15 00:00:00-04:00,google.accounts:num_other_browsers_30day_active_users,0.0
2016-08-15 00:00:00-04:00,google.accounts:num_other_browsers_7day_active_users,0.0
2016-08-15 00:00:00-04:00,google.accounts:num_safari_30day_active_users,0.0
2016-08-15 00:00:00-04:00,google.accounts:num_safari_7day_active_users,0.0
2016-08-15 00:00:00-04:00,google.accounts:num_security_keys,1.0
2016-08-15 00:00:00-04:00,google.accounts:num_super_admins,13.0
2016-08-15 00:00:00-04:00,google.accounts:num_suspended_users,51334.0
2016-08-15 00:00:00-04:00,google.accounts:num_users,82389.0
2016-08-15 00:00:00-04:00,google.accounts:num_users_2sv_enforced,0.0
2016-08-15 00:00:00-04:00,google.accounts:num_users_2sv_enrolled,25.0
2016-08-15 00:00:00-04:00,google.accounts:num_users_2sv_enrolled_and_enforced,0.0
2016-08-15 00:00:00-04:00,google.accounts:num_users_2sv_not_enforced,82389.0
2016-08-15 00:00:00-04:00,google.accounts:num_users_2sv_not_enrolled,82364.0
2016-08-15 00:00:00-04:00,google.accounts:num_users_2sv_not_enrolled_and_not_enforced,82364.0
2016-08-15 00:00:00-04:00,google.accounts:num_users_2sv_not_enrolled_but_enforced,0.0
2016-08-15 00:00:00-04:00,google.accounts:num_users_less_secure_apps_access_allowed,1315.0
2016-08-15 00:00:00-04:00,google.accounts:num_users_less_secure_apps_access_denied,81074.0
2016-08-15 00:00:00-04:00,google.accounts:num_users_overridden_names,0.0
2016-08-15 00:00:00-04:00,google.accounts:num_users_used_quota_lt_50percent,3594.0
2016-08-15 00:00:00-04:00,google.accounts:total_quota_in_mb,112417913.0
2016-08-15 00:00:00-04:00,google.accounts:used_quota_in_mb,102939237.0
2016-08-15 00:00:00-04:00,google.calendar:num_1day_active_users,2010.0
2016-08-15 00:00:00-04:00,google.calendar:num_30day_active_users,5955.0
2016-08-15 00:00:00-04:00,google.calendar:num_7day_active_users,3635.0
2016-08-15 00:00:00-04:00,google.device_management:num_total_unmanaged_users,82336.0
2016-08-15 00:00:00-04:00,google.device_management:num_total_users,82336.0
2016-08-15 00:00:00-04:00,google.docs:num_1day_active_users,0.0
